42,5,0,248950944,159156,1598820,0,0,102832,72220,456008,1049280,51,12,30,7,0
59,1,0,248589120,159336,1619192,0,0,101962,70720,454067,1036436,50,12,31,7,0
33,14,0,248207568,159496,1640568,0,0,88665,72312,466946,1074334,52,13,29,6,0
54,0,0,247850448,159648,1659924,0,0,101461,70436,460919,1058628,51,13,29,7,0
47,2,0,247507424,159768,1680780,0,0,79297,104012,432818,1000954,49,12,30,8,0
48,3,0,247142992,159856,1700608,0,0,85956,66784,470687,1089225,54,13,27,5,0
39,3,0,246780288,159928,1722968,0,0,100621,65908,452210,1038887,51,13,30,7,0
50,0,0,246423280,160044,1742800,0,0,84189,67797,461917,1068168,52,13,29,6,0
53,0,0,246093008,160080,1763248,0,0,77414,101136,437666,1015753,51,12,30,7,0
34,1,0,245731504,160128,1784468,0,0,92812,67332,456764,1062831,53,13,27,6,0
37,2,0,245390944,160180,1805596,0,0,97112,70748,443086,1024643,51,12,29,8,0
42,11,0,245057584,160236,1825804,0,0,107930,71436,435752,1019779,52,12,27,9,0
52,4,0,244703088,160552,1846904,0,0,98743,82901,434234,1015936,52,12,28,9,0
39,7,0,244400096,162652,1864092,0,0,85530,132912,383989,886188,46,11,31,12,0
33,3,0,244084288,162680,1882892,0,0,104826,94449,418113,973427,50,12,29,10,0
52,7,0,243746272,162684,1902276,0,0,97686,78004,450767,1049841,52,12,27,8,0
37,2,0,243410080,162696,1923180,0,0,104070,76940,439230,1023138,52,12,27,8,0
39,2,0,243086448,162696,1943248,0,0,75470,116456,421879,982541,49,12,31,8,0
55,1,0,242754208,162728,1963624,0,0,96146,78949,442827,1008972,51,12,29,8,0
52,3,0,242434384,162732,1983856,0,0,91277,78132,443037,1039273,53,12,27,7,0
30,3,0,242087280,162752,2004828,0,0,104965,74216,414417,985760,53,12,27,8,0
52,3,0,241761152,162752,2025880,0,0,93832,78808,436257,1025398,53,12,27,8,0
18,16,0,241460416,162772,2044852,0,0,117049,110785,366137,879154,47,10,31,12,0
51,2,0,241181888,162776,2066328,0,0,92805,77444,417728,1047022,58,13,22,7,0
43,6,0,240853392,163248,2091864,0,0,97216,78452,435943,1039783,54,13,26,7,0
45,2,0,240487952,163944,2142444,0,0,127253,77448,415827,980360,51,12,28,8,0
49,2,0,240175056,164080,2169416,0,0,92244,78644,435251,1040032,54,13,26,7,0
44,1,0,239887584,164084,2189156,0,0,84337,115749,393782,940767,50,12,29,10,0
30,3,0,239597568,164084,2209976,0,0,89412,78540,430085,1037403,56,13,24,7,0
52,2,0,239290592,164092,2231580,0,0,88512,79792,427962,1033733,54,13,25,8,0
38,2,0,238967136,164092,2252700,0,0,91663,79252,422499,1027007,55,13,26,6,0
39,5,0,238678512,164096,2273756,0,0,83747,114981,388571,938841,51,11,29,9,0
55,2,0,238368864,164112,2294576,0,0,68402,105144,423211,1016445,55,13,25,7,0
36,4,0,238072192,164112,2314992,0,0,97145,102264,400913,968854,53,12,25,10,0
37,4,0,237796480,164148,2336224,0,0,109330,93533,409136,982072,53,12,25,10,0
50,1,0,237511232,164152,2354476,0,0,118026,89369,403105,969411,51,12,27,11,0
48,0,0,237219456,164164,2374584,0,0,90125,130609,380236,909415,48,11,30,10,0
52,2,0,236913872,164164,2394392,0,0,107579,91284,414566,990669,52,12,27,10,0
62,3,0,236584128,164172,2416056,0,0,102104,85445,414555,1009649,55,12,25,8,0
46,1,0,236290064,164180,2436588,0,0,82999,77896,423579,1040401,57,13,25,6,0
48,8,0,235982000,164180,2459692,0,0,73301,79732,430553,1067837,59,13,23,5,0
43,2,0,235708144,164184,2480648,0,0,72139,117284,395263,972396,53,12,27,7,0
40,1,0,235411264,164196,2501592,0,0,106908,67717,403082,995157,54,12,25,8,0
62,3,0,235108560,164196,2524384,0,0,67354,68560,430311,1085984,60,14,22,4,0
48,5,0,234809216,164196,2547016,0,0,66099,69184,428561,1078452,60,13,22,4,0
48,0,0,234537808,164204,2569132,0,0,60355,105196,397600,1004042,56,13,26,6,0
50,1,0,234247232,164204,2591728,0,0,64822,68828,423093,1072070,60,13,23,4,0
53,3,0,233958944,164204,2614080,0,0,80076,67324,410763,1048354,59,13,23,5,0
47,7,0,233671328,164204,2636988,0,0,63591,68140,418925,1083334,62,13,21,3,0
6,15,0,233394768,164204,2659496,0,0,61066,91896,406994,1042967,59,13,23,5,0
52,2,0,233112480,164228,2680468,0,0,59180,98124,390486,996436,57,12,25,5,0
49,10,0,232834016,164228,2703420,0,0,60583,96756,408040,1024467,59,12,23,5,0
36,18,0,232550400,164228,2725220,0,0,67748,73864,411352,1037910,59,12,24,4,0
32,7,0,232261312,164228,2747896,0,0,66373,68988,423829,1074807,60,13,23,4,0
48,2,0,231995312,164232,2769408,0,0,59345,106336,387311,973870,55,12,27,6,0
39,0,0,231710592,164240,2792328,0,0,63096,69368,414817,1081057,62,14,21,3,0
48,2,0,231423008,164240,2816308,0,0,62544,69044,413679,1079878,63,13,21,3,0
44,3,0,231143328,164240,2839476,0,0,61804,70352,409123,1079021,62,13,21,3,0
52,8,0,230884976,164240,2862800,0,0,55474,104904,390238,1002371,57,13,25,5,0
47,8,0,230614880,164240,2884636,0,0,60227,69204,430697,1080803,63,14,20,3,0
44,4,0,230341392,164248,2908596,0,0,67217,68700,427763,1060367,61,13,21,4,0
36,5,0,230074000,164248,2931848,0,0,74358,67500,416457,1049713,61,13,21,5,0
50,0,0,229820848,164248,2954816,0,0,53940,107928,371194,975551,58,12,25,5,0
53,1,0,229555456,164248,2977880,0,0,57873,70704,402769,1076547,63,14,20,3,0
50,2,0,229291632,164248,3002240,0,0,56802,69060,402136,1065998,63,14,20,3,0
54,1,0,229023616,164260,3026212,0,0,56615,70044,400524,1067997,63,13,20,3,0
48,3,0,228769856,164260,3050644,0,0,55038,70552,399529,1066048,63,14,20,3,0
47,5,0,228793488,164280,3071180,0,0,50044,118241,353957,930025,55,12,27,6,0
48,2,0,228541024,164280,3094972,0,0,53655,97268,383539,1036857,63,13,19,5,0
59,3,0,228284384,164284,3117560,0,0,60830,77296,399017,1043751,62,13,22,4,0
2,32,0,227888608,164292,3129792,0,0,320936,52969,190878,485838,28,6,43,23,0
3,43,0,227655664,164304,3146288,0,0,127682,149993,325698,804903,50,10,27,13,0
1,9,0,227434912,164312,3161676,0,0,130533,180961,267714,658972,41,8,35,17,0
18,34,0,227192448,164316,3179508,0,0,105072,127113,318791,813409,52,10,28,10,0
51,1,0,226958416,164320,3196728,0,0,93318,119133,311572,796923,52,10,27,11,0
34,1,0,226780672,164328,3216196,0,0,86402,123090,338627,897956,59,11,21,9,0
42,3,0,226554576,164336,3235060,0,0,127652,106668,299598,816702,55,10,24,11,0
47,5,0,226325744,164340,3254608,0,0,115325,102889,303784,820402,55,10,24,11,0
47,1,0,226150032,164344,3274860,0,0,72919,152733,302320,807944,53,10,27,10,0
43,6,0,225857792,164344,3291164,0,0,131070,104621,295542,791450,52,10,24,13,0
43,2,0,225753888,164348,3312264,0,0,97390,105960,308330,870455,59,11,21,9,0
57,3,0,225521152,164364,3331160,0,0,124461,114130,296674,810108,54,10,25,11,0
54,1,0,225370816,164368,3346540,0,0,176711,130913,233639,633981,43,8,33,16,0
44,3,0,225202464,164368,3368156,0,0,65105,102233,351554,983044,63,12,19,6,0
4,26,0,225134048,164428,3390056,0,0,89002,94697,363651,949073,55,12,25,8,0
53,3,0,224859376,164428,3412304,0,0,88551,83832,401645,1006953,55,12,26,7,0
41,1,0,224579232,164440,3435912,0,0,69156,82220,423310,1064413,59,13,23,5,0
49,3,0,224568128,164452,3457692,0,0,106356,80429,365063,952466,54,12,26,8,0
52,0,0,224335872,164452,3480160,0,0,73357,103572,393816,1036186,60,13,21,6,0
1,40,0,224103200,164460,3501768,0,0,76058,134185,364713,936656,54,11,27,8,0
44,0,0,223840656,164460,3525412,0,0,64721,79412,410494,1070955,60,14,22,4,0
38,2,0,223580080,164468,3548048,0,0,59509,91944,402353,1059269,60,13,22,4,0
58,0,0,223335008,164468,3571296,0,0,90794,85285,389667,1018486,57,13,23,7,0
18,18,0,223086000,164480,3596040,0,0,77281,94240,397564,1023322,59,12,24,5,0
38,4,0,222865920,164484,3615528,0,0,100604,109981,345306,888376,51,10,29,9,0
38,1,0,222628000,164484,3638220,0,0,66903,76520,386755,1029007,59,13,23,4,0
46,2,0,222390112,164492,3663252,0,0,52383,82400,396203,1072249,63,13,21,3,0
62,0,0,222150096,164496,3686588,0,0,79917,78096,384023,1037203,60,13,22,5,0
54,1,0,221943712,164500,3710676,0,0,58533,120400,349478,983518,58,12,24,5,0
55,2,0,221715104,164500,3733104,0,0,59492,82585,394296,1058187,62,14,21,4,0
50,1,0,221492752,164500,3757964,0,0,79070,75488,377798,1037988,61,13,21,6,0
53,1,0,221275600,164512,3781344,0,0,66410,80280,385928,1055416,61,13,20,5,0
36,2,0,221035744,164512,3805852,0,0,57913,82992,401030,1083532,63,14,19,4,0
46,4,0,220836320,164512,3828600,0,0,44394,119840,380074,988030,59,12,25,4,0
55,2,0,220878656,164528,3851776,0,0,89063,94277,371713,950162,56,12,25,7,0
55,2,0,220677360,164528,3872680,0,0,80716,116604,356577,983356,60,12,20,8,0
24,8,0,220470000,164532,3897172,0,0,84877,110329,364249,976052,58,12,22,7,0
49,0,0,220249264,164544,3919480,0,0,85580,92461,380041,1010666,59,12,22,6,0
40,2,0,220048032,164564,3942248,0,0,78954,137808,337581,893410,52,11,29,8,0
48,1,0,219811776,164568,3964764,0,0,96176,85877,355200,987332,59,13,22,7,0
49,2,0,219591664,164568,3990320,0,0,79549,77796,369237,1023724,61,12,21,5,0
52,1,0,219364640,164568,4014036,0,0,47623,81352,388407,1077609,64,13,19,3,0
48,2,0,219136816,164576,4039424,0,0,70118,79669,377785,1050694,63,13,20,5,0
56,3,0,218944480,164580,4060288,0,0,56984,120612,339925,958724,57,12,26,5,0
46,1,0,218735456,164580,4085228,0,0,63106,80928,372748,1053257,64,13,19,5,0
52,4,0,218520608,164580,4108044,0,0,71346,94437,379770,1027027,61,13,21,6,0
50,1,0,218324640,164584,4134012,0,0,77144,92464,371212,1019214,61,12,21,6,0
44,0,0,218118624,164604,4154580,0,0,102476,88913,347633,946535,56,12,24,8,0
50,8,0,217944480,164608,4177772,0,0,57638,145480,335463,929233,56,12,27,6,0
56,1,0,217751744,164608,4199856,0,0,93118,95813,365438,983582,58,12,23,7,0
43,3,0,217558032,164612,4223956,0,0,75824,99348,371033,1011653,60,13,21,6,0
41,5,0,217614864,164632,4247120,0,0,74554,101317,355482,959643,58,12,24,7,0
49,2,0,217412544,164640,4270056,0,0,89858,109984,343603,950464,59,12,22,7,0
57,3,0,217231232,164644,4290176,0,0,61495,147569,329468,906135,55,11,27,7,0
54,2,0,217039328,164644,4313848,0,0,82781,86949,368400,1008758,60,12,21,7,0
51,2,0,216822512,164644,4337224,0,0,78712,87588,364978,1007871,60,13,22,6,0
41,1,0,216609168,164656,4360748,0,0,80145,83681,358759,1005076,61,12,22,5,0
50,1,0,216406912,164656,4384196,0,0,78573,94597,363640,1007475,60,12,21,6,0
12,0,0,216198304,164668,4404952,0,0,89199,128380,314078,874473,52,10,29,8,0
45,2,0,215978128,164668,4428700,0,0,75108,85597,363856,1007755,61,12,22,5,0
0,20,0,215762576,164672,4452536,0,0,75692,83724,361797,1010903,61,13,21,5,0
50,2,0,215565952,164672,4476328,0,0,58669,86345,369520,1038892,62,13,20,4,0
56,2,0,215384992,164676,4501392,0,0,75335,86480,368501,1008111,60,13,21,6,0
44,1,0,215212544,164688,4522016,0,0,56147,122649,330092,926601,56,12,27,5,0
56,3,0,215007856,164688,4547812,0,0,54018,70200,342908,1008144,62,13,22,3,0
14,29,0,214811616,164688,4570556,0,0,58627,72524,367889,1039577,63,13,20,4,0
52,1,0,214619216,164688,4595040,0,0,59689,70764,356156,1047847,65,13,18,4,0
47,3,0,214424288,164688,4620428,0,0,55879,73468,363359,1045103,64,13,19,3,0
59,2,0,214486336,164720,4642368,0,0,57758,126021,302462,868043,55,11,29,6,0
49,1,0,214299376,164724,4667348,0,0,37916,109420,353007,1041026,67,13,17,3,0
40,1,0,214116192,164728,4689804,0,0,78519,85057,342470,986077,61,12,21,6,0
36,0,0,213903728,164728,4713708,0,0,71878,76604,357978,1027118,63,12,20,5,0
40,1,0,213715440,164728,4737348,0,0,42854,79520,363981,1074858,67,14,17,3,0
51,2,0,213548768,164740,4759116,0,0,54698,121788,317098,928780,58,12,26,4,0
54,2,0,213360832,164740,4784812,0,0,60337,77324,353168,1037207,64,14,19,4,0
59,3,0,213169824,164744,4811632,0,0,40789,80685,363197,1051962,66,13,18,3,0
50,4,0,212980080,164744,4834860,0,0,71526,75532,357025,1012108,63,12,19,5,0
5,12,0,212824112,164756,4858604,0,0,69499,89837,345407,978115,61,12,22,5,0
57,1,0,212664592,164768,4880716,0,0,34591,106308,332228,994095,63,12,22,3,0
57,2,0,212481888,164768,4907648,0,0,51780,76008,353876,1038635,65,13,19,3,0
44,1,0,212309712,164768,4929372,0,0,76859,88317,358802,1008598,61,13,21,5,0
52,2,0,212134048,164768,4953800,0,0,62985,95124,360835,1011998,62,13,21,4,0
1,10,0,211988272,164776,4975116,0,0,76517,121561,315629,911563,56,12,26,7,0
41,2,0,211811568,164784,4999828,0,0,34468,79508,353867,1039675,65,13,19,2,0
50,1,0,211639136,164784,5024212,0,0,49862,71008,349585,1035355,65,13,18,3,0
54,3,0,211712992,164804,5049520,0,0,32812,88028,329637,1015332,67,13,18,2,0
48,9,0,211537856,164808,5072092,0,0,65555,101165,335075,981121,63,12,19,5,0
42,10,0,211284240,164824,5086064,0,0,293429,75669,190640,497235,31,6,47,16,0
25,30,0,211153216,164840,5102040,0,0,96929,189496,270182,729452,49,9,31,11,0
51,1,0,210987344,164848,5119720,0,0,160119,128730,269434,728087,48,9,31,12,0
36,17,0,210813200,164856,5139536,0,0,100183,118657,294563,860669,59,10,23,8,0
43,1,0,210637120,164856,5161232,0,0,92006,120745,308562,869222,58,11,22,8,0
48,2,0,210489280,164860,5180804,0,0,93444,115765,297407,853588,59,10,22,9,0
41,6,0,210286560,164864,5202376,0,0,95742,106577,301044,863551,59,11,23,8,0
44,8,0,210119648,164872,5221016,0,0,112968,96444,275632,828690,58,10,24,8,0
3,31,0,210032400,164884,5241780,0,0,79798,158206,247032,725759,51,9,32,8,0
56,2,0,209916416,164888,5261616,0,0,64865,109524,303872,899733,63,11,20,6,0
9,1,0,209690960,164888,5281508,0,0,130931,97725,260830,770830,54,9,29,8,0
40,2,0,209576960,164892,5303268,0,0,68726,117777,304724,879703,61,11,23,6,0
51,11,0,209490272,164904,5322300,0,0,149323,122038,278034,783828,54,9,27,9,0
57,3,0,209421056,164904,5343504,0,0,85560,100557,305699,880604,58,11,25,7,0
2,9,0,209337040,164908,5361644,0,0,82839,118793,277776,779835,48,9,33,10,0
43,0,0,209136032,164908,5385404,0,0,71946,80884,377150,1028789,60,12,23,5,0
51,1,0,208908464,164908,5410752,0,0,52952,82576,403275,1077936,62,13,21,3,0
69,0,0,208961936,164936,5434652,0,0,65602,90609,360389,1006336,60,13,23,4,0
46,6,0,208695872,164944,5456260,0,0,95336,101244,335012,950011,58,11,24,7,0
2,6,0,208525104,164952,5476688,0,0,113910,115345,297013,858057,52,11,27,10,0
36,6,0,208387920,164952,5502092,0,0,52703,83160,351523,1049963,65,13,19,3,0
55,3,0,208186464,164952,5528080,0,0,64312,74692,369177,1059426,64,13,19,4,0
48,6,0,207999808,164960,5551600,0,0,48866,79700,377299,1083832,65,14,18,3,0
47,0,0,207801472,164960,5577872,0,0,57831,77176,367928,1060712,64,14,19,3,0
57,0,0,207633552,164960,5598732,0,0,70238,113660,296520,878938,53,11,29,7,0
42,1,0,207458176,164960,5623836,0,0,59201,77001,358551,1046160,64,13,19,4,0
49,4,0,207289504,164960,5648940,0,0,38592,79836,367671,1096983,67,13,17,2,0
48,1,0,207081264,164964,5673692,0,0,89284,71136,343544,983965,60,12,23,5,0
48,2,0,206920224,164972,5699104,0,0,43491,78232,367051,1080801,67,13,18,2,0
41,14,0,206782336,164972,5722672,0,0,65360,116740,313947,921576,56,12,27,5,0
61,2,0,206615088,164976,5746896,0,0,54470,72797,361058,1061907,65,13,19,3,0
40,2,0,206445056,164976,5772048,0,0,37248,77916,375691,1081493,67,13,18,2,0
53,1,0,206275024,164976,5798724,0,0,50145,75568,370229,1042207,64,13,20,3,0
51,1,0,206360336,165004,5822420,0,0,52521,83648,351411,1021799,64,12,21,3,0
44,0,0,206222496,165004,5844484,0,0,29506,149584,315251,952672,61,12,24,3,0
55,1,0,206044864,165004,5871480,0,0,56648,85857,340049,1024739,65,13,18,4,0
44,2,0,205873296,165004,5896684,0,0,56084,76184,353054,1059875,65,14,18,3,0
50,1,0,205705440,165012,5920876,0,0,54411,73856,347607,1050783,66,13,18,3,0
52,1,0,205538624,165016,5947032,0,0,35338,75033,349807,1056109,66,14,18,2,0
65,1,0,205393088,165016,5968676,0,0,45339,122388,314184,948975,58,12,26,4,0
51,2,0,205233504,165016,5994896,0,0,50343,74968,349511,1053233,66,13,18,3,0
63,1,0,205073232,165016,6020584,0,0,34752,77480,360885,1086493,67,13,17,2,0
64,1,0,204908512,165024,6047492,0,0,32157,75680,360536,1084616,67,14,17,2,0
42,0,0,204759328,165024,6072992,0,0,44358,76788,352970,1049092,66,13,19,3,0
43,1,0,204630496,165032,6094840,0,0,60231,126725,316865,919746,56,11,28,5,0
58,1,0,204487104,165032,6119592,0,0,61029,89460,355869,1018063,62,13,21,4,0
55,1,0,204352000,165040,6142456,0,0,69470,94421,350922,1001852,61,13,22,5,0
52,1,0,204204240,165044,6167960,0,0,61938,99400,357346,1018218,62,12,21,4,0
49,1,0,204066688,165056,6192708,0,0,78647,95293,348565,988271,60,12,23,5,0
48,1,0,204188576,165076,6212736,0,0,56875,153197,300984,857191,53,10,32,5,0
43,1,0,204056896,165080,6235980,0,0,76281,116000,322872,956048,61,12,21,6,0
50,0,0,203913120,165088,6260268,0,0,52980,106946,346019,1004665,64,12,19,4,0
52,2,0,203740000,165088,6286796,0,0,53113,76100,356362,1048537,65,13,19,3,0
63,2,0,203581632,165096,6311988,0,0,48745,75952,347928,1050969,66,13,18,3,0
47,3,0,203443952,165096,6335380,0,0,30872,126716,313695,937834,58,12,26,4,0
34,1,0,203292560,165096,6360264,0,0,63993,73948,339112,1015690,64,13,20,4,0
52,2,0,203147728,165100,6386296,0,0,47183,75365,346062,1040713,65,13,19,3,0
53,1,0,202995760,165100,6411308,0,0,28444,78324,349759,1079015,69,13,16,2,0
53,1,0,202851536,165112,6436320,0,0,45901,72040,345734,1051259,66,13,18,3,0
57,2,0,202730336,165120,6459520,0,0,43142,121740,304622,925018,58,12,26,4,0
41,3,0,202583936,165120,6486048,0,0,26320,79896,353975,1073377,69,13,17,2,0
55,2,0,202445376,165120,6510860,0,0,50535,74813,342955,1031307,65,13,19,3,0
53,1,0,202309520,165120,6535948,0,0,40654,77456,346767,1048774,66,13,19,2,0
50,7,0,202171344,165128,6561288,0,0,46821,76836,352097,1044433,65,13,19,3,0
63,0,0,202052800,165132,6584436,0,0,41466,124404,311596,915128,57,12,28,3,0
42,0,0,202125424,165144,6607488,0,0,62767,82964,322778,951472,61,12,23,4,0
4,10,0,202020768,165148,6630916,0,0,64648,110321,319315,965870,63,12,20,5,0
48,1,0,201903392,165168,6654656,0,0,67740,111845,332954,972161,63,11,21,5,0
46,4,0,201774880,165180,6678916,0,0,85637,92988,332398,975112,62,12,22,5,0
42,11,0,201638272,165188,6702864,0,0,82885,94097,334403,978578,61,12,22,5,0
53,1,0,201517152,165196,6723144,0,0,58291,143417,300631,891574,56,11,29,4,0
64,2,0,201379520,165196,6748332,0,0,43631,80896,339892,1039314,66,13,18,3,0
57,0,0,201241936,165200,6773804,0,0,63111,91880,337516,993497,63,12,21,4,0
6,22,0,201117920,165220,6796708,0,0,78627,93469,342821,975586,61,12,22,4,0
61,0,0,200981712,165220,6823144,0,0,26074,77988,367298,1037954,66,13,18,2,0
52,3,0,200868080,165220,6844652,0,0,37884,124200,324280,928913,59,11,27,3,0
47,2,0,200722944,165220,6869992,0,0,48506,76857,351941,1023248,65,13,20,3,0
47,0,0,200603232,165220,6895228,0,0,39158,76956,346117,1035023,65,13,19,2,0
55,2,0,200471968,165232,6919644,0,0,41763,77192,340439,1036011,67,13,18,3,0
59,2,0,200344544,165232,6945680,0,0,23610,77500,353606,1060865,68,13,18,2,0
59,0,0,200219744,165232,6967132,0,0,50293,119229,302888,896270,56,11,29,4,0
44,1,0,200097856,165232,6993160,0,0,38577,78656,347126,1026363,65,13,20,2,0
57,0,0,200216576,165252,7016148,0,0,47519,93784,306348,951560,64,12,22,3,0
64,0,0,200100592,165260,7041748,0,0,37753,100844,323499,1003766,67,12,18,3,0
47,0,0,199948512,165260,7066620,0,0,57462,78101,333027,1009875,65,13,19,3,0
61,2,0,199800160,165264,7089028,0,0,47577,124580,295687,910459,58,11,27,4,0
58,1,0,199688784,165264,7113064,0,0,41414,72456,328580,1028465,67,13,18,2,0
47,3,0,199531360,165272,7136992,0,0,78627,66277,312439,957675,62,12,23,4,0
51,0,0,199425312,165280,7163328,0,0,25038,71400,339455,1058804,69,13,16,1,0
59,0,0,199313664,165280,7188904,0,0,24473,71032,336940,1070468,70,13,16,1,0
63,0,0,199208192,165280,7212968,0,0,29527,116168,304927,949396,62,12,24,2,0
59,2,0,199090560,165284,7238236,0,0,55853,69768,325884,1002818,65,13,20,3,0
19,0,0,198967040,165284,7262764,0,0,38367,94773,344508,1026460,66,12,19,2,0
53,3,0,198850688,165296,7286724,0,0,51597,91556,339308,997417,64,12,21,3,0
59,1,0,198733312,165300,7311032,0,0,55265,92581,342940,982943,62,12,22,3,0
55,1,0,198628368,165300,7334752,0,0,52159,137600,298646,867982,56,11,30,4,0
62,0,0,198520160,165300,7355648,0,0,68774,88792,327301,968846,62,11,23,4,0
51,5,0,198387424,165304,7380988,0,0,46703,91201,344576,1008921,64,13,21,3,0
62,4,0,198542944,165328,7403724,0,0,53533,78553,253075,835417,57,10,30,2,0
45,1,0,198428912,165336,7425508,0,0,36753,98444,314215,1001165,68,13,17,2,0
52,9,0,198282384,165336,7450644,0,0,32258,81056,336785,1045685,69,13,16,2,0
27,0,0,198151392,165336,7474024,0,0,38068,120957,300133,928043,61,11,25,3,0
2,18,0,198001552,165336,7496512,0,0,116867,63176,293576,895389,58,11,25,6,0
42,10,0,197811808,165340,7506608,0,0,256472,95576,187226,515358,36,6,46,11,0
37,8,0,197683408,165356,7529964,0,0,75424,139925,304722,871667,60,11,24,6,0
45,6,0,197508512,165360,7550980,0,0,98665,128014,284807,821343,57,10,26,6,0
57,1,0,197402304,165368,7574252,0,0,62012,120425,302440,910917,64,11,20,4,0
40,4,0,197293664,165368,7595492,0,0,64413,112101,295309,901735,63,11,22,4,0
54,1,0,197161152,165376,7613980,0,0,72100,157485,244741,756205,54,9,31,6,0
63,1,0,197068160,165388,7631916,0,0,136701,104889,256296,752575,53,9,30,8,0
51,0,0,196948352,165392,7652280,0,0,86332,117869,293878,864997,61,10,23,5,0
56,0,0,196805360,165392,7673148,0,0,93052,116044,278804,825920,58,10,26,5,0
53,0,0,196709216,165400,7696068,0,0,71537,118086,304476,893996,62,11,23,4,0
47,4,0,196619040,165400,7717036,0,0,94033,126889,291678,829935,58,10,27,6,0
47,7,0,196512128,165420,7736592,0,0,101827,119333,280247,829261,58,9,26,6,0
44,8,0,196443472,165424,7755308,0,0,65781,170981,250209,744550,52,9,34,4,0
43,0,0,196444736,165428,7777788,0,0,73739,94206,325670,938604,62,11,23,4,0
54,14,0,196611776,165440,7801668,0,0,71685,91465,329829,957969,62,12,22,4,0
49,3,0,196447280,165440,7824736,0,0,60343,100876,379633,1030045,64,13,19,4,0
50,3,0,196268496,165448,7849624,0,0,55287,78748,377875,1046528,64,13,19,4,0
45,1,0,196108528,165452,7872824,0,0,42757,125909,335216,964829,59,12,26,4,0
46,1,0,195934864,165452,7899212,0,0,55803,75444,354626,1070237,66,13,18,3,0
34,0,0,195785888,165452,7923916,0,0,55797,76532,346949,1044306,64,13,19,3,0
56,0,0,195636176,165452,7947524,0,0,65891,98033,355707,1025032,62,12,21,5,0
49,9,0,195498816,165456,7971572,0,0,83767,95320,349683,992943,60,12,23,5,0
8,0,0,195370896,165468,7993952,0,0,79754,140241,310482,875283,53,11,30,6,0
49,0,0,195239088,165472,8016908,0,0,63733,97064,348552,998450,61,12,22,4,0
3,31,0,195103408,165476,8041976,0,0,78484,93361,351495,1007852,61,12,22,5,0
41,0,0,194965392,165480,8064708,0,0,45657,100265,365701,1042983,63,13,21,3,0
41,2,0,194827040,165480,8092168,0,0,77790,95416,345698,982537,59,12,24,5,0
36,0,0,194703584,165492,8114488,0,0,60564,84029,349804,997870,61,12,23,4,0
54,2,0,194574944,165492,8138572,0,0,24257,122612,323194,960266,60,12,26,3,0
54,1,0,194437152,165492,8164352,0,0,42640,72772,356781,1055369,65,13,19,2,0
2,27,0,194485776,165508,8188624,0,0,92160,92749,319045,950980,60,11,23,6,0
