32,56,4857.90,180104.26,105896.80,64492.66,9714.80,32.53,29.00,0.00,5
33,56,4915.22,182515.02,106703.69,65979.90,9831.43,31.37,28.00,0.00,5
34,56,5078.08,185785.94,107024.69,68605.09,10156.16,28.67,23.00,0.00,5
35,56,4839.80,179379.58,104730.67,64969.31,9679.60,31.94,20.00,0.00,5
36,56,4488.09,168914.51,97927.04,62011.29,8976.19,31.37,15.00,0.00,5
37,56,4651.03,176111.10,102317.64,64492.40,9301.06,32.53,23.00,0.00,5
38,56,4775.02,180444.75,106889.44,64004.27,9551.04,31.94,19.00,0.00,5
39,56,4740.93,177989.24,104316.38,64191.00,9481.85,31.37,19.00,0.00,5
40,56,4672.02,174286.73,101516.43,63426.27,9344.04,31.94,32.00,0.00,5
41,56,4503.96,166355.68,97247.23,60100.52,9007.93,34.33,22.00,0.00,5
42,56,4174.09,158032.36,93708.99,55975.19,8348.18,36.24,11.00,0.00,5
43,56,5050.85,188155.34,110512.67,67540.97,10101.70,30.26,20.00,0.00,5
44,56,4784.22,175569.09,100762.64,65239.01,9567.44,31.37,18.00,0.00,5
45,56,4791.84,183504.92,108417.41,65503.83,9583.68,31.94,13.00,0.00,5
46,56,4801.10,180086.87,104601.25,65883.42,9602.21,32.53,23.00,0.00,5
47,56,4352.02,163689.70,96731.41,58254.25,8704.04,33.72,12.00,0.00,5
48,56,4831.01,182710.45,107692.27,65355.16,9663.02,32.53,23.00,0.00,5
49,56,4907.98,186192.28,109341.58,67034.74,9815.96,30.81,26.00,0.00,5
50,56,4758.99,176052.58,102405.75,64129.85,9516.98,31.37,24.00,0.00,5
51,56,4887.02,175617.60,101369.34,64473.22,9775.03,31.37,22.00,0.00,5
52,56,4300.03,161306.03,93611.60,59094.38,8600.06,33.12,27.00,0.00,5
53,56,4669.97,168296.93,97637.38,61319.61,9339.94,32.53,19.00,0.00,5
54,56,4380.86,165828.80,98711.90,58355.17,8761.73,34.33,21.00,0.00,5
55,56,4638.04,177912.64,105556.98,63079.58,9276.09,33.72,22.00,0.00,5
56,56,4454.11,163738.93,94982.28,59848.44,8908.21,32.53,17.00,0.00,5
57,56,4491.00,164996.16,96156.09,59858.06,8982.01,32.53,16.00,0.00,5
58,56,3819.96,145112.51,85877.12,51595.47,7639.92,35.59,15.00,0.00,5
59,56,4806.97,181605.75,106396.27,65595.55,9613.93,33.12,24.00,0.00,5
60,56,4933.03,186210.14,110809.68,65534.40,9866.06,31.37,17.00,0.00,5
61,56,4940.03,182393.13,105463.65,67049.41,9880.06,31.37,18.00,0.00,5
62,56,4642.02,174499.85,103368.51,61847.30,9284.05,33.72,22.00,0.00,5
63,56,4627.92,170567.06,99958.27,61352.94,9255.84,33.12,15.00,0.00,5
64,56,5052.11,190437.31,113061.56,67271.52,10104.23,30.81,21.00,0.00,5
65,56,5002.71,183203.33,104852.89,68347.02,10003.42,29.72,14.00,0.00,5
66,56,5108.18,188421.79,109227.94,68977.49,10216.37,29.72,34.00,0.00,5
67,56,5019.04,188217.36,109564.79,68614.50,10038.07,29.72,19.00,0.00,5
68,56,4393.86,164162.76,96402.92,58970.12,8789.72,33.72,16.00,0.00,5
69,56,5040.11,187308.92,109124.29,68104.43,10080.21,30.26,21.00,0.00,5
70,56,5072.95,188722.27,110035.99,68541.37,10144.91,30.26,33.00,0.00,5
71,56,5111.14,185522.90,106085.80,69213.83,10223.27,29.19,24.00,0.00,5
72,56,4971.99,187446.59,110031.76,67471.85,9942.98,30.81,21.00,0.00,5
73,56,4589.91,165788.89,95952.20,60655.86,9180.83,31.94,25.00,0.00,5
74,56,4929.87,181108.18,105605.19,65643.25,9859.74,30.81,34.00,0.00,5
75,56,4809.25,180085.30,105417.45,65053.36,9614.50,31.94,16.00,0.00,5
76,56,5020.97,186965.75,110365.26,66554.55,10045.93,31.94,21.00,0.00,5
77,56,5013.03,187414.95,110365.56,67027.34,10022.05,31.37,24.00,0.00,5
78,56,4387.85,164798.40,96536.72,59481.98,8779.70,33.12,23.00,0.00,5
79,56,4992.12,188381.48,109425.60,68971.64,9984.24,30.81,23.00,0.00,5
80,56,5065.09,183999.36,106898.95,66970.22,10130.18,31.37,26.00,0.00,5
81,56,5131.85,186996.47,108429.79,68302.98,10263.70,30.26,21.00,0.00,5
82,56,4790.09,182916.28,108299.94,65036.17,9580.17,33.12,23.00,0.00,5
83,56,4550.04,169869.58,99693.93,61075.57,9100.08,33.12,16.00,0.00,5
84,56,5052.05,189387.75,111535.03,67748.63,10104.09,30.81,21.00,0.00,5
85,56,5084.97,185657.77,106520.29,68967.54,10169.93,29.72,20.00,0.00,5
86,56,5042.91,186324.63,108453.04,67787.77,10083.82,30.81,20.00,0.00,5
87,56,4637.97,169090.98,97763.41,62049.63,9277.94,30.26,18.00,0.00,5
88,56,5114.04,186273.41,108845.82,67199.51,10228.08,31.94,30.00,0.00,5
89,56,4959.99,186969.60,110272.76,66776.86,9919.98,31.37,25.00,0.00,5
90,56,4675.05,174920.01,102183.17,63386.73,9350.11,32.53,13.00,0.00,5
91,56,2509.94,93639.91,54353.78,34266.23,5019.89,34.95,13.00,0.00,5
92,56,3329.09,119406.15,67611.78,45136.19,6658.18,47.47,13.00,0.00,5
93,56,3238.88,117967.75,67475.57,44014.41,6477.77,50.11,8.00,0.00,5
94,56,2949.08,106850.00,61178.72,39773.12,5898.17,57.87,21.00,0.00,5
95,56,3844.92,143758.86,84225.16,51843.87,7689.83,41.85,20.00,0.00,5
96,56,4257.98,152375.22,88048.55,55811.72,8514.96,34.33,18.00,0.00,5
97,56,3761.05,140460.86,81538.08,51399.68,7523.10,42.61,14.00,0.00,5
98,56,3682.02,133802.67,77454.39,48984.24,7364.04,39.65,16.00,0.00,5
99,56,4273.04,159330.33,94462.79,56322.47,8545.07,34.33,16.00,0.00,5
100,56,3477.02,131564.59,77880.35,46729.21,6955.03,36.24,14.00,0.00,5
101,56,3542.99,133408.60,79245.76,47076.86,7085.98,36.24,20.00,0.00,5
102,56,3207.99,118795.76,69548.86,42830.91,6415.99,52.89,19.00,0.00,5
103,56,3579.89,130136.88,75098.62,47878.48,7159.77,46.63,18.00,0.00,5
104,56,4218.09,155538.26,89882.88,57219.20,8436.18,34.95,17.00,0.00,5
105,56,4871.98,179173.32,105126.60,64302.76,9743.96,31.94,24.00,0.00,5
106,56,4868.05,178650.81,105298.07,63619.65,9733.10,32.53,27.00,0.00,5
107,56,4188.00,151381.00,85385.00,57617.00,8379.00,36.24,14.00,0.00,5
108,56,5031.88,185596.39,108258.31,67274.33,10063.75,30.81,29.00,0.00,5
109,56,4862.06,182463.33,107723.37,65015.83,9724.12,32.53,18.00,0.00,5
110,56,4962.09,183885.40,107162.98,66798.24,9924.18,30.26,18.00,0.00,5
111,56,4498.87,170131.13,100105.13,61029.25,8996.74,33.72,13.00,0.00,5
112,56,4539.12,167923.26,97197.46,61646.56,9079.23,31.94,17.00,0.00,5
113,56,4134.98,152577.13,89778.49,54529.69,8268.95,36.24,13.00,0.00,5
114,56,4999.02,181422.59,105472.34,65951.21,9999.03,31.94,22.00,0.00,5
115,56,4928.86,176824.14,101784.20,65182.21,9857.73,31.94,20.00,0.00,5
116,56,5001.09,188239.33,111905.98,66331.17,10002.18,31.37,19.00,0.00,5
117,56,4399.03,168391.99,99712.59,59881.35,8798.05,34.33,21.00,0.00,5
118,56,4305.00,159645.82,91592.89,59442.93,8609.99,33.12,18.00,0.00,5
119,56,4251.96,158999.35,92010.04,58485.39,8503.91,34.95,16.00,0.00,5
120,56,4714.11,178425.19,106150.49,62846.47,9428.22,31.94,20.00,0.00,5
121,56,4609.98,173565.42,101198.66,63146.79,9219.97,31.37,24.00,0.00,5
122,56,4547.00,169563.95,98236.97,62232.98,9094.00,33.12,25.00,0.00,5
123,56,4182.93,154376.51,90070.55,55940.10,8365.87,34.95,19.00,0.00,5
124,56,4625.00,170164.97,99890.98,61026.99,9247.00,31.94,11.00,0.00,5
125,56,4211.99,161496.48,96754.69,56314.82,8426.97,34.33,26.00,0.00,5
126,56,4745.09,173542.14,100092.81,63962.16,9487.17,31.37,19.00,0.00,5
127,56,4572.94,166874.82,96661.74,61064.20,9148.88,31.94,19.00,0.00,5
128,56,4540.08,168575.80,97698.62,61797.03,9080.15,32.53,20.00,0.00,5
129,56,3814.94,139268.77,80550.71,51088.18,7629.88,38.25,11.00,0.00,5
130,56,4473.02,163113.82,94542.48,59625.30,8946.05,31.94,24.00,0.00,5
131,56,4448.95,161517.04,92976.87,59642.28,8897.89,33.12,16.00,0.00,5
132,56,4636.08,169840.97,98984.73,61584.08,9272.16,33.12,16.00,0.00,5
133,56,4579.85,170412.35,100280.68,60971.98,9159.70,33.12,18.00,0.00,5
134,56,4651.17,173762.18,101442.61,63017.24,9302.33,31.94,20.00,0.00,5
135,56,4005.90,148608.30,86578.84,54017.65,8011.80,35.59,13.00,0.00,5
136,56,4690.15,173428.43,101107.17,62940.97,9380.29,31.37,16.00,0.00,5
137,56,4349.83,158392.79,90760.44,58933.69,8698.66,33.12,16.00,0.00,5
138,56,4117.07,152952.66,90280.57,54436.95,8235.14,34.95,22.00,0.00,5
139,56,4700.01,169390.38,96588.22,63402.14,9400.02,30.26,14.00,0.00,5
140,56,4415.04,164266.61,96280.94,59155.58,8830.09,33.72,13.00,0.00,5
141,56,4273.98,158571.24,92034.56,57988.72,8547.96,34.33,18.00,0.00,5
142,56,4939.91,185376.68,108616.05,66880.80,9879.82,30.81,29.00,0.00,5
143,56,4876.91,178205.67,104388.05,64066.80,9750.82,32.53,23.00,0.00,5
144,56,4825.05,179675.73,105304.02,64718.62,9653.09,32.53,13.00,0.00,5
145,56,5070.05,182030.79,104784.03,67106.66,10140.10,29.72,22.00,0.00,5
146,56,4198.09,155748.39,89268.94,58083.26,8396.18,33.72,24.00,0.00,5
147,56,4581.07,172006.49,101152.46,61691.89,9162.13,32.53,16.00,0.00,5
148,56,4676.90,172644.17,100587.77,62702.61,9353.79,31.94,15.00,0.00,5
149,56,4640.93,175098.19,103453.34,62364.00,9280.85,33.72,23.00,0.00,5
150,56,4913.14,184841.42,107903.16,67110.97,9827.29,31.37,19.00,0.00,5
151,56,4315.98,160803.16,94067.51,58104.70,8630.95,34.95,19.00,0.00,5
152,56,4922.85,177391.56,101733.88,65811.98,9845.70,31.94,17.00,0.00,5
153,56,4879.14,179126.12,104210.98,65156.86,9758.28,31.94,23.00,0.00,5
154,56,5028.97,183538.78,106513.29,66966.56,10058.93,30.81,26.00,0.00,5
155,56,5015.99,181842.82,103762.90,68047.93,10031.99,29.72,19.00,0.00,5
156,56,4132.03,153505.05,88573.60,56667.39,8264.06,34.33,15.00,0.00,5
157,56,5038.99,186466.79,109551.88,66837.93,10076.99,30.81,14.00,0.00,5
158,56,4857.05,179408.70,103398.98,66295.63,9714.09,31.37,21.00,0.00,5
159,56,5059.98,182790.22,104764.56,67905.71,10119.96,29.72,17.00,0.00,5
160,56,4680.97,168423.04,97362.45,61698.65,9361.95,31.94,17.00,0.00,5
161,56,4154.96,154922.67,92657.20,53955.54,8309.93,35.59,20.00,0.00,5
162,56,4357.06,162993.24,94245.30,60032.83,8715.12,34.33,18.00,0.00,5
163,56,4996.94,181967.65,104729.65,67244.13,9993.87,30.26,19.00,0.00,5
164,56,4599.93,171664.33,99142.46,63322.01,9199.86,33.12,20.00,0.00,5
165,56,4792.05,176674.80,101749.03,65341.66,9584.10,31.37,17.00,0.00,5
166,56,4173.93,157498.34,93217.42,55933.05,8347.86,33.12,20.00,0.00,5
167,56,2479.09,95265.57,55655.09,34652.30,4958.19,39.65,9.00,0.00,5
168,56,2982.00,108395.00,62508.00,39923.00,5964.00,69.29,9.00,0.00,5
169,56,3182.00,118767.97,69429.98,42973.99,6364.00,56.84,14.00,0.00,5
170,56,3373.92,121452.17,69369.38,45335.94,6746.84,46.63,13.00,0.00,5
171,56,4097.05,146812.76,84327.01,54291.65,8194.10,34.95,21.00,0.00,5
172,56,3514.90,130893.35,77074.85,46787.69,7030.80,41.10,11.00,0.00,5
173,56,3959.12,147486.53,87091.67,52476.61,7918.24,36.24,18.00,0.00,5
174,56,3313.91,119345.80,68278.17,44439.81,6627.82,41.10,12.00,0.00,5
175,56,4277.03,155127.09,89426.63,57146.40,8554.06,33.72,16.00,0.00,5
176,56,3628.00,137272.92,82013.95,48002.97,7256.00,45.79,22.00,0.00,5
177,56,4004.11,151714.22,88402.46,55303.54,8008.22,34.95,11.00,0.00,5
178,56,4019.97,148406.98,86881.40,53486.63,8038.94,37.56,23.00,0.00,5
179,56,3841.98,144266.12,84269.49,52311.68,7684.95,36.89,11.00,0.00,5
180,56,3467.90,130420.13,76422.73,47061.60,6935.79,45.79,14.00,0.00,5
181,56,3562.12,132952.48,77074.60,48753.64,7124.24,34.95,16.00,0.00,5
182,56,4637.99,172009.61,99475.77,63259.85,9273.98,33.72,27.00,0.00,5
183,56,4818.06,180251.06,104733.20,65879.75,9638.11,32.53,19.00,0.00,5
184,56,4921.96,184124.58,107757.17,66523.49,9843.92,31.37,15.00,0.00,5
185,56,4596.07,171860.52,99537.46,63130.92,9192.13,33.72,20.00,0.00,5
186,56,4318.82,159491.44,92699.19,58154.61,8637.64,32.53,17.00,0.00,5
187,56,4309.93,157415.62,90973.62,57822.13,8619.87,34.33,18.00,0.00,5
188,56,4606.02,172044.56,100800.33,62034.20,9210.03,32.53,28.00,0.00,5
189,56,4684.01,174013.54,101560.31,63083.19,9370.03,32.53,25.00,0.00,5
190,56,4829.23,182627.54,107285.02,65685.07,9657.45,31.94,27.00,0.00,5
191,56,4841.98,184572.11,108357.48,66529.68,9684.95,31.37,24.00,0.00,5
192,56,4281.90,163105.14,95922.73,58618.61,8563.80,34.95,19.00,0.00,5
193,56,4943.12,180771.56,105717.67,65167.64,9886.25,31.94,21.00,0.00,5
194,56,4279.92,158907.04,92283.28,58063.92,8559.84,33.72,13.00,0.00,5
195,56,4890.01,181141.33,105309.19,66052.12,9780.02,31.94,25.00,0.00,5
196,56,5048.99,181654.49,103485.71,68070.81,10097.97,30.26,18.00,0.00,5
197,56,4409.08,161025.03,92622.75,59584.12,8818.17,33.12,19.00,0.00,5
198,56,4708.94,176213.94,102733.80,64062.25,9417.89,32.53,20.00,0.00,5
199,56,4734.89,174077.99,100212.69,64395.51,9469.78,32.53,28.00,0.00,5
200,56,4936.22,179777.14,103206.67,66699.02,9871.45,30.26,24.00,0.00,5
201,56,4810.74,178260.40,102928.46,65709.46,9622.48,31.37,29.00,0.00,5
202,56,3859.99,144282.52,85384.72,51177.83,7719.97,36.89,15.00,0.00,5
203,56,4219.19,158379.03,92280.09,57659.56,8439.37,34.95,21.00,0.00,5
204,56,4365.87,161551.37,94152.30,58668.32,8730.75,33.12,20.00,0.00,5
205,56,4545.01,170629.23,99035.14,62504.09,9090.01,33.12,23.00,0.00,5
206,56,4522.14,168913.39,98505.15,61363.96,9044.29,33.72,13.00,0.00,5
207,56,4280.99,160044.59,93810.76,57671.85,8561.98,34.33,17.00,0.00,5
208,56,4299.00,164305.94,96660.96,59049.98,8595.00,33.12,14.00,0.00,5
209,56,4713.87,173160.06,101771.10,61958.23,9430.73,33.12,25.00,0.00,5
210,56,4943.12,185876.45,108979.61,67010.60,9886.24,30.26,19.00,0.00,5
211,56,4718.02,175672.71,101603.41,64633.26,9436.04,32.53,23.00,0.00,5
212,56,4700.97,173066.03,101569.43,62095.65,9400.95,33.72,19.00,0.00,5
213,56,4339.05,160184.73,92755.00,58750.63,8679.09,33.72,20.00,0.00,5
214,56,4566.81,166475.96,96315.93,61026.42,9133.61,31.94,21.00,0.00,5
215,56,4816.09,178575.41,104049.98,64894.24,9631.18,32.53,21.00,0.00,5
216,56,4726.09,174140.19,100211.84,64475.18,9453.17,31.94,19.00,0.00,5
217,56,4984.03,179694.90,103907.52,65820.33,9967.05,30.81,25.00,0.00,5
218,56,4381.81,164735.94,97128.84,58843.48,8763.62,33.72,14.00,0.00,5
219,56,4324.17,162299.43,95970.80,57679.28,8649.34,33.72,19.00,0.00,5
220,56,4609.01,172646.34,100351.20,63077.12,9218.02,32.53,22.00,0.00,5
221,56,4478.97,167073.98,97564.41,60551.63,8957.95,33.12,21.00,0.00,5
222,56,4648.70,171545.00,99393.63,62853.97,9297.40,31.94,16.00,0.00,5
223,56,4788.14,173848.06,99809.91,64461.88,9576.28,32.53,18.00,0.00,5
224,56,4288.15,153926.43,87984.11,57366.02,8576.30,33.72,13.00,0.00,5
225,56,4831.93,177255.42,102064.52,65527.05,9663.86,32.53,16.00,0.00,5
226,56,4578.99,171163.78,100532.87,61473.92,9156.99,34.33,16.00,0.00,5
227,56,4634.88,173300.59,101606.41,62423.41,9270.76,33.12,18.00,0.00,5
228,56,4702.23,179534.62,107472.16,62658.01,9404.45,33.12,16.00,0.00,5
229,56,4831.82,173747.65,98975.38,65109.62,9662.65,31.94,20.00,0.00,5
230,56,4534.03,171328.95,101690.56,60569.34,9069.05,34.33,24.00,0.00,5
231,56,4839.02,175745.80,101853.46,64214.29,9678.04,32.53,20.00,0.00,5
232,56,4809.08,173175.73,98834.56,64723.02,9618.15,31.37,18.00,0.00,5
233,56,4637.74,177852.08,106365.07,62211.53,9275.48,33.12,18.00,0.00,5
234,56,4779.32,176392.94,102761.95,64073.34,9557.65,32.53,19.00,0.00,5
235,56,4388.95,161774.23,93422.98,59573.35,8777.90,32.53,24.00,0.00,5
236,56,4658.04,172500.37,99868.80,63314.50,9317.07,31.94,17.00,0.00,5
237,56,4898.02,179285.82,104607.48,64882.30,9796.04,31.94,15.00,0.00,5
238,56,4349.82,159454.58,92202.29,58552.64,8699.65,34.33,23.00,0.00,5
239,56,4484.92,167542.96,97955.22,60617.90,8969.84,33.12,16.00,0.00,5
240,56,3724.15,136224.38,79655.15,49123.94,7445.29,41.10,15.00,0.00,5
241,56,4877.02,177511.80,103977.47,63777.29,9757.04,32.53,19.00,0.00,5
242,56,4858.09,184990.29,109356.94,65917.17,9716.17,33.12,19.00,0.00,5
243,56,4759.00,178853.16,105515.10,63820.06,9518.01,33.72,16.00,0.00,5
244,56,4954.74,182983.24,105360.38,67713.39,9909.47,30.81,22.00,0.00,5
245,56,4355.19,164491.36,95785.28,59995.68,8710.39,32.53,23.00,0.00,5
246,56,4662.76,171673.14,100294.82,62052.80,9325.52,34.33,26.00,0.00,5
247,56,4999.18,181207.57,103252.74,67956.46,9998.36,30.26,27.00,0.00,5
248,56,4821.96,176932.57,102641.17,64647.48,9643.92,32.53,18.00,0.00,5
249,56,4760.11,179121.07,106004.41,63598.45,9518.22,33.12,20.00,0.00,5
250,56,4823.89,179347.82,106923.51,62774.54,9649.78,33.12,23.00,0.00,5
251,56,4321.08,162234.13,94566.82,59026.14,8641.17,33.72,15.00,0.00,5
252,56,4814.05,176713.73,103649.01,63436.62,9628.09,32.53,13.00,0.00,5
253,56,4752.85,178831.50,105764.75,63561.05,9505.71,33.12,21.00,0.00,5
254,56,4913.14,181545.26,106390.08,65329.89,9825.28,31.37,22.00,0.00,5
255,56,4890.00,182213.89,106921.94,65509.96,9781.99,31.37,16.00,0.00,5
256,56,4121.03,151459.25,88656.73,54560.45,8242.07,34.33,21.00,0.00,5
257,56,4074.82,154251.37,90533.11,55569.61,8148.65,35.59,24.00,0.00,5
258,56,4295.05,159515.80,93097.05,57829.65,8589.10,35.59,22.00,0.00,5
259,56,4462.04,161309.37,92486.78,59896.51,8926.08,33.72,19.00,0.00,5
260,56,4477.09,158468.09,89468.75,60045.17,8954.17,33.72,22.00,0.00,5
261,56,4369.90,163909.22,96025.79,59143.64,8739.80,33.72,17.00,0.00,5
262,56,3857.92,138842.16,81091.34,50035.98,7714.84,38.25,17.00,0.00,5
263,56,4932.15,181239.56,105214.23,66160.03,9865.30,30.81,9.00,0.00,5
264,56,4738.96,176872.56,102849.16,64545.47,9477.92,33.12,18.00,0.00,5
265,56,5014.91,184579.87,109035.15,65514.89,10029.83,31.37,32.00,0.00,5
266,56,4608.08,175511.87,101636.66,64660.06,9215.15,33.12,20.00,0.00,5
267,56,4192.05,155156.80,90158.05,56613.66,8385.10,34.95,16.00,0.00,5
268,56,4852.00,177522.12,104311.07,63507.04,9704.01,32.53,14.00,0.00,5
269,56,4709.98,172603.17,98628.53,64555.69,9418.95,32.53,20.00,0.00,5
270,56,4667.06,175776.33,102922.36,63518.84,9335.12,32.53,28.00,0.00,5
271,56,3901.96,144017.55,83208.16,53005.47,7803.92,32.53,15.00,0.00,5
272,56,2763.01,102719.40,59903.23,37290.15,5526.02,51.94,16.00,0.00,5
273,56,2859.88,108990.26,65834.13,37437.37,5718.75,65.65,12.00,0.00,5
274,56,2964.13,114661.00,69102.01,39629.73,5929.26,56.84,5.00,0.00,5
275,56,3597.00,132462.93,75730.96,49538.97,7193.00,41.10,11.00,0.00,5
276,56,3513.95,127873.31,74219.02,46625.38,7028.91,45.79,21.00,0.00,5
277,56,3815.05,141290.95,83699.15,49961.69,7630.11,34.95,12.00,0.00,5
278,56,4022.98,149657.34,87993.61,53617.76,8045.96,40.37,17.00,0.00,5
279,56,3700.99,138472.50,81566.71,49503.82,7401.97,38.25,16.00,0.00,5
280,56,3537.02,132072.89,77843.52,47155.32,7074.05,46.63,16.00,0.00,5
281,56,3050.01,112623.24,66000.14,40523.09,6100.01,51.02,10.00,0.00,5
282,56,2789.99,99724.71,57127.84,37018.89,5577.98,71.83,5.00,0.00,5
283,56,3568.02,135587.59,80101.35,48350.21,7136.03,41.10,9.00,0.00,5
284,56,4241.99,159745.80,94096.88,57162.93,8485.99,34.33,15.00,0.00,5
285,56,4004.86,148364.85,86166.01,54189.12,8009.72,38.25,20.00,0.00,5
286,56,4798.94,175740.75,102567.69,63575.19,9597.88,33.12,23.00,0.00,5
287,56,3912.19,146156.07,84975.11,53358.58,7822.38,34.33,21.00,0.00,5
288,56,4632.94,174931.73,103232.66,62431.19,9267.88,33.12,16.00,0.00,5
289,56,4401.87,155938.55,87621.50,59514.30,8802.75,33.12,15.00,0.00,5
290,56,4477.98,172795.04,104663.42,59174.67,8956.95,34.33,24.00,0.00,5
291,56,4603.14,167908.21,96018.98,62682.94,9206.29,31.94,20.00,0.00,5
292,56,4933.06,181883.09,107021.23,64995.75,9866.11,31.94,23.00,0.00,5
293,56,4471.85,166851.38,96369.75,61538.93,8942.70,31.94,22.00,0.00,5
294,56,4855.11,175682.01,101909.32,64061.46,9711.22,29.72,25.00,0.00,5
295,56,4462.04,162612.41,94842.82,58846.51,8923.08,33.72,24.00,0.00,5
296,56,4342.95,159446.11,91562.91,59196.30,8686.90,33.12,17.00,0.00,5
297,56,4587.05,173786.97,102790.16,61822.70,9174.10,33.12,18.00,0.00,5
298,56,4373.95,159495.31,92266.02,58481.38,8747.91,34.95,19.00,0.00,5
299,56,4140.02,150426.75,88529.44,53617.27,8280.04,34.33,13.00,0.00,5
300,56,4782.98,177333.36,103761.63,64007.77,9563.97,32.53,24.00,0.00,5
301,56,4609.06,167631.22,97647.29,60763.80,9220.12,33.72,26.00,0.00,5
302,56,4651.94,170135.64,96853.66,63978.11,9303.87,32.53,20.00,0.00,5
303,56,4597.99,175246.45,103525.67,62524.80,9195.97,34.33,17.00,0.00,5
304,56,4401.08,157607.78,91254.61,57551.02,8802.16,34.33,17.00,0.00,5
305,56,4951.87,185858.28,109149.23,66810.30,9898.75,31.37,29.00,0.00,5
306,56,5003.73,187166.87,109113.09,68042.32,10011.46,30.26,21.00,0.00,5
307,56,5001.22,182504.03,104060.58,68442.01,10001.44,29.72,21.00,0.00,5
308,56,4225.14,153915.19,89364.01,56099.89,8451.28,35.59,15.00,0.00,5
309,56,4265.89,152815.07,86761.77,57520.52,8532.78,33.72,17.00,0.00,5
310,56,4733.09,179810.50,106072.06,64272.25,9466.18,32.53,18.00,0.00,5
311,56,4632.92,172794.02,100214.27,63313.91,9265.84,32.53,26.00,0.00,5
312,56,4801.09,178313.45,104197.02,64514.25,9602.19,31.94,22.00,0.00,5
313,56,4550.06,169811.29,98314.33,62396.84,9100.12,33.72,22.00,0.00,5
314,56,4031.96,149302.49,87944.11,53294.46,8063.92,34.95,13.00,0.00,5
315,56,4663.91,173534.67,102519.04,61687.82,9327.82,33.12,25.00,0.00,5
316,56,4702.10,178131.78,105752.25,62976.34,9403.20,33.72,24.00,0.00,5
317,56,4190.05,157515.74,91661.01,57475.64,8379.09,34.33,20.00,0.00,5
318,56,4515.65,164913.28,95088.66,60791.31,9033.30,33.72,19.00,0.00,5
319,56,4468.16,166662.95,97447.48,60279.15,8936.32,33.72,21.00,0.00,5
320,56,3585.01,136350.53,81283.32,47897.19,7170.03,38.94,13.00,0.00,5
321,56,4979.12,180167.41,103956.54,66253.62,9957.24,30.26,19.00,0.00,5
322,56,4300.93,158116.50,91195.56,58319.08,8601.86,33.12,17.00,0.00,5
323,56,4479.00,161307.05,91773.03,60575.02,8959.00,32.53,18.00,0.00,5
324,56,4488.05,163383.68,94240.97,60166.62,8976.09,33.12,15.00,0.00,5
325,56,4421.98,163479.11,94588.48,60046.67,8843.95,33.12,22.00,0.00,5
