27,57,4,0,254520224,161448,1577412,0,0,138656,62416,382387,1060017,64,14,14,8,0,5
28,49,5,0,254473808,161616,1601712,0,0,145578,65336,378247,1027662,62,14,15,10,0,5
29,51,6,0,254423072,161832,1625256,0,0,153853,65764,371926,1008647,60,13,16,11,0,5
30,29,16,0,254352128,162160,1648880,0,0,146893,67289,376640,1018103,61,13,16,10,0,5
31,51,4,0,254310208,162416,1670536,0,0,129694,113900,342660,928649,56,12,21,11,0,5
32,30,20,0,254276480,162452,1693792,0,0,146933,69664,376712,1021885,61,13,15,11,0,5
33,48,7,0,254230640,162604,1717916,0,0,126928,70084,387141,1052960,63,14,15,8,0,5
34,52,6,0,254186720,162708,1741900,0,0,140803,69212,381428,1023228,62,13,15,9,0,5
35,56,3,0,254117792,162732,1765372,0,0,148639,66909,374533,1007733,60,13,16,10,0,5
36,44,1,0,254080144,162732,1787620,0,0,112965,114328,356029,956093,57,12,20,10,0,5
37,41,5,0,254035024,162736,1810860,0,0,156300,66664,371541,989255,59,13,16,11,0,5
38,1,42,0,253967776,162888,1834424,0,0,151270,68840,386418,1052507,63,14,14,9,0,5
39,47,8,0,253908896,162904,1851880,0,0,120694,83773,355697,962930,60,13,16,11,0,5
40,54,8,0,253852192,162908,1879788,0,0,134559,94268,353853,970749,61,13,14,12,0,5
41,48,3,0,253786384,162912,1901636,0,0,165405,70373,346677,938537,57,12,18,13,0,5
42,50,5,0,253721744,162912,1922280,0,0,134757,114184,336951,910947,55,11,21,12,0,5
43,42,5,0,253671632,162912,1945904,0,0,143868,66968,376594,1023650,62,13,15,10,0,5
44,52,3,0,253610192,162916,1969136,0,0,152046,66528,367408,998175,61,13,16,10,0,5
45,54,2,0,253571968,162924,1992548,0,0,141947,67680,373480,1027464,63,14,14,9,0,5
46,44,3,0,253529488,162924,2015884,0,0,143849,67213,370967,1012559,62,13,15,10,0,5
47,52,5,0,253473504,162928,2036960,0,0,130885,112888,337652,918060,56,12,20,13,0,5
48,8,42,0,253428832,162932,2060676,0,0,144898,69228,378473,1038512,63,14,14,9,0,5
49,42,7,0,253388240,162932,2084536,0,0,126310,67696,376435,1036012,64,13,14,8,0,5
50,50,6,0,253365616,162940,2107444,0,0,144445,66752,380939,999765,60,13,15,12,0,5
51,41,8,0,253323184,162988,2130300,0,0,140438,67217,382516,994483,60,13,16,12,0,5
52,50,4,0,253285120,162996,2151812,0,0,115658,115360,350384,939114,57,12,20,11,0,5
53,35,5,0,253222928,163000,2173564,0,0,171840,71808,352809,925892,56,12,17,14,0,5
54,36,7,0,253182496,163016,2195184,0,0,153215,78097,364345,965039,58,12,17,12,0,5
55,51,6,0,253145024,163024,2216900,0,0,146974,79681,361660,972932,58,13,16,12,0,5
56,35,4,0,253094720,163256,2238840,0,0,157023,84724,352820,926492,56,12,18,13,0,5
57,53,6,0,253056736,163260,2260260,0,0,138718,104857,342082,927442,59,12,15,15,0,5
58,15,42,0,252987616,163264,2278660,0,0,139878,138841,294936,796466,50,10,24,15,0,5
59,53,6,0,252946320,163264,2302144,0,0,146210,64224,370621,1022159,64,13,14,9,0,5
60,53,8,0,252902752,163284,2325648,0,0,138662,66156,381616,1045167,64,14,14,8,0,5
61,47,4,0,252861392,163284,2349696,0,0,140764,67352,375940,1025408,64,13,14,9,0,5
62,41,12,0,252807904,163288,2371944,0,0,162066,58013,358395,979695,60,13,15,12,0,5
63,43,8,0,252768192,163288,2393880,0,0,118486,101716,346177,955120,59,12,20,8,0,5
64,56,5,0,252727232,163288,2418156,0,0,129350,55588,382697,1067854,67,14,13,6,0,5
65,47,7,0,252687264,163288,2442720,0,0,130215,56860,393365,1031262,65,13,15,7,0,5
66,59,7,0,252646816,163296,2467236,0,0,131676,57608,402447,1057873,67,13,14,7,0,5
67,52,10,0,252606976,163296,2491596,0,0,128021,57688,382002,1063777,66,14,13,7,0,5
68,52,7,0,252572336,163296,2512840,0,0,130452,99184,338155,921665,57,12,20,11,0,5
69,45,3,0,252531872,163296,2537144,0,0,131069,57492,386824,1056788,65,14,14,7,0,5
70,61,1,0,252489696,163296,2561656,0,0,131550,57860,386783,1061273,66,14,14,7,0,5
71,20,19,0,252446880,163304,2586700,0,0,130788,58140,387136,1047061,66,13,14,7,0,5
72,54,4,0,252405872,163304,2610892,0,0,129804,58512,386475,1058642,65,14,14,6,0,5
73,48,4,0,252359040,163316,2632508,0,0,114566,105324,350005,945695,59,12,19,10,0,5
74,53,3,0,252321088,163316,2656196,0,0,126515,80556,355898,1001552,65,13,13,9,0,5
75,50,0,0,252279984,163328,2679316,0,0,126921,75856,352402,994296,65,13,13,9,0,5
76,44,6,0,252239248,163336,2703276,0,0,138376,54728,387027,1056253,65,14,13,7,0,5
77,50,6,0,252199136,163336,2727220,0,0,133080,56868,380644,1050842,66,13,13,7,0,5
78,49,5,0,252155568,163340,2747880,0,0,118335,99788,332629,918043,59,12,20,8,0,5
79,53,1,0,252118368,163340,2772420,0,0,133892,55640,376846,1056766,67,14,13,7,0,5
80,28,32,0,252077552,163340,2796868,0,0,133986,57072,379933,1048556,66,14,13,7,0,5
81,57,4,0,252038304,163348,2820908,0,0,138679,54776,378027,1038915,65,13,14,8,0,5
82,53,7,0,251998432,163348,2844124,0,0,142794,54764,365509,1022690,65,13,14,8,0,5
83,53,5,0,251961072,163348,2866304,0,0,118154,102168,345105,946391,60,12,18,10,0,5
84,63,4,0,251918352,163348,2890268,0,0,131431,56480,378236,1065456,67,14,13,6,0,5
85,49,6,0,251878144,163348,2914868,0,0,130647,56864,384964,1048292,66,14,14,6,0,5
86,40,4,0,251836064,163356,2939360,0,0,133604,56564,383556,1046968,66,14,14,7,0,5
87,60,3,0,251794976,163356,2963704,0,0,131704,56944,384662,1053822,66,14,14,7,0,5
88,55,2,0,251757840,163360,2985344,0,0,118222,101825,348901,955011,59,12,19,10,0,5
89,59,1,0,251716624,163360,3009288,0,0,129393,56392,384345,1051409,66,13,14,6,0,5
90,55,5,0,251933056,163368,3032120,0,0,123926,66932,359746,985818,63,13,17,8,0,5
91,0,36,0,251742832,163372,3046772,0,0,288543,63216,227252,628609,41,8,26,26,0,5
92,19,37,0,251644528,163384,3060924,0,0,180855,145233,229899,587316,43,7,25,25,0,5
93,40,5,0,251561216,163388,3077088,0,0,196602,128098,260697,677252,47,8,22,24,0,5
94,45,5,0,251487056,163392,3091620,0,0,167546,169409,234056,603544,42,7,27,24,0,5
95,61,3,0,251435552,163396,3110000,0,0,163409,108025,292898,800537,56,10,16,19,0,5
96,52,5,0,251413072,163404,3129436,0,0,152106,106477,299345,821817,57,10,16,17,0,5
97,15,43,0,251366752,163412,3147824,0,0,180670,97425,283966,781152,55,10,18,18,0,5
98,3,43,0,251275584,163416,3165524,0,0,194786,90716,274218,749750,53,10,20,18,0,5
99,49,8,0,251229136,163420,3185888,0,0,134892,100898,317609,878763,61,11,15,13,0,5
100,59,5,0,251145952,163420,3202132,0,0,200707,89824,261653,726750,50,9,21,20,0,5
101,59,6,0,251114560,163424,3220100,0,0,117925,153161,282694,772299,54,9,21,15,0,5
102,14,43,0,251062160,163436,3235984,0,0,192644,108349,263050,702386,48,9,21,22,0,5
103,53,5,0,251123264,163436,3251864,0,0,214734,105710,258085,658418,44,9,24,24,0,5
104,49,8,0,251180384,163472,3272088,0,0,169533,74473,337691,889210,55,12,19,15,0,5
105,58,5,0,251143392,163472,3295244,0,0,148770,67608,405388,1022172,61,13,15,12,0,5
106,42,11,0,251106496,163472,3318232,0,0,153412,67864,382563,1027724,62,13,15,10,0,5
107,51,9,0,251104288,163480,3338316,0,0,168296,99861,331774,858961,51,11,22,16,0,5
108,53,6,0,251066320,163480,3362516,0,0,139633,68568,395858,1054307,64,13,14,8,0,5
109,40,7,0,251027952,163480,3386600,0,0,137435,67384,400041,1054375,65,13,14,8,0,5
110,54,2,0,250988064,163480,3409856,0,0,146709,64473,386945,1019794,61,13,16,10,0,5
111,53,6,0,251194256,163492,3432040,0,0,136337,81168,350627,955450,60,12,17,11,0,5
112,48,8,0,251158384,163500,3454060,0,0,141065,91397,348981,944571,59,12,16,13,0,5
113,54,4,0,251127872,163504,3473644,0,0,150380,115992,321741,853674,53,10,21,15,0,5
114,58,5,0,251089120,163508,3497120,0,0,131729,81360,376374,1027768,63,13,15,9,0,5
115,48,9,0,251049888,163508,3520664,0,0,150898,66681,374705,1001169,61,13,16,10,0,5
116,56,3,0,251010512,163508,3544336,0,0,136304,65368,384034,1060958,65,13,14,8,0,5
117,59,7,0,250925920,163524,3565748,0,0,170219,65604,352962,946043,57,13,18,13,0,5
118,47,3,0,250887424,163528,3586996,0,0,135226,115297,344488,910361,55,12,20,13,0,5
119,49,6,0,250819168,163528,3608004,0,0,175740,75984,344657,903930,55,11,19,15,0,5
120,42,3,0,250776864,163528,3630720,0,0,141217,82264,376963,1004605,61,13,15,11,0,5
121,41,6,0,250722416,163528,3653420,0,0,145895,81321,376889,998395,61,13,16,11,0,5
122,59,4,0,250685600,163532,3675852,0,0,159196,79024,362292,953650,58,13,16,13,0,5
123,2,29,0,250651104,163540,3696880,0,0,150449,103493,354416,926579,56,11,18,14,0,5
124,47,7,0,250616144,163548,3717376,0,0,145915,101348,346058,901625,54,12,21,13,0,5
125,45,5,0,250581520,163568,3738668,0,0,173850,73725,347014,913927,55,12,19,15,0,5
126,44,5,0,250545408,163568,3760468,0,0,143826,83324,377211,995231,60,13,16,11,0,5
127,51,3,0,250509408,163568,3782588,0,0,156140,79801,366728,938642,57,11,19,13,0,5
128,39,10,0,250473536,163576,3804584,0,0,155934,79236,366547,959445,57,12,18,13,0,5
129,55,6,0,250696976,163600,3822968,0,0,134711,144125,303058,791307,50,10,23,17,0,5
130,49,8,0,250661600,163600,3844376,0,0,133400,111736,348121,918152,59,11,15,15,0,5
131,52,3,0,250625792,163608,3866020,0,0,164192,85857,347008,908842,56,12,17,15,0,5
132,63,6,0,250589312,163608,3887844,0,0,161178,82197,367918,963740,58,13,16,13,0,5
133,58,5,0,250534976,163616,3910488,0,0,147773,85492,375052,990444,60,13,16,11,0,5
134,53,3,0,250514960,163620,3932312,0,0,159441,81837,362793,952219,58,12,16,13,0,5
135,57,7,0,250467808,163624,3951740,0,0,143090,132188,320297,844027,51,11,23,15,0,5
136,52,6,0,250444912,163624,3974496,0,0,141276,85916,373931,989668,60,13,15,11,0,5
137,48,3,0,250410944,163624,3995736,0,0,170895,87198,349782,895342,54,11,18,16,0,5
138,49,7,0,250369792,163644,4014836,0,0,163482,82756,322213,862555,52,12,21,15,0,5
139,50,5,0,250335296,163644,4037592,0,0,142405,94929,372384,965186,59,13,16,12,0,5
140,53,5,0,250300544,163644,4058688,0,0,171894,75496,348035,921641,57,11,18,14,0,5
141,52,2,0,250267424,163648,4079376,0,0,133372,116936,340731,901930,55,12,21,13,0,5
142,39,7,0,250228944,163648,4103112,0,0,133436,71788,390512,1049179,64,14,14,8,0,5
143,47,5,0,250190352,163652,4126260,0,0,145939,70189,377462,1008628,62,13,15,10,0,5
144,59,2,0,250151984,163660,4149336,0,0,145896,68020,375947,1016891,63,13,15,9,0,5
145,53,6,0,250112480,163660,4173592,0,0,132817,74124,387152,1034448,64,13,14,8,0,5
146,44,1,0,250077840,163660,4194280,0,0,130767,115944,336637,883213,54,11,22,13,0,5
147,51,2,0,250271216,163672,4216472,0,0,140656,77292,352951,962429,61,12,16,10,0,5
148,22,31,0,250232960,163672,4240444,0,0,126954,88493,355099,979778,63,13,13,11,0,5
149,45,2,0,250197472,163684,4261372,0,0,158760,61908,360195,962708,61,13,15,12,0,5
150,50,5,0,250158848,163684,4285468,0,0,135508,59512,398324,1042609,66,13,13,8,0,5
151,52,6,0,250123888,163688,4306236,0,0,135804,104197,350395,905862,57,12,19,12,0,5
152,50,9,0,250085472,163688,4329900,0,0,153253,57824,385218,1003722,63,13,14,10,0,5
153,40,7,0,250048000,163688,4353280,0,0,147264,57656,370166,1008662,63,14,14,9,0,5
154,52,8,0,250006912,163700,4377092,0,0,134419,59468,382518,1039129,65,13,14,8,0,5
155,38,20,0,249966816,163700,4401572,0,0,136302,60580,379072,1027953,65,13,14,8,0,5
156,46,12,0,249933664,163712,4421740,0,0,146700,100853,321634,867260,54,11,22,13,0,5
157,36,18,0,249893104,163712,4445892,0,0,133137,57152,383457,1051205,66,13,14,7,0,5
158,24,34,0,249854384,163712,4469280,0,0,146667,56792,371200,1012350,64,12,15,9,0,5
159,43,10,0,249812800,163724,4493812,0,0,136961,56880,381074,1036615,65,13,14,8,0,5
160,46,5,0,249775424,163724,4516152,0,0,158194,66397,358938,957764,60,12,17,12,0,5
161,45,5,0,249744768,163724,4535464,0,0,139353,116940,326754,871953,53,11,21,14,0,5
162,51,2,0,249707872,163732,4556932,0,0,169827,67401,352562,928193,57,12,16,14,0,5
163,48,7,0,249669840,163732,4581048,0,0,134973,59400,385554,1035271,65,13,14,8,0,5
164,46,7,0,249876032,163744,4603724,0,0,143626,68632,357843,964176,61,13,16,10,0,5
165,8,46,0,249839504,163752,4627272,0,0,131927,81480,355993,990060,65,13,13,9,0,5
166,43,5,0,249799072,163756,4647132,0,0,127846,120793,321575,879502,56,12,19,13,0,5
167,2,43,0,249637280,163760,4661196,0,0,331993,53921,227825,599410,38,8,31,24,0,5
168,55,4,0,249546768,163760,4675164,0,0,199577,118840,231032,589927,42,7,26,25,0,5
169,52,6,0,249504704,163768,4690064,0,0,207030,127722,252392,645741,44,8,23,25,0,5
170,12,42,0,249444256,163776,4706296,0,0,184975,134229,271388,686214,46,9,22,23,0,5
171,36,9,0,249411968,164192,4725928,0,0,149331,113281,308739,824701,57,10,17,16,0,5
172,52,9,0,249371376,164196,4742820,0,0,187495,104805,276469,735359,50,10,20,20,0,5
173,15,40,0,249338496,164196,4761476,0,0,152473,111193,299438,816349,56,10,17,16,0,5
174,55,5,0,249298496,164204,4777032,0,0,166969,141093,249480,669971,47,8,28,17,0,5
175,31,31,0,249262896,164216,4797976,0,0,138892,103313,314747,866005,60,11,14,14,0,5
176,57,1,0,249199360,164216,4814908,0,0,194998,91432,273704,759119,52,10,19,19,0,5
177,47,8,0,249159632,164220,4835524,0,0,137746,104562,316289,873407,61,11,14,14,0,5
178,2,43,0,249129664,164220,4854068,0,0,175128,95400,295761,810484,56,11,17,17,0,5
179,57,6,0,249084256,164220,4872528,0,0,176960,87169,292121,793141,54,10,19,17,0,5
180,40,18,0,249055824,164232,4889568,0,0,204744,91593,281033,734932,49,9,21,21,0,5
181,1,46,0,249103520,164232,4907416,0,0,136270,130922,312952,799665,50,10,23,17,0,5
182,56,4,0,249069168,164236,4929120,0,0,173962,60404,383343,953034,56,12,17,15,0,5
183,20,36,0,249031472,164236,4952600,0,0,163959,65508,389852,1030226,62,14,15,10,0,5
184,53,5,0,248990896,164236,4976432,0,0,144418,66428,397442,1051433,62,14,15,9,0,5
185,47,6,0,249199376,164252,4999024,0,0,149255,75344,367653,976326,60,12,17,11,0,5
186,44,6,0,249166656,164256,5020188,0,0,121374,139964,331489,895632,56,12,19,14,0,5
187,12,34,0,249264752,164256,5041084,0,0,180163,86681,342710,891746,55,11,17,16,0,5
188,60,2,0,249226752,164260,5063624,0,0,155564,88385,374676,976578,59,12,15,13,0,5
189,52,3,0,249190944,164260,5085784,0,0,165138,64988,368758,988537,59,13,16,12,0,5
190,56,5,0,249152256,164260,5109568,0,0,148271,65208,377851,1027507,63,13,14,9,0,5
191,20,39,0,249112048,164268,5133472,0,0,135677,68513,384373,1039741,64,13,14,9,0,5
192,53,7,0,249078688,164276,5154612,0,0,130772,113068,334105,916212,56,12,21,11,0,5
193,57,0,0,249036864,164276,5177724,0,0,144659,69072,396296,1022959,62,13,15,10,0,5
194,43,6,0,248979200,164280,5198564,0,0,188061,61632,361144,903690,55,11,20,14,0,5
195,32,25,0,248939616,164280,5222320,0,0,148933,65652,396688,1024733,62,13,15,10,0,5
196,52,2,0,248892848,164288,5246716,0,0,139809,67313,386354,1034319,63,14,15,9,0,5
197,0,50,0,248856352,164292,5268032,0,0,133794,111832,343731,915862,55,12,21,12,0,5
198,53,4,0,248797952,164292,5290784,0,0,154414,63740,377078,1000393,61,13,17,10,0,5
199,39,7,0,248746912,164292,5313984,0,0,147494,64872,369184,984603,60,13,16,10,0,5
200,49,1,0,248718048,164292,5337952,0,0,150125,66916,383832,1020033,62,13,15,10,0,5
201,60,2,0,248678544,164300,5361552,0,0,143752,66972,385788,1017445,62,13,16,10,0,5
202,45,6,0,248648064,164304,5379944,0,0,155689,121212,318448,822266,49,10,24,17,0,5
203,47,8,0,248837824,164312,5400632,0,0,154723,96961,340370,894935,56,12,18,15,0,5
204,59,1,0,248819872,164316,5421684,0,0,153288,104308,342974,907847,56,12,16,16,0,5
205,45,8,0,248768352,164316,5444024,0,0,156078,83397,367458,968232,60,12,15,13,0,5
206,53,5,0,248731840,164328,5465948,0,0,168243,78321,364608,961388,59,12,16,14,0,5
207,54,6,0,248711664,164332,5486756,0,0,184655,72625,344925,905780,55,11,19,15,0,5
208,49,9,0,248677728,164332,5507944,0,0,121236,123012,349674,929303,57,12,20,12,0,5
209,54,5,0,248642928,164336,5530064,0,0,160510,64320,370738,983539,60,12,16,12,0,5
210,55,1,0,248604320,164336,5554228,0,0,134767,70712,387675,1049263,65,14,14,8,0,5
211,59,2,0,248565760,164344,5577276,0,0,155365,67477,372787,997513,61,13,16,11,0,5
212,41,11,0,248530400,164344,5599412,0,0,164962,67732,369266,979959,60,12,16,12,0,5
213,23,24,0,248491680,164344,5620756,0,0,172567,62600,351919,928731,56,12,19,13,0,5
214,44,12,0,248453088,164348,5642192,0,0,122941,115840,353069,931472,57,12,20,11,0,5
215,51,6,0,248408400,164348,5665364,0,0,148234,66836,381013,1014890,62,13,15,9,0,5
216,45,7,0,248367920,164356,5688584,0,0,151588,68097,377062,991986,61,13,16,10,0,5
217,52,5,0,248327408,164356,5712192,0,0,140852,70232,390136,1024536,62,13,16,9,0,5
218,53,6,0,248292880,164356,5733096,0,0,167643,73444,354231,936134,57,12,18,14,0,5
219,65,2,0,248249184,164360,5754848,0,0,132530,111669,348320,920867,55,12,21,12,0,5
220,24,3,0,248206608,164360,5776836,0,0,145346,66980,377522,1001225,61,13,16,10,0,5
221,51,4,0,248392144,164368,5798084,0,0,145627,88724,333139,912704,58,12,17,13,0,5
222,54,2,0,248354912,164380,5820560,0,0,134608,93316,356065,963157,62,12,14,12,0,5
223,51,5,0,248317328,164380,5843920,0,0,158950,70113,370275,988022,61,13,15,11,0,5
224,47,8,0,248296256,164384,5864252,0,0,146900,113256,335779,878522,54,11,21,14,0,5
225,54,6,0,248259232,164384,5887880,0,0,154167,66224,375458,1007089,63,13,14,10,0,5
226,47,6,0,248204272,164388,5909956,0,0,169271,63601,360680,968026,59,12,16,12,0,5
227,50,0,0,248167296,164396,5932332,0,0,128961,93892,363276,977531,60,13,17,10,0,5
228,32,20,0,248130640,164396,5954864,0,0,151127,66908,376558,1019675,63,13,14,10,0,5
229,52,9,0,248092800,164400,5977940,0,0,156517,65792,371364,984098,60,14,16,11,0,5
230,43,5,0,248057984,164400,5999556,0,0,142412,88320,360581,969025,59,12,17,11,0,5
231,59,4,0,248019376,164404,6022740,0,0,151082,67733,372761,998354,61,13,15,10,0,5
232,54,4,0,247979952,164412,6045832,0,0,154075,66708,373681,987348,60,13,17,10,0,5
233,45,9,0,247943040,164412,6068136,0,0,148008,66924,372264,1002975,62,12,15,10,0,5
234,39,5,0,247889824,164412,6091080,0,0,151668,65888,377454,1003517,62,13,15,10,0,5
235,55,7,0,247853184,164416,6113384,0,0,123155,115677,350537,922846,57,11,20,12,0,5
236,6,48,0,247808576,164416,6135508,0,0,161102,67124,377569,994142,61,13,15,11,0,5
237,37,5,0,247769360,164424,6158604,0,0,130801,67348,400575,1011658,62,13,16,9,0,5
238,51,1,0,248024752,164444,6179504,0,0,159458,75929,354844,903523,57,11,19,13,0,5
239,57,7,0,247989872,164448,6201420,0,0,140796,95124,349666,940973,61,12,15,13,0,5
240,55,4,0,247957504,164448,6218564,0,0,169794,118805,288682,768572,49,10,23,19,0,5
241,1,50,0,247918592,164448,6242224,0,0,158834,63584,381032,1015219,64,13,14,10,0,5
242,51,2,0,247880192,164448,6265616,0,0,141175,63320,383608,1038666,65,13,14,8,0,5
243,49,4,0,247825696,164460,6288528,0,0,157453,61925,376865,1013046,63,12,15,10,0,5
244,55,7,0,247786304,164460,6312668,0,0,139272,65644,381712,1036162,65,13,14,8,0,5
245,1,17,0,247751552,164460,6334220,0,0,142381,104260,350433,938105,58,12,18,11,0,5
246,45,6,0,247731776,164464,6356156,0,0,149373,69032,360238,965825,60,12,17,10,0,5
247,56,4,0,247692032,164468,6380744,0,0,139790,66956,381750,1028070,65,14,14,8,0,5
248,31,23,0,247654272,164476,6403872,0,0,152429,64984,372991,1003214,63,13,14,10,0,5
249,54,4,0,247617024,164476,6426716,0,0,150787,64413,376195,1012473,63,13,15,9,0,5
250,39,7,0,247563504,164476,6449104,0,0,146940,64020,372108,1011232,63,13,15,9,0,5
251,55,2,0,247529024,164476,6470420,0,0,125091,110128,345723,922630,58,11,20,11,0,5
252,36,23,0,247490880,164476,6493104,0,0,148408,64164,380296,1005133,62,13,15,9,0,5
253,43,5,0,247470016,164484,6515628,0,0,153725,64228,375527,1012054,63,13,15,9,0,5
254,55,4,0,247430272,164488,6539260,0,0,137285,68381,384899,1029888,64,14,14,8,0,5
255,59,3,0,247392064,164488,6562952,0,0,135483,64976,385169,1034386,65,13,14,8,0,5
256,65,2,0,247604288,164500,6582404,0,0,127180,128356,309916,847074,55,11,20,14,0,5
257,50,12,0,247571232,164500,6602288,0,0,165332,100036,318357,862599,56,11,17,16,0,5
258,45,11,0,247535232,164524,6622992,0,0,165250,89413,346316,904560,57,11,17,15,0,5
259,55,2,0,247495632,164524,6644996,0,0,164676,84093,350802,918025,57,12,17,14,0,5
260,18,34,0,247459792,164528,6665360,0,0,163352,85021,353503,906630,57,12,17,14,0,5
261,5,44,0,247427280,164528,6686436,0,0,159041,83660,359774,931611,57,12,16,15,0,5
262,53,3,0,247396512,164532,6704480,0,0,159503,120037,306477,792251,48,10,24,17,0,5
263,47,7,0,247358032,164540,6728272,0,0,140714,65104,384707,1029762,65,13,14,8,0,5
264,29,24,0,247321392,164540,6751372,0,0,152089,63680,372778,1001722,63,13,14,10,0,5
265,53,4,0,247282192,164540,6774692,0,0,137234,65869,381724,1041725,65,13,13,8,0,5
266,56,5,0,247241488,164540,6797628,0,0,154398,62816,368491,993571,63,13,15,10,0,5
267,46,7,0,247192704,164544,6818420,0,0,141085,106208,332057,881629,56,11,20,13,0,5
268,56,5,0,247157312,164544,6840936,0,0,152825,63396,378312,1009844,63,13,15,9,0,5
269,43,5,0,247118304,164552,6864184,0,0,152220,66852,374291,986872,62,13,15,10,0,5
270,58,6,0,247081312,164552,6886624,0,0,150672,66085,371719,995833,63,13,15,10,0,5
271,26,22,0,246990096,164556,6906764,0,0,227815,56152,306857,809457,51,11,23,16,0,5
272,12,20,0,246910384,164556,6918908,0,0,253932,94916,221706,577944,40,8,28,25,0,5
273,42,5,0,246843104,164564,6934040,0,0,170162,172278,246895,625060,43,8,25,24,0,5
274,16,35,0,246778080,164576,6946896,0,0,223402,123657,250595,635223,43,8,23,26,0,5
275,59,4,0,246993984,164588,6964856,0,0,143783,127913,288781,755036,53,9,19,19,0,5
276,69,2,0,246948432,164596,6981672,0,0,162626,138942,269487,714082,51,9,18,21,0,5
277,35,6,0,246921216,164600,6999500,0,0,165588,114705,289775,779683,56,10,16,19,0,5
278,3,50,0,246862800,164604,7018644,0,0,176331,92688,302933,828951,58,11,15,17,0,5
279,44,4,0,246803376,164652,7036532,0,0,161022,109030,290940,786824,54,10,18,18,0,5
280,56,7,0,246774448,164652,7053568,0,0,184954,118801,278875,736335,51,8,19,22,0,5
281,8,34,0,246790896,164656,7068056,0,0,172470,164589,238940,620811,44,8,27,21,0,5
282,36,5,0,246752192,164660,7082608,0,0,256287,92137,220520,576021,40,7,27,26,0,5
283,56,3,0,246829312,164664,7099140,0,0,194622,95493,286089,762663,51,9,19,20,0,5
284,53,6,0,246841936,164672,7119668,0,0,149932,93118,336483,899548,59,12,15,14,0,5
285,56,5,0,246792336,164672,7138600,0,0,205471,56208,350119,865405,50,11,20,19,0,5
286,34,19,0,246748448,164672,7161236,0,0,164896,71528,387941,1005665,60,13,15,11,0,5
287,52,6,0,246710272,164676,7180320,0,0,161859,123009,322526,836708,51,11,24,15,0,5
288,43,10,0,246672832,164680,7203060,0,0,156973,80080,381281,998059,60,13,15,12,0,5
289,49,3,0,246706272,164688,7224112,0,0,177908,82553,358809,898610,54,11,18,17,0,5
290,50,2,0,246672464,164688,7245416,0,0,160262,81128,371699,976960,58,12,16,13,0,5
291,51,6,0,246634896,164692,7268008,0,0,170769,68561,372046,962939,58,12,17,13,0,5
292,48,13,0,246597824,164692,7291500,0,0,149588,65100,385391,1031485,62,13,15,10,0,5
293,45,8,0,246551744,164692,7313452,0,0,124000,108808,357946,947560,58,12,20,10,0,5
294,2,43,0,246506224,164700,7335652,0,0,162406,66040,370285,973668,59,12,17,12,0,5
295,51,4,0,246715488,164716,7357392,0,0,141233,90721,368544,949520,57,12,19,13,0,5
