procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  1      0 243694672 163132 1897276    0    0 100689 76845 439475 994674 50 12 30  9  0
58  1      0 243363312 163132 1917628    0    0 107078 72384 437325 1023647 52 12 28  8  0
58  5      0 243029744 163180 1938692    0    0 99017 72484 431980 1019642 53 12 27  8  0
24  4      0 242716688 163180 1958092    0    0 72796 110788 419197 982150 50 12 30  8  0
41  2      0 242392048 163184 1978208    0    0 120181 74677 410643 972962 51 12 27 10  0
 2 49      0 242078624 163196 1998060    0    0 124510 84145 417181 978871 50 12 28 10  0
61  2      0 241769600 163204 2018192    0    0 89757 84608 418583 994195 52 12 27  9  0
 0 30      0 241475856 163212 2037004    0    0 111862 111137 394009 932741 48 12 29 12  0
19 34      0 241161120 163216 2057524    0    0 96885 99236 413147 975359 51 11 28  9  0
25  0      0 240813056 163228 2078168    0    0 107583 76033 419722 1000649 52 12 27  9  0
51  2      0 240496960 163228 2099016    0    0 88981 71480 440490 1056463 55 13 26  6  0
52  2      0 240160992 163236 2120912    0    0 83870 73272 442572 1064389 57 13 25  6  0
48  9      0 239867296 163240 2140992    0    0 78082 110072 405195 967831 51 12 30  8  0
46  6      0 239551872 163248 2161148    0    0 109966 58217 402042 966838 51 12 29  8  0
55  1      0 239222496 163248 2183684    0    0 74278 62612 441182 1079987 58 14 25  4  0
43  8      0 238893392 163248 2206460    0    0 75027 63012 443039 1078290 58 13 24  4  0
44  3      0 238596624 163256 2227480    0    0 67098 97980 410409 1006286 55 12 27  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  0      0 238266224 163268 2249696    0    0 71456 77144 435906 1049947 57 13 25  5  0
44  4      0 237970960 163268 2270748    0    0 82755 88532 410746 998457 55 12 25  8  0
48  1      0 237663744 163268 2291972    0    0 74682 69220 428133 1046300 57 13 26  5  0
52  1      0 237339312 163268 2313840    0    0 75785 61268 445391 1082766 57 13 26  4  0
45  5      0 237039824 163276 2334756    0    0 68659 97704 402049 982575 54 12 28  6  0
42  2      0 236722144 163276 2357340    0    0 72299 62836 441486 1079931 59 13 24  4  0
36  1      0 236408128 163276 2380252    0    0 70629 63728 436537 1084049 60 14 23  4  0
38  2      0 236101024 163276 2402932    0    0 69108 64020 434692 1087460 60 14 23  4  0
42  6      0 235812832 163280 2424380    0    0 64086 98000 402713 1005041 55 12 26  6  0
35  2      0 235503680 163280 2447484    0    0 69089 64068 434898 1080195 60 14 23  4  0
38  4      0 235197760 163288 2470752    0    0 68114 64148 430714 1077365 59 14 23  4  0
43  5      0 234901984 163288 2493376    0    0 66063 62892 429652 1079748 60 13 23  4  0
50  1      0 234621200 163288 2515260    0    0 61885 100248 393514 1000095 57 12 25  6  0
42  1      0 234325536 163288 2538148    0    0 73858 62316 421891 1064206 59 14 23  4  0
45  0      0 234034048 163288 2561064    0    0 80902 61608 413453 1042792 58 13 23  5  0
53  1      0 233741616 163296 2584488    0    0 64336 63712 420647 1080753 61 13 22  4  0
53  0      0 233469008 163296 2606476    0    0 59525 98932 394038 984794 55 13 27  5  0
42  1      0 233178544 163296 2629912    0    0 63769 65544 419266 1072159 61 14 22  4  0
16 36      0 232892896 163308 2652328    0    0 59960 87380 403582 1024048 59 13 23  5  0
41  3      0 232621168 163308 2674440    0    0 58934 86300 403367 1037151 60 13 22  5  0
46  2      0 232342464 163316 2695636    0    0 67652 99805 385977 954863 54 12 28  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
47  0      0 232047936 163320 2719088    0    0 67086 64952 424663 1071621 60 13 23  4  0
37  1      0 231761040 163320 2742540    0    0 63894 63128 423450 1077236 61 13 22  3  0
 0 32      0 231452480 163320 2763800    0    0 117552 61585 387399 979145 56 13 25  7  0
17 29      0 231132912 163324 2775572    0    0 244116 103692 224713 533302 33  6 41 20  0
48  8      0 230908960 163336 2791812    0    0 113273 178309 300407 714550 44  9 32 16  0
 4 16      0 230658048 163344 2808144    0    0 159377 125522 309681 752242 46  9 29 16  0
 5 46      0 230394288 163344 2827216    0    0 115309 118701 340393 863797 54 10 25 11  0
35  3      0 230197248 163348 2846916    0    0 86886 111989 332535 851575 55 10 25 11  0
57  1      0 229960016 163352 2865592    0    0 124350 98525 317015 831525 53 10 24 12  0
51  4      0 229715344 163352 2884332    0    0 134588 97068 309155 817345 53 10 25 12  0
 0 46      0 229518720 163364 2902848    0    0 83642 152901 308142 804972 51 10 27 11  0
66  2      0 229246752 163368 2921244    0    0 120304 98817 319138 840148 54 10 24 12  0
 7 26      0 229091248 163368 2940468    0    0 133396 99253 313040 843105 55 11 23 11  0
 1 48      0 228836288 163372 2957908    0    0 133805 110932 295493 785289 51 10 26 14  0
56  2      0 228702080 163376 2976860    0    0 139330 108223 293571 799966 52 10 24 14  0
54  2      0 228479424 163384 2998448    0    0 96544 86277 351455 961983 59 12 21  8  0
39  1      0 228386880 163412 3017820    0    0 64658 108684 323631 856580 51 11 31  8  0
21 29      0 228376416 163424 3039448    0    0 76739 90384 396883 976487 54 12 25  8  0
31  0      0 228105440 163424 3061008    0    0 83120 100720 399704 991278 56 12 24  8  0
45  3      0 227895056 163424 3080320    0    0 113479 97774 365559 889976 48 11 30 11  0
39  0      0 227597408 163432 3103892    0    0 73289 73612 428784 1077051 60 13 23  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
43  2      0 227326160 163432 3126456    0    0 80775 85996 401452 1011345 56 13 24  7  0
39 14      0 227052688 163436 3149748    0    0 80884 73128 412546 1050269 59 13 23  5  0
52  3      0 226783440 163436 3173716    0    0 61287 73676 415275 1099668 63 14 20  4  0
61  1      0 226515744 163436 3197256    0    0 79044 72385 403932 1049963 59 13 22  5  0
 1  6      0 226291872 163444 3217340    0    0 83551 109016 349818 929090 53 12 27  8  0
39  2      0 226046176 163448 3240404    0    0 74040 73385 389208 1024118 58 12 24  6  0
35  0      0 225782016 163448 3265036    0    0 58178 77132 410251 1087925 62 14 20  4  0
52  1      0 225521824 163448 3289520    0    0 58976 73548 404775 1082930 63 13 20  4  0
26 24      0 225241056 163452 3312044    0    0 94066 77484 378043 1006636 58 12 22  7  0
42  6      0 225030208 163464 3332504    0    0 64553 123889 347319 913296 52 11 29  8  0
48 11      0 224772496 163464 3355512    0    0 94522 85644 377479 1001393 58 12 23  7  0
50  2      0 224512816 163464 3378540    0    0 87493 87109 389586 1028186 59 13 22  7  0
20 34      0 224268976 163468 3401044    0    0 84548 87604 389879 1018670 58 13 23  7  0
31  1      0 224285168 163480 3423056    0    0 84105 94513 374179 978521 56 12 25  7  0
58  3      0 224091760 163484 3441300    0    0 74173 147048 304945 806886 48 10 33  9  0
51 12      0 223871808 163496 3463680    0    0 88718 105549 365617 961310 57 12 22  9  0
41  6      0 223636768 163500 3485056    0    0 100260 84869 365912 986261 58 12 22  8  0
18 30      0 223417392 163504 3506076    0    0 83462 110284 351418 928722 53 12 27  9  0
39  8      0 223183584 163504 3528772    0    0 86650 86277 383069 1019786 59 13 21  7  0
50  4      0 222964000 163504 3550064    0    0 82175 103688 364165 947606 55 11 25  9  0
17  1      0 222739264 163516 3572112    0    0 83769 82877 375783 971665 57 12 25  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  3      0 222519216 163524 3594144    0    0 87483 77701 365816 962412 56 12 25  7  0
40 18      0 222275104 163524 3618800    0    0 52605 73400 391643 1062330 63 13 20  3  0
37  4      0 222042176 163524 3642640    0    0 66643 70656 380488 1049567 62 13 21  4  0
46  1      0 221831760 163528 3664100    0    0 62706 110940 362968 929165 55 12 27  6  0
43  2      0 221594320 163536 3689172    0    0 50755 71544 411127 1078626 65 14 19  3  0
40  2      0 221362240 163536 3713464    0    0 68266 71356 399837 1056402 63 13 20  4  0
38  1      0 221134016 163536 3737704    0    0 66135 72545 387089 1051084 63 13 20  4  0
31  3      0 220939408 163536 3758724    0    0 60010 108816 337030 932761 56 11 26  7  0
56  5      0 220709504 163540 3783140    0    0 49925 74272 388618 1085248 64 14 19  3  0
45  1      0 220488144 163548 3807100    0    0 74104 70152 377800 1028753 61 13 21  5  0
49  0      0 220512160 163556 3830936    0    0 44736 90396 363592 1030903 63 14 20  4  0
55  2      0 220304400 163560 3854476    0    0 61636 98261 361099 1003947 63 12 19  6  0
39  2      0 220107696 163560 3875348    0    0 67918 113848 320506 893587 54 11 28  7  0
22  0      0 219877408 163560 3899452    0    0 67269 70644 380589 1048819 63 13 20  4  0
60  3      0 219642752 163572 3924332    0    0 52485 74129 386667 1080576 64 14 19  3  0
59  6      0 219416576 163572 3949240    0    0 48957 74028 384256 1075451 65 14 19  3  0
53  4      0 219232848 163576 3970212    0    0 74315 117864 328225 888230 52 11 28  8  0
60  0      0 219029696 163576 3993668    0    0 77799 92545 366724 996627 60 12 21  6  0
52  3      0 218833696 163588 4016296    0    0 93260 91100 361515 972372 58 12 23  7  0
17 29      0 218625936 163596 4040420    0    0 81864 94657 379900 1007496 60 13 22  6  0
33  7      0 218418064 163604 4064976    0    0 43251 74228 374763 1046688 64 13 20  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 35      0 218241344 163604 4085444    0    0 68052 111552 320525 899938 54 11 28  7  0
54  2      0 218038992 163608 4109116    0    0 64689 71437 362805 1026116 62 13 20  5  0
54  1      0 217840176 163608 4133700    0    0 58049 73428 366415 1048961 64 13 18  4  0
 3 39      0 217633056 163608 4158360    0    0 68292 74240 369112 1045827 64 13 19  4  0
46  1      0 217428672 163616 4183824    0    0 41269 75080 370012 1037936 64 13 20  4  0
 2  2      0 217435776 163624 4205184    0    0 50901 112816 316682 888744 54 11 29  5  0
54  0      0 217312704 163632 4228476    0    0 58281 97765 345628 991688 63 12 20  5  0
35 14      0 217106576 163632 4252068    0    0 62800 97700 343206 998694 64 13 19  5  0
49  7      0 216894736 163632 4276504    0    0 71097 73169 371731 1021009 61 13 21  5  0
 9 24      0 216687936 163640 4300864    0    0 65749 87556 357011 1026686 64 13 19  5  0
55  1      0 216508512 163644 4323264    0    0 40790 100104 322152 932264 58 12 25  5  0
53  2      0 216298128 163644 4347916    0    0 73411 68968 346969 1008923 63 12 20  5  0
49  1      0 216109536 163644 4373056    0    0 43588 75717 359431 1061684 67 13 17  3  0
48  2      0 215935024 163652 4397376    0    0 73293 64708 334213 997935 63 12 20  4  0
50  2      0 215767680 163660 4418288    0    0 50741 107996 310267 897255 56 11 28  5  0
37  5      0 215576448 163660 4443660    0    0 39096 69528 356591 1074874 68 14 16  2  0
 8 25      0 215389376 163664 4467912    0    0 55781 67985 355319 1045183 65 14 18  3  0
53  2      0 215209312 163664 4492080    0    0 68812 86805 353346 988699 61 12 22  5  0
37  0      0 215028480 163664 4515740    0    0 60619 90744 360380 1034799 64 13 18  5  0
46  0      0 214877648 163668 4536224    0    0 65073 109361 304631 864984 53 11 29  7  0
52  0      0 214692096 163676 4561304    0    0 52471 69372 360877 1048141 66 13 18  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  2      0 214506672 163676 4586632    0    0 36575 64708 363562 1065484 67 13 18  2  0
48  0      0 214570480 163684 4611296    0    0 35069 78264 342079 1014548 65 13 19  2  0
39  1      0 214392352 163688 4635528    0    0 76775 112257 329079 956997 62 12 20  6  0
55  2      0 214217984 163688 4655700    0    0 42364 127856 314002 905950 58 11 25  6  0
44  4      0 214024400 163696 4679656    0    0 77067 73904 349298 1011715 63 13 19  5  0
48  2      0 213831216 163700 4704548    0    0 42624 74105 377556 1069851 67 13 17  3  0
50  3      0 213627296 163700 4729136    0    0 57132 73696 370793 1039778 66 13 18  3  0
26 14      0 213440704 163700 4754540    0    0 54009 74872 352902 1030469 66 13 18  3  0
44  1      0 213288400 163704 4776532    0    0 52444 115892 308868 902152 57 11 26  6  0
39  3      0 213132608 163712 4801704    0    0 35306 75048 347964 1061255 69 13 16  2  0
50  0      0 212996416 163712 4826788    0    0 50672 72676 341537 1030410 66 13 18  3  0
46  1      0 212884528 163712 4851704    0    0 51882 73837 347125 1033780 66 13 18  3  0
37  2      0 212788800 163712 4874400    0    0 51173 64504 315878 977828 64 13 21  3  0
39  0      0 212720672 163712 4896872    0    0 29988 119916 309798 917291 59 11 26  3  0
47  1      0 212657152 163724 4921696    0    0 50562 72948 340665 1032164 66 13 18  3  0
52  2      0 212601824 164264 4946732    0    0 51418 73060 344585 1023375 66 13 18  3  0
47  3      0 212548336 164264 4971768    0    0 35419 76645 360311 1054864 67 13 18  2  0
55  3      0 212736880 164272 4997028    0    0 33565 79056 337990 1016902 66 13 19  2  0
59  0      0 212696752 164276 5017924    0    0 42100 134012 267029 832112 56 11 29  4  0
 2 32      0 212560928 164292 5033680    0    0 217378 78941 216939 638303 44  8 37 12  0
60  2      0 212458688 164296 5048568    0    0 191201 126964 217837 592397 42  7 36 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 23      0 212343040 164300 5066400    0    0 149106 141378 271672 733465 50  8 28 13  0
56  2      0 212266752 164304 5085348    0    0 126714 121514 265405 763080 53  9 26 12  0
 2 30      0 212219120 164308 5107340    0    0 88727 108036 287113 870324 62 11 20  7  0
58  1      0 212175328 164316 5128680    0    0 76697 103957 286211 865258 62 10 20  7  0
37 13      0 212176048 164324 5145520    0    0 90508 153237 226248 685579 49  8 33 10  0
56  4      0 212115680 164324 5166584    0    0 80872 94861 284490 876700 63 10 21  6  0
39  0      0 212033280 164324 5188436    0    0 73976 102593 295260 890918 63 11 19  6  0
40  0      0 211940864 164328 5208480    0    0 113096 97560 270123 812219 58 10 24  8  0
 3 16      0 211901584 164340 5230244    0    0 85230 110962 300708 876641 62 10 21  7  0
 9 36      0 211869136 164340 5249416    0    0 121403 111217 270464 778790 55  9 27  9  0
59  0      0 211902448 164344 5271520    0    0 89273 99569 305035 895384 61 11 21  7  0
59  2      0 211870816 164344 5291140    0    0 42748 134917 274395 818333 54 10 29  6  0
51  2      0 211918192 164348 5313896    0    0 97125 62616 342088 961356 60 11 21  7  0
48  2      0 211869584 164348 5339172    0    0 60458 68524 365435 1077487 67 14 16  3  0
50  2      0 211818784 164356 5364364    0    0 70570 69388 359658 1046301 65 13 18  4  0
42  7      0 212008448 164364 5389140    0    0 53001 79057 356222 1025392 64 13 20  3  0
49  2      0 211971936 164368 5409944    0    0 59865 130184 283896 869547 57 11 26  6  0
53  3      0 211927984 164368 5433708    0    0 85528 91049 323711 950218 61 12 21  7  0
58  5      0 211878256 164372 5458672    0    0 76464 91596 359118 1030372 64 13 17  6  0
48  6      0 211834064 164380 5482092    0    0 100180 76609 335192 970454 61 12 21  6  0
47  3      0 211788960 164380 5507816    0    0 65898 68756 349569 1037544 66 13 17  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  1      0 211749392 164380 5530112    0    0 41899 117320 311617 926841 59 11 25  5  0
47  1      0 211705312 164384 5555288    0    0 63913 70724 348193 1033713 65 13 18  4  0
 1 37      0 211605664 164384 5580276    0    0 91558 70680 344805 1026074 65 13 17  5  0
45  3      0 211502048 164392 5601528    0    0 123584 60585 293466 846315 54 10 27 10  0
51  0      0 211457600 164392 5627208    0    0 45726 72472 357924 1076456 68 13 16  3  0
49  1      0 211422096 164392 5648872    0    0 54503 110432 306176 911943 57 11 26  6  0
56  1      0 211377568 164396 5674672    0    0 47928 71428 359078 1060374 67 13 17  3  0
53  4      0 211320528 164396 5697996    0    0 96349 64268 347704 955291 60 12 22  7  0
56  2      0 211277680 164404 5723956    0    0 43074 71824 359535 1063946 68 13 17  3  0
55  0      0 211235632 164404 5748848    0    0 61680 68900 353762 1028920 64 13 19  4  0
44  4      0 211197360 164404 5771180    0    0 39995 115580 313672 937404 59 12 25  4  0
52  8      0 211373504 164420 5791840    0    0 112893 86649 295047 861643 55 10 26  8  0
53  2      0 211318736 164424 5814924    0    0 75590 121656 326018 954000 61 12 20  6  0
65  0      0 211277152 164424 5838500    0    0 86896 98461 338789 969901 61 12 20  7  0
51  2      0 211238288 164432 5861536    0    0 97302 91561 333518 967152 61 12 20  7  0
44  2      0 211196288 164436 5885628    0    0 78431 94272 342630 988153 62 12 20  6  0
62  1      0 211158816 164444 5905236    0    0 73615 138414 285651 822642 52 10 30  8  0
51  2      0 211122288 164444 5928516    0    0 73339 99348 329833 965166 61 12 20  6  0
47  1      0 211080864 164444 5953040    0    0 77411 90352 342979 980642 62 12 20  6  0
55  2      0 211039680 164456 5977240    0    0 76642 89013 341694 983033 62 12 20  6  0
48  5      0 210997824 164456 6001616    0    0 75113 90808 341899 983211 62 12 21  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 10      0 210960576 164464 6024108    0    0 71694 118685 322613 915038 57 11 24  7  0
60  2      0 210920176 164464 6048188    0    0 57624 95940 342575 967674 61 12 22  5  0
46  7      0 210880288 164476 6071632    0    0 76352 81969 337761 977613 61 12 21  5  0
52  1      0 210840256 164476 6095640    0    0 60671 75096 349000 1029359 65 13 18  4  0
57  1      0 210798304 164476 6121056    0    0 58631 77600 358162 1024606 65 13 19  4  0
53  2      0 210757440 164476 6145776    0    0 66309 76640 351833 1007780 63 13 20  4  0
54  2      0 210720320 164480 6166736    0    0 53751 120705 309711 892387 56 11 28  5  0
43  5      0 210915808 164492 6191220    0    0 51052 91540 325938 980397 65 12 19  4  0
58  2      0 210831840 164500 6213360    0    0 110710 90656 294783 885629 59 11 21  9  0
49  4      0 210791616 164500 6238272    0    0 52748 75929 340879 1026659 68 12 17  3  0
55  2      0 210743136 164504 6261992    0    0 65536 68380 332168 979090 64 13 19  4  0
45  2      0 210711616 164504 6283332    0    0 54270 115992 292349 878542 57 11 28  5  0
47  2      0 210668560 164508 6307032    0    0 94714 71757 330444 955343 61 12 21  6  0
40  1      0 210626352 164516 6331920    0    0 57593 72860 336334 1024560 67 13 17  4  0
55  1      0 210583888 164516 6356504    0    0 59387 67569 341140 1023425 65 13 17  4  0
67  2      0 210519120 164516 6381140    0    0 59198 69320 346375 1026146 66 12 18  3  0
59  1      0 210480592 164528 6402648    0    0 37922 117712 302571 895530 57 11 27  5  0
57  1      0 210437936 164528 6427404    0    0 62830 69560 341972 1014160 65 13 18  4  0
43  4      0 210420736 164540 6450884    0    0 79541 69297 326806 971100 61 12 21  6  0
41  3      0 210381360 164540 6474764    0    0 56862 92864 350570 1012530 65 12 18  5  0
55  0      0 210343856 164544 6498300    0    0 72773 91965 348260 982978 62 12 20  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  4      0 210310528 164544 6517848    0    0 82559 131764 291852 802716 50  9 32  9  0
49  3      0 210272800 164544 6541252    0    0 71045 91221 351589 987977 63 12 20  6  0
 5  0      0 210479536 164568 6564748    0    0 71363 92680 345420 958612 60 12 22  6  0
42  1      0 210439712 164568 6588336    0    0 72982 86965 313696 963927 65 12 18  5  0
50  4      0 210399872 164568 6612592    0    0 55156 92044 323204 991381 67 12 17  4  0
52  2      0 210359360 164580 6637360    0    0 52275 68117 357533 1038657 68 13 16  3  0
51  3      0 210319616 164580 6658100    0    0 56847 111304 307234 886132 57 11 26  6  0
42  2      0 210278304 164720 6682776    0    0 62199 65593 354527 1023732 67 13 17  3  0
14 31      0 210237728 164720 6707788    0    0 63209 68356 368679 1050414 69 13 15  3  0
54  2      0 210198288 164720 6732300    0    0 58153 65916 336275 996416 65 13 18  5  0
48  2      0 210156192 164724 6757184    0    0 44194 70120 344398 1059182 68 14 15  3  0
50  2      0 210121280 164724 6778772    0    0 51706 114556 298111 875302 57 11 27  5  0
47  4      0 210081920 164736 6802264    0    0 79940 80929 335019 974843 63 12 19  6  0
 0 23      0 209995024 164736 6822340    0    0 159626 71457 296290 845748 54 10 26 10  0
28 16      0 209906528 164740 6836956    0    0 206037 109236 221993 603169 41  7 33 18  0
46  1      0 209813952 164744 6856240    0    0 126194 118661 284565 788952 55  9 25 12  0
47  2      0 209780832 164752 6876396    0    0 92129 139254 303851 827620 56 10 24 10  0
40  2      0 209766912 164752 6893892    0    0 71422 172780 254677 698237 50  8 33  9  0
52  1      0 209697984 164764 6913572    0    0 110888 111754 283373 817820 57 10 25  8  0
55  2      0 209679744 164768 6933312    0    0 106158 106769 285168 827717 58 10 23  9  0
52  1      0 209631360 164812 6955096    0    0 71572 102004 304600 900808 64 11 19  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20 18      0 209811424 164832 6970228    0    0 176100 118026 223486 633516 46  8 33 14  0
 6 33      0 209762928 164836 6989572    0    0 130212 147941 271547 768199 56  9 24 11  0
56  3      0 209729872 164844 7009484    0    0 74829 124289 281174 812081 58 10 22 10  0
64  1      0 209737856 164848 7028316    0    0 140089 108654 267358 768412 54  9 25 13  0
56  3      0 209707952 164852 7046948    0    0 50455 154937 262929 777312 55  9 29  7  0
50  2      0 209669968 164852 7071824    0    0 65289 68289 334430 1001508 65 13 17  4  0
48  0      0 209626272 164852 7097564    0    0 42387 67669 341069 1033199 68 13 16  3  0
58  3      0 209638288 164860 7119624    0    0 82788 67364 327244 928104 59 12 22  8  0
58  0      0 209599712 164860 7143320    0    0 98791 88941 352812 973993 60 12 19  8  0
18 23      0 209570192 164860 7161660    0    0 101667 127948 290201 812661 50 10 30 10  0
 1 36      0 209529120 164864 7186704    0    0 77720 85641 362410 1039651 65 12 17  5  0
53  2      0 209521920 164864 7210224    0    0 84346 76596 347183 1012390 62 12 19  6  0
54  6      0 209482304 164872 7234868    0    0 70897 72156 357513 1043969 65 13 18  4  0
 4 37      0 209440720 164872 7259308    0    0 87902 71849 354209 1025124 63 13 18  5  0
53  0      0 209405056 164872 7281368    0    0 44733 117256 310644 906486 57 11 26  6  0
58  3      0 209333312 164876 7304404    0    0 118153 70224 331040 935533 58 11 22  9  0
50  2      0 209292688 164880 7327340    0    0 85689 88289 353691 990722 61 12 20  6  0
33  2      0 209250944 164888 7351024    0    0 91091 80868 354691 990647 61 12 20  7  0
50  1      0 209454992 164900 7375148    0    0 65504 90112 334126 991152 64 12 19  5  0
46  2      0 209414912 164900 7400036    0    0 50677 89684 343669 1046782 68 13 15  4  0
47  0      0 209376672 164900 7422084    0    0 61036 114089 297558 894789 58 11 24  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
