procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  7      0 249618768 161256 1563924    0    0 106018 72816 455092 1028067 48 13 31  8  0
 8 36      0 249257424 161468 1583952    0    0 105236 105281 411857 937254 45 11 32 11  0
47  2      0 248905024 161548 1602700    0    0 102998 72152 466747 1042324 51 12 29  8  0
31  3      0 248541200 162036 1623472    0    0 102052 71132 456682 1020900 50 12 30  8  0
28  3      0 248183968 162256 1642640    0    0 89234 74048 462108 1068847 52 13 29  7  0
38  8      0 247820768 162388 1664220    0    0 102109 72188 457594 1049957 51 13 29  8  0
35  4      0 247503072 162400 1681252    0    0 95169 106317 412921 951396 46 11 32 11  0
48  4      0 247142608 162440 1702584    0    0 106866 70632 450278 1047424 52 12 28  8  0
41  5      0 246798896 162440 1721368    0    0 101007 72692 447213 1027579 51 12 29  8  0
53  2      0 246429568 162568 1744852    0    0 91605 75208 457869 1063521 54 13 27  7  0
40  9      0 246138752 162588 1763628    0    0 108027 105349 392873 924274 47 11 30 11  0
48  2      0 245799136 162604 1783020    0    0 110533 69552 436818 1011449 50 12 29  9  0
29 18      0 245447312 162668 1803192    0    0 104582 71308 445520 1031618 51 13 28  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  8      0 245102144 162668 1823916    0    0 96202 74024 449782 1041351 52 12 28  7  0
53  2      0 244762704 162776 1846004    0    0 98718 73577 449288 1035970 52 12 28  8  0
45  1      0 244422144 162796 1863600    0    0 87959 128976 392199 905277 47 11 32 11  0
49  2      0 244109872 162864 1883080    0    0 91370 104280 425897 990702 51 12 27  9  0
37  2      0 243767760 162864 1902508    0    0 104780 81341 434206 1001983 51 12 29  9  0
39  4      0 243439888 162864 1922592    0    0 81324 78120 434633 1012197 52 12 30  6  0
52  5      0 243104272 162892 1942048    0    0 94609 77556 444272 1035896 53 13 28  7  0
11 27      0 242787520 162892 1959340    0    0 87453 115692 416372 977094 50 12 29  9  0
33  5      0 242456368 162916 1981316    0    0 119356 87057 413962 979128 51 11 27 10  0
34  1      0 242132592 162924 2000624    0    0 109737 90481 420545 968614 50 11 29 10  0
43  5      0 241809888 162932 2022072    0    0 98397 90696 425548 994979 51 11 29  9  0
 1 16      0 241512448 162940 2039696    0    0 107568 126817 390785 915692 46 11 31 12  0
51  2      0 241168960 162944 2059392    0    0 121740 85581 408807 964937 50 12 28 10  0
43  2      0 240855328 162964 2079088    0    0 91168 76104 442569 1046942 54 13 26  7  0
45  2      0 240504432 162964 2103632    0    0 84095 77372 447681 1060391 55 13 26  6  0
41  7      0 240188800 162964 2123536    0    0 85837 80352 442706 1049847 55 12 26  6  0
45  2      0 239885264 162968 2143372    0    0 107145 104605 390460 929309 48 12 30 11  0
51  3      0 239558160 162968 2165176    0    0 75042 67932 449373 1082403 57 13 25  4  0
43  3      0 239224624 162968 2187728    0    0 75863 68656 451811 1087832 58 13 24  4  0
46  2      0 238896000 162980 2210260    0    0 74110 67980 446680 1081530 58 14 25  4  0
32  2      0 238600080 162980 2232004    0    0 66970 104848 414477 1006581 54 13 28  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 45      0 238282640 162992 2253204    0    0 85060 80080 430826 1045998 56 13 25  5  0
57  2      0 237992848 162992 2272732    0    0 64970 87548 417541 1023921 57 13 24  7  0
43  6      0 237675392 163000 2294880    0    0 78420 68196 434906 1044416 56 13 26  5  0
44  9      0 237347776 163008 2316868    0    0 74935 61880 444618 1069031 57 14 26  4  0
43  3      0 237058624 163008 2338828    0    0 66088 97016 405676 988689 54 12 28  6  0
54  6      0 236738960 163016 2358852    0    0 73130 62696 448163 1090322 59 14 24  4  0
41 17      0 236423728 163016 2383012    0    0 69909 63512 441616 1080731 59 13 24  4  0
54  3      0 236120768 163016 2404568    0    0 67913 62268 437773 1074195 59 13 24  4  0
45  2      0 235837920 163028 2427048    0    0 63602 98620 415117 998507 54 13 27  6  0
39  1      0 235538528 163028 2449356    0    0 66992 61424 456050 1083119 59 14 23  4  0
38  2      0 235230800 163028 2472712    0    0 68495 63244 451911 1074914 60 13 23  4  0
40  6      0 234932272 163028 2495028    0    0 67016 63144 459244 1080820 60 13 23  4  0
40  4      0 234649744 163028 2517692    0    0 61890 98556 404072 992210 56 12 26  6  0
46  2      0 234353056 163036 2539192    0    0 75575 63120 420371 1063391 60 13 23  4  0
41  2      0 234061968 163036 2564024    0    0 80223 62068 415129 1057820 60 13 22  5  0
52  0      0 233765376 163036 2586724    0    0 65277 63348 422039 1097040 62 14 21  3  0
53  2      0 233497392 163036 2608960    0    0 59145 98716 395724 998506 56 12 25  7  0
47  3      0 233215264 163036 2629076    0    0 63066 63668 426271 1070356 60 13 22  5  0
52  3      0 232922896 163048 2653704    0    0 61153 85964 401445 1028459 60 13 23  5  0
48  3      0 232644000 163056 2675888    0    0 59249 88172 406047 1034119 60 13 23  5  0
28  3      0 232370176 163060 2698204    0    0 67417 102317 392251 981948 55 12 27  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  2      0 232079008 163060 2721168    0    0 66113 62800 423501 1073510 60 14 23  3  0
57  0      0 231803280 163060 2741988    0    0 63398 64404 423282 1093937 62 14 21  3  0
14 14      0 231441664 163064 2759132    0    0 276706 60421 229544 572730 33  7 43 18  0
31 32      0 231199968 163072 2772852    0    0 142552 139800 311692 755070 46  9 31 15  0
33 22      0 230942400 163080 2790708    0    0 137124 138278 319304 766413 46  9 30 14  0
36  4      0 230707616 163084 2806264    0    0 123881 155173 293028 726571 46  8 31 15  0
39  1      0 230477440 163088 2825128    0    0 110318 116313 339066 847995 52 10 26 11  0
 2 44      0 230257792 163092 2843588    0    0 112113 109325 341844 863127 54 11 23 12  0
41  2      0 230025968 163104 2862584    0    0 87742 103057 351719 892669 56 10 24  9  0
60  3      0 229774176 163108 2882560    0    0 122947 102517 317722 828548 54 10 24 12  0
43  0      0 229538800 163108 2901856    0    0 110929 105421 331968 856606 55 11 24 10  0
18  9      0 229356336 163112 2920064    0    0 109989 147468 289376 741934 48  9 30 13  0
46  4      0 229053600 163112 2937996    0    0 121559 110445 318675 812726 52 10 25 13  0
59  2      0 228937632 163124 2954120    0    0 195870 98146 254786 686129 45  9 30 16  0
55  0      0 228736496 163128 2976388    0    0 71886 107117 357170 973172 62 12 19  7  0
35  5      0 228676496 163164 2998184    0    0 92496 69837 369759 978437 58 12 23  7  0
26  1      0 228405728 163164 3019548    0    0 73289 118140 391564 968129 52 12 29  7  0
37  2      0 228402368 163176 3039800    0    0 82978 89217 395393 972108 53 12 27  8  0
39  4      0 228147664 163184 3061224    0    0 104991 109228 375205 932332 53 12 26 10  0
50  3      0 227863856 163184 3083472    0    0 74006 78385 424326 1068314 59 13 23  5  0
56  0      0 227579632 163192 3105940    0    0 84938 71168 422111 1074197 58 13 23  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  2      0 227316832 163192 3127740    0    0 78527 98096 395785 996865 55 12 26  7  0
41  0      0 227034160 163192 3151836    0    0 63912 74148 421566 1088992 60 14 22  4  0
43  4      0 226768496 163196 3176168    0    0 79683 73701 408422 1055681 58 14 22  5  0
42  4      0 226518672 163204 3196996    0    0 85959 69408 368495 971610 56 12 26  6  0
 1 25      0 226267056 163204 3218928    0    0 55771 101180 395892 1044388 59 13 23  5  0
59  0      0 226027808 163204 3240948    0    0 72221 84568 380990 1014448 57 13 24  6  0
49  3      0 225765296 163204 3265312    0    0 61673 73576 408701 1082454 62 13 21  4  0
49  2      0 225536400 163208 3289476    0    0 83330 79157 384659 1020503 59 13 22  6  0
46  4      0 225297632 163220 3309704    0    0 87194 87064 385038 1018396 58 13 23  7  0
55  5      0 225077984 163220 3334384    0    0 92130 126797 346198 906105 52 11 28  9  0
32  2      0 224844544 163224 3355524    0    0 85610 87892 404921 1024843 57 13 23  7  0
55  1      0 224594160 163224 3378480    0    0 86224 88909 411802 1023638 58 12 23  7  0
47  2      0 224379872 163224 3399668    0    0 85521 86096 419341 1026142 58 13 23  7  0
54  0      0 224397760 163252 3424212    0    0 94374 88901 369154 943642 54 12 26  8  0
52  0      0 224205952 163256 3442300    0    0 61568 159520 335956 899089 54 11 26  9  0
37  7      0 223989808 163260 3464896    0    0 112763 105761 345991 912010 55 11 23 11  0
 0 34      0 223723088 163264 3487244    0    0 93894 93273 392188 1016643 58 12 23  7  0
29 21      0 223477232 163264 3509500    0    0 71682 117260 373190 968240 55 12 26  7  0
44  0      0 223241312 163276 3532284    0    0 86561 92337 385820 1016766 59 13 22  7  0
45  4      0 223027888 163284 3553136    0    0 80445 108268 359637 936381 54 11 27  8  0
47  5      0 222788864 163288 3577272    0    0 71234 89589 383464 996017 57 12 25  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  3      0 222571312 163288 3598712    0    0 82035 91036 382193 1003773 58 12 24  7  0
52  1      0 222338432 163288 3622784    0    0 83753 91385 379163 1010672 58 13 22  7  0
52  0      0 222117760 163292 3644456    0    0 85744 93308 379561 1011105 59 12 22  7  0
50  4      0 221915312 163304 3664828    0    0 77626 130477 343046 916069 53 12 28  8  0
35  6      0 221670608 163304 3690036    0    0 70552 97421 389059 1040687 60 13 21  6  0
27 14      0 221426656 163316 3711724    0    0 97101 94132 369078 973739 56 12 24  7  0
48  0      0 221221152 163324 3733684    0    0 99456 95109 365231 976939 57 12 23  8  0
 5 38      0 220992032 163324 3756436    0    0 83316 102224 389918 1021925 59 12 22  7  0
51  0      0 220761776 163336 3776848    0    0 77494 124989 330831 887702 52 11 30  8  0
36  1      0 220531680 163336 3801100    0    0 64323 78284 389427 1053298 61 13 21  4  0
48  1      0 220567520 163348 3826576    0    0 45870 88272 376643 1039947 62 14 21  3  0
55  0      0 220358672 163348 3847372    0    0 62618 98648 365316 1025531 63 13 19  5  0
56  1      0 220130272 163348 3872356    0    0 72933 77961 375725 1034605 62 13 20  5  0
46  1      0 219915712 163360 3893100    0    0 48919 112872 357652 978073 58 12 25  6  0
54  1      0 219676064 163364 3918160    0    0 68527 73180 381457 1055067 63 13 19  4  0
46  0      0 219443776 163364 3940236    0    0 67189 70616 382051 1055612 63 14 20  4  0
55  0      0 219214560 163364 3966416    0    0 48801 71749 384631 1064912 64 13 20  3  0
51  1      0 219004672 163364 3988624    0    0 69658 109596 338203 953224 57 12 25  6  0
44  0      0 218785776 163372 4012556    0    0 46367 73764 381605 1083554 66 13 18  3  0
58  3      0 218564384 163376 4036824    0    0 63164 72904 374919 1051102 63 13 19  4  0
56  2      0 218368784 163376 4061268    0    0 62840 70756 377081 1045041 63 13 20  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  9      0 218172944 163376 4085424    0    0 56721 108692 343322 973277 59 12 24  4  0
45  2      0 217965936 163376 4109040    0    0 45058 75913 376880 1056538 64 13 20  3  0
50  2      0 217755056 163384 4133284    0    0 43247 72536 372111 1083237 66 14 17  3  0
55  3      0 217556080 163400 4157516    0    0 74312 67600 354409 1011107 61 13 21  5  0
46  2      0 217348432 163400 4182876    0    0 42743 72080 376209 1084206 66 14 18  3  0
48  2      0 217164272 163400 4204732    0    0 53927 109440 336220 952019 58 12 25  5  0
50  1      0 217212944 163416 4228916    0    0 41300 90861 348522 1016948 64 13 19  3  0
36  2      0 217036688 163424 4252336    0    0 71201 102100 346125 982034 62 12 20  6  0
54  1      0 216814080 163432 4276236    0    0 80090 91273 370087 998322 60 12 22  6  0
43  3      0 216613632 163432 4299028    0    0 91026 76893 352849 983269 60 12 21  6  0
37 15      0 216421216 163432 4321104    0    0 40864 116972 337671 953910 59 12 26  4  0
46  2      0 216210304 163432 4347032    0    0 59173 67328 365036 1045677 65 13 18  4  0
58  0      0 216003072 163432 4372208    0    0 42136 61504 373081 1072225 66 14 17  2  0
24 21      0 215787536 163444 4395624    0    0 84269 67105 363075 987493 61 13 21  5  0
 9 17      0 215614208 163444 4418764    0    0 72287 100864 351619 988219 61 12 21  6  0
56  2      0 215439856 163448 4438384    0    0 72323 119673 326332 923796 56 11 26  6  0
38  8      0 215253536 163448 4462524    0    0 63931 77116 360657 1006098 62 12 21  4  0
45  2      0 215049600 163448 4487956    0    0 55708 72764 367211 1043872 64 13 19  4  0
41  1      0 214858320 163456 4510584    0    0 77828 69661 356025 992259 61 13 21  5  0
50  2      0 214684944 163456 4534924    0    0 35717 117012 339149 975087 60 12 24  4  0
51  3      0 214500528 163460 4558344    0    0 56875 72340 357351 1028196 64 12 19  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  0      0 214312976 163460 4582156    0    0 59979 70172 353001 1024589 64 13 20  3  0
30 23      0 214372480 163468 4605984    0    0 35828 82312 355857 1018201 63 14 21  3  0
43  3      0 214194240 163480 4630296    0    0 70369 93105 336096 974658 62 12 20  6  0
50  2      0 214009728 163480 4650920    0    0 63600 131048 305523 882164 56 11 27  6  0
53  1      0 213814272 163484 4676816    0    0 62934 70913 349227 1032684 65 13 18  4  0
52  2      0 213626272 163484 4699496    0    0 40655 73896 361269 1064906 67 13 17  2  0
32 16      0 213417888 163484 4726068    0    0 60279 71288 354542 1026860 64 13 19  4  0
49  4      0 213213440 163492 4750996    0    0 55601 73144 351196 1018679 64 13 19  4  0
33  0      0 213069376 163492 4772140    0    0 48275 113632 313431 926063 59 11 26  4  0
 3  8      0 212843696 163508 4792136    0    0 287764 55365 202197 564895 36  6 43 15  0
49  2      0 212684704 163508 4806072    0    0 109531 136645 284940 776917 52  9 30  9  0
63  1      0 212511744 163512 4824976    0    0 115811 135366 298694 815507 55  9 26 10  0
55  1      0 212358368 163524 4844324    0    0 113709 109880 292032 836076 57 10 24  9  0
44  5      0 212197776 163528 4865308    0    0 66518 116861 325519 915164 62 11 21  6  0
 3  6      0 212026352 163528 4885612    0    0 119270 147269 252557 724275 50  8 31 11  0
54  0      0 211900336 163532 4903940    0    0 68310 104205 311804 908909 62 11 21  5  0
59  1      0 211702784 163536 4926800    0    0 105810 100057 288906 845752 59 10 23  8  0
30  0      0 211552848 163544 4946500    0    0 114575 95908 268097 828433 58 10 23  8  0
31  4      0 211444048 163548 4969056    0    0 85366 102538 300662 890105 60 11 21  7  0
47  1      0 211321872 163548 4987976    0    0 55867 103652 311240 930359 64 11 20  5  0
47  3      0 211386272 163564 5009032    0    0 119705 120881 257888 751890 54  9 27 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
53  2      0 211356992 163568 5023436    0    0 117769 195502 242551 660992 46  7 35 12  0
49  2      0 211188464 163568 5046872    0    0 95771 97202 312283 897654 60 11 22  7  0
56  4      0 211133024 163576 5070924    0    0 73190 74829 344382 995482 62 13 19  6  0
38  2      0 210897664 163576 5099076    0    0 65771 77044 391159 1077605 64 14 19  3  0
52  1      0 210693648 163576 5119396    0    0 69892 74472 390840 1053430 62 13 21  4  0
54  3      0 210488528 163580 5141132    0    0 85618 116205 327763 897184 53 11 28  8  0
54  1      0 210285808 163580 5165008    0    0 81304 70600 366580 1032207 62 13 20  5  0
32 16      0 210062512 163592 5194584    0    0 50917 81124 386024 1073253 63 14 20  3  0
52  2      0 209859312 163592 5214024    0    0 107026 77233 341457 947463 57 12 24  8  0
11 24      0 209698176 163592 5237824    0    0 60571 72476 368911 1084934 66 14 17  3  0
49  1      0 209521056 163592 5261368    0    0 53113 113876 326181 930693 56 11 27  5  0
36  2      0 209325968 163596 5290532    0    0 60253 71540 365743 1042847 63 13 20  4  0
44  1      0 209141408 163604 5311536    0    0 41488 73408 374996 1090633 66 13 18  2  0
52  3      0 208854560 164144 5332272    0    0 156737 60121 295127 842972 51 10 29 10  0
44  3      0 208750912 164144 5357164    0    0 42337 74044 382642 1077461 67 13 18  2  0
52  1      0 208618560 164144 5385268    0    0 52254 110956 326300 960694 58 13 25  4  0
62  0      0 208717744 164156 5404828    0    0 40055 91108 347026 1030023 65 13 19  3  0
44  0      0 208540240 164164 5429768    0    0 52518 96828 353146 1030098 64 13 19  4  0
46  1      0 208294720 164164 5457752    0    0 90036 69005 340596 979680 60 12 22  6  0
47  1      0 208131520 164168 5483040    0    0 60798 68768 349806 1038072 64 13 19  4  0
47  1      0 207986768 164168 5501632    0    0 35698 118168 329856 975809 60 13 24  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  1      0 207819936 164168 5527236    0    0 49350 72700 352243 1061974 66 13 18  3  0
55  2      0 207628416 164180 5555752    0    0 101133 63608 326237 959520 59 12 23  6  0
55  0      0 207471344 164180 5581364    0    0 55106 68668 351238 1053555 66 13 18  3  0
56  1      0 207330800 164184 5602260    0    0 33814 114772 324697 975580 61 12 24  3  0
52  2      0 207151760 164184 5630624    0    0 54553 67961 356297 1067594 66 13 18  3  0
38  0      0 206983712 164184 5656372    0    0 34515 70764 359742 1084811 67 14 17  2  0
56  0      0 206824576 164192 5681284    0    0 48912 68300 352559 1054144 65 13 19  3  0
45  0      0 206676448 164192 5702084    0    0 52386 69852 350304 1043077 65 13 19  3  0
52  1      0 206524624 164196 5729364    0    0 43690 115796 323858 945377 58 11 27  3  0
51  2      0 206367664 164196 5754984    0    0 48841 71089 355530 1045122 65 13 19  3  0
47  2      0 206211712 164196 5780436    0    0 30133 69404 359520 1095975 68 14 17  2  0
52  2      0 206300064 164212 5799704    0    0 47880 84408 328154 995359 64 12 21  3  0
40  3      0 206142416 164216 5829984    0    0 45874 94400 329060 1001175 65 12 19  4  0
61  0      0 205985296 164216 5852780    0    0 36849 122201 321365 965730 60 12 24  4  0
49  1      0 205804832 164216 5877868    0    0 53795 67476 345791 1049895 66 13 18  3  0
64  2      0 205653648 164220 5898648    0    0 35249 69348 355142 1076616 68 13 17  2  0
24 14      0 205488144 164220 5929476    0    0 44969 80488 338041 1049686 66 14 17  3  0
42 14      0 205375872 164228 5953736    0    0 27477 91288 321378 1000442 63 13 21  3  0
50  0      0 205226112 164228 5977604    0    0 62264 79277 326898 996068 63 12 21  4  0
39  0      0 205073488 164228 6001764    0    0 27145 68052 322636 1013618 66 13 20  2  0
48  4      0 204924736 164232 6027404    0    0 45600 69216 344503 1043079 65 13 18  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40  6      0 204776128 164232 6053912    0    0 27518 72816 352822 1067296 68 13 17  2  0
44  0      0 204632224 164240 6079756    0    0 44277 69160 345545 1041652 66 13 19  2  0
40  2      0 204513680 164240 6102104    0    0 58250 123109 305519 891090 55 11 29  4  0
56  1      0 204380864 164244 6126476    0    0 59023 94320 351798 1002078 63 12 21  4  0
44 10      0 204232528 164244 6150880    0    0 58724 94329 349664 1005266 63 12 22  4  0
44  8      0 204122000 164248 6174684    0    0 75162 90869 347570 972601 60 12 24  4  0
33 12      0 204224464 164268 6197628    0    0 57267 113096 316797 947438 61 12 23  4  0
53  0      0 204133776 164272 6218152    0    0 71697 150857 278342 813476 53  9 32  5  0
51  0      0 203978624 164272 6243768    0    0 37428 73841 350417 1060390 68 13 17  2  0
51  1      0 203829168 164272 6268812    0    0 46294 70392 333789 1050540 66 14 17  3  0
54  4      0 203676816 164272 6294248    0    0 51839 69268 339252 1028268 66 13 19  3  0
46  1      0 203534144 164280 6320500    0    0 27453 72660 345717 1069351 68 14 16  2  0
37  2      0 203402048 164284 6342600    0    0 42736 113249 305237 930837 59 12 26  4  0
58  2      0 203241312 164284 6367832    0    0 50782 68556 351737 1024208 65 13 19  3  0
57  0      0 203112176 164284 6392892    0    0 40630 68780 358899 1055020 67 13 18  2  0
47  4      0 202985248 164284 6417876    0    0 43126 69196 359537 1036986 66 13 18  3  0
43  1      0 202850944 164292 6444516    0    0 24243 74332 350325 1058248 68 13 17  2  0
61  0      0 202711888 164292 6466632    0    0 45315 113504 303552 922105 59 11 27  3  0
54  1      0 202588592 164296 6491640    0    0 41854 71321 340637 1035690 66 13 19  2  0
59  1      0 202470400 164296 6517532    0    0 44977 70176 346294 1030291 66 13 19  3  0
52  0      0 202347584 164296 6542636    0    0 41563 72684 342333 1035843 66 12 19  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  1      0 202192416 164304 6566464    0    0 46767 67572 334449 1021248 65 12 20  3  0
42  3      0 202346112 164320 6587076    0    0 60836 138001 270472 808616 53 10 32  5  0
54  3      0 202236320 164324 6610716    0    0 57999 115348 330943 984152 64 12 20  4  0
34 16      0 202117136 164328 6633828    0    0 87587 92738 322751 945451 60 12 22  6  0
49  1      0 201981440 164328 6658108    0    0 65754 93152 340293 994653 63 12 20  4  0
41  4      0 201851904 164332 6682116    0    0 62761 89449 339836 1000902 64 12 21  4  0
51  4      0 201736032 164340 6703968    0    0 55622 128088 293524 881717 57 11 28  5  0
51  3      0 201612000 164344 6728432    0    0 41101 81845 341067 1044850 67 13 19  2  0
55  0      0 201486208 164344 6752440    0    0 63043 90248 342898 1002751 64 12 21  4  0
51  7      0 201370224 164356 6776592    0    0 63230 69657 324971 979473 63 12 22  3  0
54  1      0 201242688 164356 6802172    0    0 38913 70376 342914 1030507 66 13 18  2  0
 1  8      0 201128288 164368 6824596    0    0 42536 118100 307005 927734 59 12 26  3  0
53  0      0 200999536 164368 6849936    0    0 24382 70420 343067 1030687 66 13 19  1  0
57  0      0 200878336 164368 6874988    0    0 37073 68904 337255 1029153 66 13 19  2  0
63  1      0 200753328 164372 6899268    0    0 45520 69697 347634 1023306 65 12 20  2  0
60  1      0 200633712 164372 6924696    0    0 36655 71548 339169 1031060 66 13 19  2  0
50  0      0 200513552 164380 6948076    0    0 28827 120160 319901 941256 60 12 26  3  0
36  0      0 200640976 164392 6972544    0    0 36421 79100 326851 989709 64 12 21  2  0
58  0      0 200524832 164392 6997280    0    0 39330 93741 320084 987595 67 12 18  3  0
54  1      0 200400560 164392 7021836    0    0 46712 85980 319708 993001 66 12 19  3  0
40 10      0 200265328 164392 7047808    0    0 44445 70984 343619 1058045 68 14 16  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  0      0 200153056 164404 7069544    0    0 40833 116277 291773 884218 57 11 28  4  0
58  0      0 200016608 164404 7095312    0    0 27611 78132 334630 1044811 69 13 17  2  0
56  0      0 199803712 164416 7103876    0    0 364714 56985 134620 348669 23  4 59 15  0
20 10      0 199690608 164416 7123844    0    0 116486 123692 281029 818067 57 10 27  6  0
42 14      0 199578560 164420 7146228    0    0 49315 138298 316804 928297 64 12 21  4  0
45  1      0 199454640 164432 7165364    0    0 107021 119393 264586 776195 55  9 29  7  0
50  3      0 199305872 164436 7184920    0    0 117303 106982 272118 807888 57 10 27  6  0
23 12      0 199212736 164440 7207112    0    0 53450 131540 308420 920337 64 11 20  4  0
53  1      0 199107680 164440 7224972    0    0 86196 149077 238587 711196 50  9 35  6  0
55  1      0 198973344 164488 7247352    0    0 75303 102573 286510 869668 62 11 23  5  0
52  4      0 198890992 164496 7269548    0    0 56236 105377 298055 906652 63 12 22  4  0
39  0      0 198779808 164500 7290272    0    0 84410 101161 289345 865278 61 10 24  5  0
54  1      0 198698304 164504 7311328    0    0 72666 108461 288248 867868 62 10 24  4  0
49  1      0 198535472 164504 7326100    0    0 218653 83809 209515 606347 43  7 34 16  0
46  1      0 198582656 164508 7345464    0    0 53585 183793 278270 764520 54  9 33  5  0
43  1      0 198767120 164520 7368232    0    0 46265 117306 332562 921256 63 11 23  3  0
63  0      0 198736736 164532 7391536    0    0 56899 115461 324263 932113 65 11 20  4  0
52  3      0 198685136 164536 7412588    0    0 92505 94525 309964 890415 57 11 25  7  0
39  0      0 198508688 164536 7436196    0    0 92394 97501 367749 1002045 60 12 21  6  0
46  1      0 198343520 164540 7459292    0    0 96397 89832 353647 1001662 59 12 22  6  0
41  4      0 198195680 164544 7481268    0    0 54371 143937 321210 923462 56 12 27  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
