procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39  3      0 217984928 163784 4109940    0    0 62348 71440 368107 1041553 63 13 20  4  0
52  1      0 217770464 163788 4136912    0    0 61183 72565 370572 1040253 64 13 19  4  0
44  1      0 217563488 163788 4159992    0    0 62093 72196 374704 1044536 63 13 20  4  0
47  2      0 217370864 163788 4183676    0    0 39112 113444 340747 957670 58 12 25  5  0
39  2      0 217415680 163808 4206896    0    0 57926 74808 361287 1009014 61 13 22  4  0
54  2      0 217215872 163808 4231648    0    0 42271 96192 359127 1040054 67 12 17  4  0
51  1      0 217027872 163828 4254056    0    0 78402 89293 346296 982856 61 12 20  6  0
49  0      0 216802048 163828 4278820    0    0 49171 71036 376702 1073327 65 14 18  3  0
52  2      0 216613520 163828 4300548    0    0 57776 109728 333127 952105 58 11 25  6  0
36  1      0 216405152 163836 4325344    0    0 44577 70900 371171 1072383 66 14 18  3  0
55  0      0 216213760 163836 4349460    0    0 74294 76173 353761 1010428 62 13 21  5  0
38 14      0 216024192 163840 4373308    0    0 67695 87945 358825 1024524 63 13 19  5  0
32 22      0 215847792 163840 4395904    0    0 66840 123329 329818 917986 55 12 27  6  0
50  1      0 215647328 163840 4419072    0    0 56959 70528 361324 1034058 64 13 19  4  0
44  2      0 215456352 163840 4443428    0    0 55158 67692 358866 1039848 65 13 19  3  0
55  1      0 215248816 163848 4469904    0    0 40724 63552 360737 1068250 68 13 17  2  0
50  1      0 215027456 163852 4493132    0    0 75289 67132 347615 999813 62 13 21  5  0
53  3      0 214872704 163860 4514580    0    0 68928 128661 313187 882932 54 11 28  7  0
57  0      0 214690912 163864 4538068    0    0 77294 93496 354666 995357 61 13 20  6  0
44  2      0 214493840 163864 4562248    0    0 60349 76513 358537 1032690 65 13 19  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  0      0 214290976 163872 4587036    0    0 54567 73828 362723 1038802 64 14 19  4  0
56  5      0 214349024 163884 4609044    0    0 79346 83252 325225 932109 59 12 23  6  0
58  2      0 214193552 163884 4630876    0    0 49254 140948 312367 908154 59 11 24  6  0
37 11      0 213998368 163888 4655444    0    0 49031 84589 353264 1031378 66 13 18  4  0
49  0      0 213800864 163888 4679608    0    0 65227 71972 355627 1028996 64 13 18  4  0
55  0      0 213612976 163896 4704032    0    0 55918 72272 351233 1037734 65 13 18  4  0
50  3      0 213416560 163896 4730000    0    0 58038 73157 355543 1031412 64 14 18  4  0
51  1      0 213231520 163896 4751392    0    0 61627 112944 308143 909722 57 11 26  6  0
43  0      0 213053360 163900 4777704    0    0 55259 72824 350207 1015783 64 13 19  4  0
59  0      0 212858720 163900 4800928    0    0 56785 71636 348575 1018126 65 13 19  3  0
61  0      0 212676848 163908 4825864    0    0 38484 74421 353843 1057276 67 13 17  3  0
58  2      0 212512384 163908 4848212    0    0 60290 114560 308671 894953 56 11 27  5  0
57  1      0 212346576 163908 4872460    0    0 34864 74160 362070 1065338 67 13 17  3  0
32  1      0 212170768 163920 4883436    0    0 311313 82741 167831 432923 29  5 50 16  0
50  1      0 212020464 163924 4904616    0    0 79826 143349 313286 858130 57 11 23  8  0
62  1      0 211845968 163936 4922160    0    0 140384 118938 284149 763337 52  9 29 10  0
34 17      0 211683152 163936 4943928    0    0 67163 116736 314393 903939 62 12 21  6  0
57  4      0 211530384 163940 4963912    0    0 108061 104029 299108 838604 57 10 24 10  0
53  3      0 211405152 163944 4983888    0    0 49993 154281 273152 818307 57 10 26  7  0
35 17      0 211485440 163960 5003940    0    0 106054 115581 272065 794274 56  9 26  8  0
 3 29      0 211312208 163968 5024488    0    0 115980 126124 279223 843981 61 11 20  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54 10      0 211177280 163972 5043152    0    0 86736 101602 267757 804347 58 10 24  8  0
62  4      0 211045632 163976 5066668    0    0 85877 107145 298333 888779 62 11 19  7  0
43  2      0 210872864 163976 5086972    0    0 112339 98492 276753 833749 59 11 23  7  0
23 27      0 210767136 163980 5104428    0    0 135682 155986 234115 678376 47  9 35 10  0
56  0      0 210650464 163992 5126012    0    0 67367 118849 316123 900704 61 11 21  7  0
54  3      0 210501184 163992 5150280    0    0 60610 91486 339770 992780 64 12 20  4  0
48  1      0 210408480 163992 5174072    0    0 80342 70952 349071 1008748 62 13 19  5  0
48  3      0 210193552 163992 5198032    0    0 73980 74220 385014 1043776 61 13 22  4  0
 1 39      0 209988448 164000 5219580    0    0 77260 118917 346475 943331 56 11 27  6  0
39  1      0 209755280 164580 5270932    0    0 77923 75564 380784 1056288 63 13 20  4  0
53  0      0 209549280 164856 5309236    0    0 88142 70736 364771 998275 58 13 24  5  0
55  2      0 209364128 164856 5332056    0    0 62172 83737 380859 1048415 62 13 21  4  0
41  2      0 209160960 164856 5356488    0    0 105110 71080 341572 958996 58 12 23  7  0
49  1      0 209002816 164856 5378556    0    0 54914 113864 334268 948074 57 12 26  5  0
52  3      0 208788608 164864 5404452    0    0 42938 73988 382369 1066181 64 13 20  3  0
55  2      0 208853648 164880 5428860    0    0 58114 77537 355761 1011849 62 12 22  4  0
42 11      0 208629568 164880 5452212    0    0 69526 93524 337764 993242 63 12 20  5  0
59  0      0 208430160 164888 5473616    0    0 123266 83925 291562 878468 57 10 24  8  0
32  2      0 208307952 164888 5495820    0    0 59790 114076 302740 926815 58 12 24  6  0
58  4      0 208148736 164888 5520200    0    0 46036 70112 363849 1086903 67 14 16  3  0
61  1      0 207961456 164896 5546416    0    0 43835 72648 363948 1083904 67 13 17  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
53  0      0 207778912 164896 5569712    0    0 83536 64460 345646 1000963 61 13 22  5  0
36  3      0 207608096 164896 5595080    0    0 41640 72500 357298 1068660 67 14 17  3  0
54  3      0 207458640 164896 5617712    0    0 49004 114068 319744 948669 58 12 25  5  0
54  2      0 207270464 164896 5642992    0    0 45291 71708 354028 1060672 66 14 18  2  0
50  3      0 207108080 164904 5667424    0    0 84473 66021 332834 967161 59 12 23  5  0
49  2      0 206954048 164904 5692864    0    0 53630 70536 353827 1049604 65 13 19  3  0
49  1      0 206776768 164904 5719880    0    0 37937 73048 364852 1066738 66 14 18  2  0
52  3      0 206633152 164908 5741984    0    0 50236 111784 322824 944097 58 12 26  4  0
59  0      0 206459280 164908 5768764    0    0 34643 72924 369208 1069094 66 14 19  2  0
43  1      0 206304304 164916 5792792    0    0 48614 69888 354920 1050614 65 13 19  3  0
58  1      0 206385856 164924 5820256    0    0 51144 70553 342671 1004982 63 12 22  3  0
50  5      0 206255104 164928 5840036    0    0 43837 137808 297517 903807 58 11 27  4  0
61  2      0 206094560 164928 5866712    0    0 35670 98025 344895 1034935 67 13 17  3  0
48  1      0 205924304 164928 5891076    0    0 56116 68400 353944 1058407 66 13 18  3  0
45  1      0 205759712 164936 5916028    0    0 54134 67424 361058 1051900 67 13 18  3  0
51  1      0 205601952 164940 5940668    0    0 50614 69964 367396 1050317 66 13 18  3  0
44  1      0 205453744 164940 5965808    0    0 29052 116788 337528 961467 61 12 24  3  0
41  8      0 205305248 164944 5990880    0    0 48854 71680 343161 1043899 65 14 18  3  0
34  0      0 205147456 164944 6016452    0    0 32190 69769 350551 1074861 69 13 16  2  0
52  3      0 205003472 164956 6041604    0    0 43667 69128 348018 1041331 66 13 19  3  0
50 10      0 204844656 164956 6069532    0    0 28135 70708 348480 1070876 68 14 17  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 204729024 164960 6089984    0    0 59573 108960 307053 919274 57 11 27  4  0
50  1      0 204570960 164960 6117472    0    0 28009 72316 352542 1070584 68 13 17  2  0
49  3      0 204436128 164960 6141700    0    0 42582 69724 344922 1050933 66 14 18  3  0
51  0      0 204281680 164968 6169176    0    0 29258 70349 359084 1065375 67 13 18  2  0
 3  7      0 204151440 164968 6193276    0    0 41277 96232 338187 1006227 63 13 21  3  0
66  1      0 204267552 164984 6216552    0    0 58961 101980 308339 894245 56 11 29  4  0
51  1      0 204143520 164988 6239200    0    0 58884 115289 326653 973678 63 12 20  5  0
55  2      0 204011424 164988 6264064    0    0 62377 113045 331638 959946 62 12 21  4  0
55  1      0 203872224 165000 6286572    0    0 82775 90156 335948 981926 62 11 22  5  0
37 14      0 203729472 165000 6310376    0    0 63698 91281 341297 1014430 64 12 20  4  0
49  2      0 203621168 165012 6330572    0    0 74856 138181 293651 851546 53 10 31  6  0
36  1      0 203480224 165012 6356588    0    0 61673 91681 339399 1005988 63 13 20  4  0
51  2      0 203352352 165012 6379536    0    0 75610 91804 332734 970707 61 12 22  5  0
45  8      0 203215888 165024 6403856    0    0 59982 82821 337852 1010120 64 12 20  4  0
57  1      0 203081312 165024 6427324    0    0 43145 76956 339631 1026513 66 12 19  3  0
56  1      0 202957856 165024 6451148    0    0 58232 140805 308948 875459 55 11 30  5  0
61  0      0 202833168 165028 6474396    0    0 60739 76140 340456 1005065 63 12 21  4  0
47  1      0 202693600 165028 6499996    0    0 40582 69484 344067 1049865 66 13 18  2  0
57  2      0 202560240 165028 6525124    0    0 27773 73281 349255 1060234 67 13 17  2  0
37  3      0 202417312 165036 6551092    0    0 45632 70500 344923 1019946 65 13 20  3  0
57  0      0 202304448 165040 6572892    0    0 36865 114712 305645 925912 58 12 26  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
61  0      0 202172976 165040 6598432    0    0 27115 73656 353345 1056324 67 13 18  2  0
51  2      0 202273280 165052 6621640    0    0 45073 84980 315744 985140 65 12 20  3  0
40  4      0 202137888 165056 6647156    0    0 41847 97073 323128 1014288 67 13 17  3  0
43  4      0 201997136 165060 6671016    0    0 50282 73700 330271 1014611 65 13 19  3  0
39  1      0 201842496 165064 6693732    0    0 53271 116936 301411 907519 57 12 27  4  0
40  2      0 201710704 165064 6719140    0    0 45744 71785 336125 1013314 65 13 19  2  0
 7 25      0 201559952 165064 6745528    0    0 43894 72024 339295 1046101 68 13 17  2  0
64  0      0 201434912 165072 6769976    0    0 28460 70988 336798 1031569 66 13 19  2  0
48  1      0 201307840 165072 6795660    0    0 39057 69924 324411 1026134 67 13 18  2  0
 1 20      0 201183776 165080 6817104    0    0 81170 112721 285076 850007 54 11 31  5  0
 0 22      0 201093568 165080 6838804    0    0 74768 87344 327763 968988 61 12 22  4  0
25 23      0 200988112 165080 6863908    0    0 68055 86221 343057 1014323 65 12 20  3  0
57  0      0 200872512 165088 6888920    0    0 25031 69304 335914 1042647 67 13 18  2  0
49  0      0 200740928 165088 6914072    0    0 39853 71520 344524 1034085 66 13 19  2  0
51  1      0 200621632 165092 6937812    0    0 45169 117573 311045 921720 58 12 27  3  0
60  1      0 200496768 165092 6961544    0    0 38081 69844 326066 985464 64 12 22  2  0
37  1      0 200369984 165096 6985452    0    0 47140 70648 358743 1007103 64 13 20  2  0
57  0      0 200489072 165112 7010884    0    0 21547 86112 354244 1004449 66 12 20  2  0
50  0      0 200371840 165120 7035768    0    0 39794 96269 316745 986629 67 12 18  3  0
44  1      0 200250256 165120 7058796    0    0 48874 126740 285101 889267 59 11 26  4  0
55  0      0 200118976 165120 7082916    0    0 44673 70184 329477 1022023 67 13 18  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  0      0 199983968 165124 7109272    0    0 27652 73885 332224 1040112 69 13 17  2  0
57  2      0 199859280 165132 7134060    0    0 43984 69916 329241 1023735 68 12 18  2  0
51  0      0 199742032 165132 7159888    0    0 55924 68208 319954 991316 64 13 20  2  0
53  5      0 199623328 165132 7181348    0    0 25537 124444 303869 931560 60 12 26  2  0
47  0      0 199424432 165140 7195208    0    0 295515 66177 176038 488144 32  6 51 11  0
 3 27      0 199309152 165144 7213604    0    0 115095 127973 278678 809552 57 10 28  6  0
14 11      0 199167840 165148 7233404    0    0 113567 126722 275058 782641 55  9 30  7  0
43  3      0 199070576 165160 7253668    0    0 89984 125881 285111 827913 59 10 26  6  0
53  6      0 198938096 165164 7275048    0    0 112968 115397 282172 812996 57  9 27  6  0
 5 14      0 198844096 165168 7295632    0    0 71348 116949 300015 915583 65 11 19  4  0
 7 10      0 198719392 165168 7315948    0    0 77272 124317 268908 795099 57 10 27  6  0
 8 15      0 198589424 165216 7334988    0    0 75365 139157 249329 748681 54  9 31  6  0
10  0      0 198538848 165224 7358088    0    0 55551 103620 294127 912778 66 11 20  3  0
53  0      0 198449136 165228 7377520    0    0 99831 100669 274230 818808 58 10 27  6  0
54  2      0 198603984 165240 7399812    0    0 52841 125137 289165 868241 62 10 24  4  0
23  5      0 198457792 165244 7415032    0    0 172867 123545 214558 659075 49  8 35  8  0
33 15      0 198371488 165248 7437772    0    0 76561 144458 280710 836663 61 10 23  6  0
 9  0      0 198336128 165260 7457304    0    0 62526 152341 274764 819328 56 10 29  5  0
49  1      0 198231360 165268 7481968    0    0 31884 74026 329386 1025953 69 13 17  2  0
39  6      0 198170896 165268 7504812    0    0 64986 67292 320125 965998 63 12 21  5  0
62  1      0 197988768 165272 7529376    0    0 86608 92285 367689 1002579 60 12 22  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
