procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31  3      0 245013408 163336 1829032    0    0 122894 74737 416867 982011 51 11 28 10  0
54  4      0 244704496 163404 1848492    0    0 104502 129277 383874 894182 46 11 31 13  0
39  4      0 244387008 163408 1866528    0    0 103243 106672 400096 920113 47 11 30 12  0
24  1      0 244088000 163416 1885528    0    0 117205 104553 397227 918707 47 11 29 13  0
37  2      0 243744384 163424 1904736    0    0 107490 88869 442777 1017796 50 12 28 10  0
25  1      0 243373216 163568 1925352    0    0 114698 71768 434411 1008027 51 12 29  9  0
32 13      0 243060704 163572 1945032    0    0 89648 107884 412330 960417 49 11 31  9  0
43  4      0 242717440 163572 1966160    0    0 84573 73577 456650 1075872 55 13 26  6  0
46  3      0 242393408 163584 1985260    0    0 125521 67052 415316 975376 50 12 28 11  0
18  6      0 242048784 163592 2007472    0    0 78315 60688 448365 1056381 55 13 28  4  0
54 11      0 241713984 163592 2028012    0    0 77932 62088 460284 1099282 57 14 25  4  0
59  2      0 241399872 163592 2048904    0    0 69285 94972 401609 967478 51 12 31  6  0
49  9      0 241063728 163592 2068596    0    0 78548 62720 451599 1070890 57 13 26  4  0
46  1      0 240723792 163592 2090996    0    0 77697 63200 456497 1092300 57 13 25  4  0
11  0      0 240399504 163600 2112288    0    0 90659 60384 441292 1052613 56 13 26  6  0
47  0      0 240085760 163604 2133880    0    0 70459 96536 422988 1006430 52 12 29  7  0
38  8      0 239756656 163604 2156140    0    0 74637 63572 453786 1090835 58 13 25  4  0
45  0      0 239428208 163604 2178308    0    0 73821 63520 451820 1096183 58 14 24  4  0
48  1      0 239111104 163604 2200660    0    0 72608 61600 453812 1108591 60 13 24  4  0
52  6      0 238812480 163612 2221088    0    0 66786 97256 418513 1012962 54 12 27  6  0
40  2      0 238493760 163620 2244668    0    0 69803 72636 449579 1064544 57 13 25  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  2      0 238186304 163624 2265520    0    0 67558 90156 433246 1036007 57 12 25  6  0
30  1      0 237874752 163624 2285748    0    0 75924 73841 429408 1033225 56 12 26  6  0
35  4      0 237563232 163624 2308384    0    0 72039 98560 414480 997995 53 12 28  7  0
53  1      0 237245216 163624 2329400    0    0 73780 61920 449832 1099424 58 13 25  4  0
50  1      0 236927120 163632 2353384    0    0 71863 62204 440093 1087499 59 13 23  4  0
41  4      0 236621760 163632 2374716    0    0 77987 61708 434078 1072806 58 14 24  5  0
 1 22      0 236324400 163632 2397176    0    0 82428 86096 411259 1011557 55 13 26  6  0
52  4      0 236028736 163632 2419088    0    0 66620 73612 429082 1057394 57 13 26  4  0
58  2      0 235723264 163632 2441720    0    0 67879 61812 437374 1097991 60 14 22  4  0
57  2      0 235420560 163640 2464592    0    0 67371 63380 434527 1086862 60 13 23  4  0
28  6      0 235117440 163640 2488424    0    0 66949 63692 432620 1093902 60 14 22  4  0
36 12      0 234844576 163644 2509556    0    0 61126 98652 395581 1012532 56 13 25  6  0
55  1      0 234549424 163644 2533008    0    0 65973 62220 430438 1099618 61 14 22  4  0
62  3      0 234256832 163644 2554300    0    0 65448 62776 428528 1077419 60 13 23  4  0
39  6      0 233959952 163652 2579612    0    0 64315 65812 428869 1083499 61 13 22  4  0
46  3      0 233697408 163660 2598024    0    0 86663 112093 361614 915849 51 11 29  9  0
41  1      0 233406048 163660 2620760    0    0 88939 88072 409609 1024148 57 13 23  8  0
56  1      0 233111424 163672 2641344    0    0 102541 93109 374978 936687 53 11 27  9  0
58  2      0 232832208 163672 2663256    0    0 59515 100740 406494 1038463 60 13 21  6  0
38  2      0 232552320 163680 2685268    0    0 84387 73773 412167 1030822 57 13 24  6  0
50  4      0 232278256 163680 2705420    0    0 62132 102768 390730 996084 56 12 26  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 231990048 163684 2728292    0    0 90999 78244 400164 1016394 57 13 23  7  0
18 20      0 231613904 163692 2740476    0    0 317564 82001 184618 444462 26  6 47 21  0
 3 35      0 231371312 163692 2756344    0    0 119903 143725 339922 819983 49 10 27 14  0
45  4      0 231109008 163708 2772144    0    0 142113 131182 313694 756251 46  9 30 15  0
36  1      0 230858368 163708 2791132    0    0 102964 119564 349256 866511 53 11 25 11  0
 7 36      0 230663168 163712 2807128    0    0 109516 153614 293790 738734 46  9 32 13  0
54  1      0 230428304 163720 2827320    0    0 113125 105869 338754 866129 54 11 24 11  0
32 16      0 230164864 163720 2844000    0    0 140030 97348 318107 805604 51  9 28 12  0
30  4      0 229946944 163732 2865564    0    0 91377 107997 342258 895816 57 11 23  9  0
56  3      0 229672640 163736 2882228    0    0 125819 101425 317305 846155 54 11 24 11  0
47  2      0 229512784 163740 2901168    0    0 114071 144053 277327 742675 48  9 30 13  0
39  1      0 229288912 163740 2918584    0    0 135953 119177 303771 806079 52 11 24 14  0
 3 40      0 229140832 163744 2937212    0    0 164361 95861 290486 784496 51  9 25 15  0
48  6      0 228992000 163756 2958212    0    0 83465 97358 363613 956322 58 12 22  8  0
43  1      0 228846704 163776 2979132    0    0 83698 99096 377107 955829 52 12 28  8  0
54  2      0 228556544 163776 3000636    0    0 93092 73564 420505 1058128 57 13 23  7  0
32  2      0 228275280 163776 3023032    0    0 99806 84629 401847 1000112 53 12 27  8  0
21  2      0 228276000 163788 3044756    0    0 80435 98376 400679 1018606 57 13 24  6  0
58  3      0 228002064 163788 3067756    0    0 67514 99229 425702 1035513 58 12 23  6  0
34  2      0 227720400 163796 3088684    0    0 87508 72568 445607 1064437 57 13 23  6  0
47  2      0 227469584 163796 3110824    0    0 76048 109180 401337 980497 54 12 27  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
43  2      0 227190752 163800 3134072    0    0 83494 72253 441474 1057041 58 13 23  6  0
59  1      0 226925552 163800 3157880    0    0 76804 73188 413751 1081238 60 14 21  5  0
37  2      0 226656560 163800 3180064    0    0 74768 72696 406342 1070790 61 13 21  5  0
46  6      0 226397456 163808 3203292    0    0 76609 75128 402807 1062307 59 13 22  5  0
54  1      0 226150064 163808 3225192    0    0 54982 113344 377606 1000052 57 13 25  6  0
49  0      0 225901040 163812 3251200    0    0 96462 71301 378285 1006960 57 13 23  8  0
57  3      0 225669632 163812 3271548    0    0 73133 89352 398820 1060230 60 14 20  6  0
54  2      0 225422560 163824 3295280    0    0 98744 84157 379312 1005891 58 12 23  7  0
 0  7      0 225245952 163836 3316760    0    0 82685 126492 331577 930233 55 12 26  7  0
49 11      0 225094224 163836 3338432    0    0 86474 81532 321327 929800 57 12 24  7  0
53  2      0 225007616 163836 3363268    0    0 90540 84593 361776 1001159 61 12 19  8  0
52  4      0 224947776 163836 3386092    0    0 74321 83876 371419 1031537 62 13 19  6  0
 6 39      0 224886704 163848 3410556    0    0 99594 85037 363441 1007747 61 12 20  7  0
59  3      0 225065216 163872 3432192    0    0 94446 101041 322176 914617 57 11 22 10  0
65  1      0 225010688 163880 3452808    0    0 80875 155148 289840 835963 53 10 27  9  0
56  3      0 224981264 163884 3476152    0    0 99292 85965 340958 994660 62 12 18  8  0
63  3      0 224919216 163888 3498744    0    0 92958 98237 333972 964828 60 12 21  7  0
56  1      0 224874272 163888 3523320    0    0 79358 85644 355814 1033893 64 13 17  6  0
56  1      0 224840720 163892 3547052    0    0 94190 81753 352819 1008057 61 13 19  7  0
 0 11      0 224797792 163912 3569660    0    0 85388 114132 327864 940740 58 12 22  8  0
59  5      0 224754560 163912 3592588    0    0 92549 82788 349987 991304 61 12 19  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  4      0 224711776 163912 3615560    0    0 92653 83409 354476 1009435 61 13 18  7  0
42  1      0 224659376 163912 3640468    0    0 93458 83360 348916 992291 61 12 19  8  0
30  1      0 224616304 163916 3663268    0    0 75040 85837 364753 1043254 63 13 17  6  0
62  2      0 224570240 163928 3686804    0    0 107992 85541 346696 969649 59 12 21  9  0
 2 46      0 224527136 163936 3709004    0    0 105667 135805 318913 866914 52 10 27 10  0
27 24      0 224486064 163940 3731204    0    0 73931 90896 356708 1005763 61 13 19  7  0
52  3      0 224440096 163940 3754640    0    0 108928 78565 348611 970957 59 12 21  9  0
59  1      0 224398400 163940 3778088    0    0 61636 68908 370470 1079835 67 13 16  4  0
47  3      0 224351136 163948 3805080    0    0 74281 69972 355644 1037722 65 13 17  5  0
50  4      0 224555936 163964 3824768    0    0 68053 131524 295259 861521 56 11 26  8  0
41 12      0 224509008 163964 3851632    0    0 58660 93212 341830 1028084 67 13 15  5  0
57  1      0 224465104 163964 3874748    0    0 91275 71593 348142 1018772 65 13 16  6  0
51  5      0 224416672 163968 3901172    0    0 82522 65692 346935 1027743 65 13 17  5  0
61  0      0 224358192 163976 3924552    0    0 82631 65300 352747 1045995 65 14 17  5  0
53  7      0 224313184 163976 3948748    0    0 56568 117572 320460 963236 60 12 22  6  0
62  2      0 224271424 163980 3972236    0    0 74343 68081 352843 1053370 66 13 16  5  0
46  3      0 224240448 163980 3998372    0    0 77888 67424 350867 1032131 64 14 17  5  0
54  4      0 224196480 163980 4022284    0    0 77288 67252 359044 1030135 64 13 18  6  0
38 11      0 224138400 163980 4045960    0    0 77510 66384 355775 1048190 65 13 17  5  0
41  2      0 224096832 163988 4070128    0    0 54559 114752 322768 952462 60 12 22  6  0
56  3      0 224051104 163992 4095660    0    0 76932 67177 367108 1041058 65 13 17  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  3      0 224009824 163992 4119672    0    0 60403 69944 381069 1069279 68 13 16  4  0
41  1      0 223946176 163992 4144912    0    0 89395 64272 364565 1012970 62 13 19  5  0
55  4      0 223905568 163992 4168440    0    0 59869 68824 362939 1066261 67 14 16  3  0
55  1      0 223865424 164000 4191840    0    0 68533 109972 322020 923486 58 11 24  7  0
60  0      0 224063440 164024 4215596    0    0 58096 83012 342216 1012610 66 12 18  4  0
44  4      0 224022208 164028 4239060    0    0 87836 95117 322115 962874 63 12 17  8  0
55  3      0 223978640 164032 4264096    0    0 83241 93957 347423 994440 63 12 17  7  0
57  3      0 223927520 164032 4286476    0    0 100825 78505 341451 990577 62 12 18  7  0
55  1      0 223879424 164040 4308592    0    0 71279 117604 309422 909821 58 12 24  6  0
58  2      0 223832800 164040 4333500    0    0 76660 66780 349130 1032297 65 13 16  5  0
48  9      0 223770256 164044 4357540    0    0 80029 71000 345648 1016068 64 13 17  5  0
55  3      0 223726912 164044 4382116    0    0 75545 69416 351383 1034300 65 13 16  5  0
47  2      0 223654976 164044 4406300    0    0 87490 68577 346584 1013379 64 13 18  6  0
60  3      0 223617632 164052 4428612    0    0 53464 117324 324946 958098 60 12 22  6  0
48  6      0 223575296 164056 4453568    0    0 93074 67848 346050 994791 62 13 18  7  0
48  1      0 223535440 164056 4476560    0    0 59927 73140 363160 1061719 67 13 16  4  0
62  0      0 223481600 164056 4500528    0    0 83327 67056 348840 1030433 65 13 17  6  0
51  3      0 223435520 164056 4525604    0    0 76871 69645 352841 1024832 65 12 17  5  0
37  0      0 223392832 164056 4547680    0    0 73001 113988 321768 920893 58 11 24  7  0
54  2      0 223351216 164068 4571412    0    0 60569 72672 362041 1050635 66 14 17  4  0
30 14      0 223546576 164076 4596388    0    0 84199 68944 339664 974210 61 12 21  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
42  3      0 223506064 164080 4618608    0    0 94236 93073 314843 938407 62 11 17  9  0
56  1      0 223464512 164088 4642340    0    0 72487 109189 339532 972398 64 12 17  7  0
 3 23      0 223306480 164092 4659460    0    0 268781 65257 212246 591779 38  8 35 20  0
 9 42      0 223203856 164104 4668636    0    0 179594 181328 215593 571538 40  7 36 18  0
41 16      0 223132496 164108 4689740    0    0 140139 130206 268290 758364 52  9 24 15  0
48  1      0 223052624 164108 4705868    0    0 118393 110137 289849 834770 58 10 20 12  0
29  7      0 223004384 164112 4727188    0    0 103665 105573 271204 809760 57 10 23 10  0
51  1      0 222955872 164116 4745332    0    0 119884 100837 284646 818606 57 10 20 12  0
39  1      0 222916160 164124 4768020    0    0 107693 99533 297635 878327 61 11 20  9  0
31 22      0 222863056 164128 4786764    0    0 95614 102768 300203 880996 62 11 18  9  0
48 13      0 222769744 164132 4805968    0    0 132679 148785 233404 671564 48  8 31 14  0
47  4      0 222735200 164136 4826284    0    0 74406 106649 312861 907791 63 11 17  8  0
51  4      0 222702288 164136 4846680    0    0 108797 98889 292989 860082 60 11 20 10  0
55  4      0 222687376 164148 4866992    0    0 137274 105117 274773 781428 54  9 24 13  0
58  2      0 222656736 164152 4885360    0    0 138777 103597 287653 805277 54 10 22 14  0
39  1      0 222637744 164152 4906244    0    0 111942 95974 323514 900389 58 11 21 10  0
49  3      0 222649184 164152 4927224    0    0 74162 120009 306853 877910 55 11 25  9  0
56  3      0 222609808 164152 4951400    0    0 88752 72340 380606 1078490 65 14 16  5  0
55  1      0 222569920 164160 4975500    0    0 93825 71980 375089 1055049 64 13 18  6  0
57  0      0 222779920 164172 4997936    0    0 118798 78701 329934 926660 57 12 22  9  0
46  1      0 222743728 164172 5020824    0    0 103907 93720 330432 966100 62 12 17  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  0      0 222700480 164176 5046768    0    0 83843 85865 357080 1033996 65 13 16  6  0
56  5      0 222662128 164180 5064800    0    0 138259 120076 297401 797239 48 10 29 13  0
49  7      0 222621792 164188 5090340    0    0 76247 67476 387839 1082749 67 14 15  4  0
42  8      0 222580128 164188 5115356    0    0 89119 67368 360030 1051364 65 13 17  5  0
55  3      0 222537952 164188 5140492    0    0 88814 66145 355680 1038375 64 13 17  6  0
38  3      0 222497104 164188 5165648    0    0 71363 70712 371377 1079662 66 14 16  4  0
 0 42      0 222424384 164192 5187148    0    0 132193 111636 290866 822936 50 10 29 11  0
45  1      0 222380912 164196 5210504    0    0 69938 70616 360642 1046648 65 14 16  5  0
50  3      0 222328992 164204 5236812    0    0 84323 65280 364284 1036859 63 14 17  6  0
51  3      0 222293376 164204 5260480    0    0 70862 71421 368652 1066194 65 14 17  4  0
32 21      0 222245696 164204 5286592    0    0 83408 69104 369218 1072542 66 14 16  4  0
41 16      0 222174832 164204 5307288    0    0 94937 109876 305418 852606 53 10 28  9  0
48  5      0 222130400 164208 5333168    0    0 84448 69348 366513 1032835 63 13 18  6  0
47  3      0 222091488 164216 5357468    0    0 64778 70896 377333 1076681 66 14 17  4  0
25 26      0 222299968 164224 5386800    0    0 70932 71756 362230 1033929 63 13 19  4  0
50  5      0 222266352 164228 5403660    0    0 110303 88964 316161 915388 59 11 20 10  0
52  1      0 222229072 164228 5427360    0    0 78080 132529 302888 885208 57 11 23 10  0
50  4      0 222190624 164228 5450276    0    0 74959 65036 361206 1080041 68 14 14  4  0
50  8      0 222139232 164236 5480744    0    0 88637 64020 350569 1044920 66 13 16  5  0
51  3      0 222105056 164236 5500840    0    0 67369 70512 361965 1064831 67 14 16  4  0
48  5      0 222060544 164236 5527980    0    0 82608 67440 353652 1036475 66 13 16  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  2      0 222025664 164240 5549020    0    0 76013 111485 312530 915438 57 11 26  6  0
50  5      0 221977888 164240 5578048    0    0 78568 67872 352237 1045728 65 13 16  5  0
51  6      0 221944864 164248 5598404    0    0 65379 70512 366199 1069598 67 13 16  4  0
35 17      0 221902016 164248 5623448    0    0 76384 66912 361690 1047890 65 13 17  5  0
45  3      0 221852752 164248 5652628    0    0 79257 67428 355636 1041753 65 13 17  5  0
55  2      0 221815744 164252 5675024    0    0 72884 114989 328394 933097 58 11 24  7  0
55  2      0 221782624 164252 5695304    0    0 61733 70380 364350 1062412 67 13 16  4  0
43  4      0 221741600 164260 5720228    0    0 79311 66832 360606 1038662 65 13 17  5  0
40  2      0 221690304 164260 5751184    0    0 62568 70000 365408 1065189 67 13 16  4  0
41  2      0 221650912 164264 5775928    0    0 74200 70352 363650 1031527 64 13 19  5  0
 1 29      0 221876752 164272 5792160    0    0 86078 129593 292906 868135 56 11 25  8  0
22 27      0 221837888 164276 5815988    0    0 57244 94056 337553 1002279 66 12 17  5  0
42  2      0 221787792 164284 5846464    0    0 70350 71084 350124 1046577 67 13 15  4  0
50  1      0 221745072 164284 5871164    0    0 81157 67509 347832 1026088 66 12 17  5  0
53  1      0 221712432 164284 5891568    0    0 62947 68520 350077 1070625 69 14 14  4  0
58  1      0 221666880 164288 5918504    0    0 70276 113812 311293 931405 59 12 23  7  0
47 12      0 221628096 164292 5941704    0    0 90993 86728 335387 965671 61 12 20  7  0
47  3      0 221589088 164292 5965316    0    0 91040 89873 347487 982486 62 12 18  8  0
48  1      0 221558144 164304 5984148    0    0 90046 88824 348675 981241 62 12 18  8  0
24 30      0 221512624 164304 6012060    0    0 104890 87197 343084 952494 59 12 21  8  0
56  3      0 221476896 164308 6032988    0    0 85750 125429 326284 917329 56 11 24  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  5      0 221439632 164316 6055100    0    0 105386 84885 337832 948764 59 11 22  8  0
46  4      0 221408464 164320 6073444    0    0 90162 89676 350501 987488 61 12 19  8  0
58  1      0 221361920 164332 6102124    0    0 89062 91297 353116 987853 61 12 19  7  0
41  2      0 221325264 164332 6124564    0    0 103482 85232 360914 971447 59 12 20  9  0
42 17      0 221280256 164336 6146416    0    0 52569 118369 301324 883179 57 11 26  6  0
49  4      0 221253904 164336 6164288    0    0 108578 87904 341540 940511 58 11 21  9  0
62  2      0 221453808 164352 6190056    0    0 89788 108185 318642 922740 60 11 20  9  0
63  1      0 221418912 164360 6212320    0    0 86579 114836 335062 958778 61 12 18  9  0
56  1      0 221382144 164364 6234964    0    0 102902 76138 330860 975577 62 12 18  8  0
45  3      0 221349856 164364 6254844    0    0 66545 69024 351381 1051435 68 13 15  4  0
44  1      0 221303168 164368 6282616    0    0 73498 117916 312109 895971 57 11 24  7  0
59  0      0 221256384 164368 6306700    0    0 82041 68284 351604 1032714 65 13 16  5  0
 4 41      0 221207488 164376 6331844    0    0 77374 69696 357630 1049451 66 14 15  5  0
42  3      0 221173088 164376 6356684    0    0 62450 68761 349019 1025844 65 13 16  5  0
41  4      0 221133120 164376 6381084    0    0 78527 68772 343963 1024233 65 13 17  5  0
59  2      0 221097376 164376 6402496    0    0 67767 110696 310388 916782 58 11 24  6  0
59  2      0 221052288 164380 6426808    0    0 78418 69536 351526 1017787 64 13 17  6  0
48  4      0 220988768 164388 6450900    0    0 78823 68764 348999 1015478 65 13 17  5  0
44  4      0 220944944 164392 6475808    0    0 62344 71033 361413 1049702 67 13 17  4  0
52  0      0 220905296 164392 6500320    0    0 74583 70264 351810 1014385 65 12 18  5  0
49  4      0 220847808 164392 6521880    0    0 75933 114428 309914 885738 56 11 26  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  4      0 220807712 164392 6546160    0    0 73221 71260 355530 1022409 65 13 17  5  0
52  0      0 221014592 164420 6569708    0    0 70473 80144 347205 994228 63 12 19  5  0
55  2      0 220995568 164420 6592628    0    0 102776 94197 316591 926690 61 12 18  9  0
53  4      0 220954944 164420 6616404    0    0 81107 91500 329916 977147 65 12 16  7  0
42  4      0 220902304 164428 6637976    0    0 85642 119701 304943 907832 59 11 23  8  0
57  4      0 220861728 164428 6662820    0    0 66829 74476 350279 1050674 68 14 15  4  0
47  9      0 220822896 164436 6686576    0    0 80011 73936 340047 1015239 66 13 16  6  0
57  1      0 220781072 164436 6710660    0    0 81382 73732 347098 1009565 65 12 17  6  0
49  3      0 220741488 164436 6734812    0    0 74999 73944 350407 1025778 66 13 17  5  0
47  1      0 220704384 164440 6756428    0    0 80197 121105 309893 874133 56 11 25  8  0
47  3      0 220663264 164440 6781624    0    0 59883 78568 357231 1038724 67 13 16  4  0
52  4      0 220623712 164444 6805432    0    0 75493 74564 347319 1008753 65 12 17  5  0
47  1      0 220574960 164452 6829248    0    0 84923 73300 345445 1000099 63 13 18  5  0
49  0      0 220535648 164452 6853376    0    0 74112 74769 352007 1009300 64 13 17  6  0
53  3      0 220499664 164452 6874880    0    0 65894 114644 315505 909226 58 11 24  6  0
41  4      0 220584928 164456 6897384    0    0 111755 78613 324449 918148 59 11 21  9  0
58  5      0 220546160 164456 6922112    0    0 58412 75296 357149 1047034 67 13 16  3  0
43  4      0 220506880 164464 6945884    0    0 71672 71536 351027 1026650 65 13 17  5  0
54  2      0 220711792 164472 6969476    0    0 54405 82616 338915 1008613 66 13 17  4  0
 2  7      0 220682352 164476 6987776    0    0 68162 140528 298986 881057 59 11 22  8  0
 0 34      0 220578224 164480 7006612    0    0 253592 55021 215699 634256 42  8 32 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  2      0 220489408 164480 7021792    0    0 184967 114492 225401 621134 44  8 33 16  0
25 17      0 220410000 164496 7040756    0    0 128984 126863 298144 793515 56  9 21 14  0
44 17      0 220344608 164496 7060104    0    0 124390 133244 301918 792773 55 10 22 13  0
 5 17      0 220288528 164500 7079424    0    0 135774 110425 290973 796324 57  9 22 12  0
53  5      0 220227344 164504 7099568    0    0 105230 111745 309704 832350 58 10 21 10  0
47  2      0 220192464 164508 7119496    0    0 107934 116157 289165 827837 58 10 21 10  0
58  2      0 220158464 164520 7138164    0    0 76394 151153 264119 776249 55 10 25 10  0
43  3      0 220153920 164556 7158868    0    0 101306 99053 286566 846213 61 10 20  9  0
51  3      0 220081200 164556 7178524    0    0 115096 100393 278497 833031 59 11 19 11  0
16 28      0 220030944 164560 7199084    0    0 97893 111525 296654 860591 61 10 20  9  0
11 42      0 219994944 164564 7216956    0    0 180442 99505 257615 718407 51  9 25 15  0
51  1      0 219961264 164576 7237192    0    0 82694 121609 294967 845817 60 10 19 11  0
56  1      0 219927856 164576 7257364    0    0 108428 113710 306823 865259 59 10 21 10  0
49  3      0 219895456 164580 7276456    0    0 84013 136521 289071 821941 54 10 27  9  0
 7 33      0 219856816 164580 7300592    0    0 92011 64897 341863 991177 65 12 18  5  0
46  4      0 219818256 164580 7322664    0    0 95817 89304 364543 961569 57 11 20 12  0
49  0      0 219782176 164592 7345116    0    0 125578 88249 357478 955649 57 12 21 10  0
56  2      0 219998656 164604 7367472    0    0 108477 102640 338027 936520 58 12 20 10  0
41  1      0 219966144 164604 7387664    0    0 94859 155445 300230 834568 52 10 24 13  0
27 30      0 219928864 164608 7409696    0    0 125915 82525 336454 944721 58 12 19 11  0
17 36      0 219887984 164608 7434752    0    0 95758 69032 368124 1066555 67 13 16  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
