procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
58  5      0 251143392 163472 3295244    0    0 148770 67608 405388 1022172 61 13 15 12  0
42 11      0 251106496 163472 3318232    0    0 153412 67864 382563 1027724 62 13 15 10  0
51  9      0 251104288 163480 3338316    0    0 168296 99861 331774 858961 51 11 22 16  0
53  6      0 251066320 163480 3362516    0    0 139633 68568 395858 1054307 64 13 14  8  0
40  7      0 251027952 163480 3386600    0    0 137435 67384 400041 1054375 65 13 14  8  0
54  2      0 250988064 163480 3409856    0    0 146709 64473 386945 1019794 61 13 16 10  0
53  6      0 251194256 163492 3432040    0    0 136337 81168 350627 955450 60 12 17 11  0
48  8      0 251158384 163500 3454060    0    0 141065 91397 348981 944571 59 12 16 13  0
54  4      0 251127872 163504 3473644    0    0 150380 115992 321741 853674 53 10 21 15  0
58  5      0 251089120 163508 3497120    0    0 131729 81360 376374 1027768 63 13 15  9  0
48  9      0 251049888 163508 3520664    0    0 150898 66681 374705 1001169 61 13 16 10  0
56  3      0 251010512 163508 3544336    0    0 136304 65368 384034 1060958 65 13 14  8  0
59  7      0 250925920 163524 3565748    0    0 170219 65604 352962 946043 57 13 18 13  0
47  3      0 250887424 163528 3586996    0    0 135226 115297 344488 910361 55 12 20 13  0
49  6      0 250819168 163528 3608004    0    0 175740 75984 344657 903930 55 11 19 15  0
42  3      0 250776864 163528 3630720    0    0 141217 82264 376963 1004605 61 13 15 11  0
41  6      0 250722416 163528 3653420    0    0 145895 81321 376889 998395 61 13 16 11  0
59  4      0 250685600 163532 3675852    0    0 159196 79024 362292 953650 58 13 16 13  0
 2 29      0 250651104 163540 3696880    0    0 150449 103493 354416 926579 56 11 18 14  0
47  7      0 250616144 163548 3717376    0    0 145915 101348 346058 901625 54 12 21 13  0
45  5      0 250581520 163568 3738668    0    0 173850 73725 347014 913927 55 12 19 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  5      0 250545408 163568 3760468    0    0 143826 83324 377211 995231 60 13 16 11  0
51  3      0 250509408 163568 3782588    0    0 156140 79801 366728 938642 57 11 19 13  0
39 10      0 250473536 163576 3804584    0    0 155934 79236 366547 959445 57 12 18 13  0
55  6      0 250696976 163600 3822968    0    0 134711 144125 303058 791307 50 10 23 17  0
49  8      0 250661600 163600 3844376    0    0 133400 111736 348121 918152 59 11 15 15  0
52  3      0 250625792 163608 3866020    0    0 164192 85857 347008 908842 56 12 17 15  0
63  6      0 250589312 163608 3887844    0    0 161178 82197 367918 963740 58 13 16 13  0
58  5      0 250534976 163616 3910488    0    0 147773 85492 375052 990444 60 13 16 11  0
53  3      0 250514960 163620 3932312    0    0 159441 81837 362793 952219 58 12 16 13  0
57  7      0 250467808 163624 3951740    0    0 143090 132188 320297 844027 51 11 23 15  0
52  6      0 250444912 163624 3974496    0    0 141276 85916 373931 989668 60 13 15 11  0
48  3      0 250410944 163624 3995736    0    0 170895 87198 349782 895342 54 11 18 16  0
49  7      0 250369792 163644 4014836    0    0 163482 82756 322213 862555 52 12 21 15  0
50  5      0 250335296 163644 4037592    0    0 142405 94929 372384 965186 59 13 16 12  0
53  5      0 250300544 163644 4058688    0    0 171894 75496 348035 921641 57 11 18 14  0
52  2      0 250267424 163648 4079376    0    0 133372 116936 340731 901930 55 12 21 13  0
39  7      0 250228944 163648 4103112    0    0 133436 71788 390512 1049179 64 14 14  8  0
47  5      0 250190352 163652 4126260    0    0 145939 70189 377462 1008628 62 13 15 10  0
59  2      0 250151984 163660 4149336    0    0 145896 68020 375947 1016891 63 13 15  9  0
53  6      0 250112480 163660 4173592    0    0 132817 74124 387152 1034448 64 13 14  8  0
44  1      0 250077840 163660 4194280    0    0 130767 115944 336637 883213 54 11 22 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  2      0 250271216 163672 4216472    0    0 140656 77292 352951 962429 61 12 16 10  0
22 31      0 250232960 163672 4240444    0    0 126954 88493 355099 979778 63 13 13 11  0
45  2      0 250197472 163684 4261372    0    0 158760 61908 360195 962708 61 13 15 12  0
50  5      0 250158848 163684 4285468    0    0 135508 59512 398324 1042609 66 13 13  8  0
52  6      0 250123888 163688 4306236    0    0 135804 104197 350395 905862 57 12 19 12  0
50  9      0 250085472 163688 4329900    0    0 153253 57824 385218 1003722 63 13 14 10  0
40  7      0 250048000 163688 4353280    0    0 147264 57656 370166 1008662 63 14 14  9  0
52  8      0 250006912 163700 4377092    0    0 134419 59468 382518 1039129 65 13 14  8  0
38 20      0 249966816 163700 4401572    0    0 136302 60580 379072 1027953 65 13 14  8  0
46 12      0 249933664 163712 4421740    0    0 146700 100853 321634 867260 54 11 22 13  0
36 18      0 249893104 163712 4445892    0    0 133137 57152 383457 1051205 66 13 14  7  0
24 34      0 249854384 163712 4469280    0    0 146667 56792 371200 1012350 64 12 15  9  0
43 10      0 249812800 163724 4493812    0    0 136961 56880 381074 1036615 65 13 14  8  0
46  5      0 249775424 163724 4516152    0    0 158194 66397 358938 957764 60 12 17 12  0
45  5      0 249744768 163724 4535464    0    0 139353 116940 326754 871953 53 11 21 14  0
51  2      0 249707872 163732 4556932    0    0 169827 67401 352562 928193 57 12 16 14  0
48  7      0 249669840 163732 4581048    0    0 134973 59400 385554 1035271 65 13 14  8  0
46  7      0 249876032 163744 4603724    0    0 143626 68632 357843 964176 61 13 16 10  0
 8 46      0 249839504 163752 4627272    0    0 131927 81480 355993 990060 65 13 13  9  0
43  5      0 249799072 163756 4647132    0    0 127846 120793 321575 879502 56 12 19 13  0
 2 43      0 249637280 163760 4661196    0    0 331993 53921 227825 599410 38  8 31 24  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  4      0 249546768 163760 4675164    0    0 199577 118840 231032 589927 42  7 26 25  0
52  6      0 249504704 163768 4690064    0    0 207030 127722 252392 645741 44  8 23 25  0
12 42      0 249444256 163776 4706296    0    0 184975 134229 271388 686214 46  9 22 23  0
36  9      0 249411968 164192 4725928    0    0 149331 113281 308739 824701 57 10 17 16  0
52  9      0 249371376 164196 4742820    0    0 187495 104805 276469 735359 50 10 20 20  0
15 40      0 249338496 164196 4761476    0    0 152473 111193 299438 816349 56 10 17 16  0
55  5      0 249298496 164204 4777032    0    0 166969 141093 249480 669971 47  8 28 17  0
31 31      0 249262896 164216 4797976    0    0 138892 103313 314747 866005 60 11 14 14  0
57  1      0 249199360 164216 4814908    0    0 194998 91432 273704 759119 52 10 19 19  0
47  8      0 249159632 164220 4835524    0    0 137746 104562 316289 873407 61 11 14 14  0
 2 43      0 249129664 164220 4854068    0    0 175128 95400 295761 810484 56 11 17 17  0
57  6      0 249084256 164220 4872528    0    0 176960 87169 292121 793141 54 10 19 17  0
40 18      0 249055824 164232 4889568    0    0 204744 91593 281033 734932 49  9 21 21  0
 1 46      0 249103520 164232 4907416    0    0 136270 130922 312952 799665 50 10 23 17  0
56  4      0 249069168 164236 4929120    0    0 173962 60404 383343 953034 56 12 17 15  0
20 36      0 249031472 164236 4952600    0    0 163959 65508 389852 1030226 62 14 15 10  0
53  5      0 248990896 164236 4976432    0    0 144418 66428 397442 1051433 62 14 15  9  0
47  6      0 249199376 164252 4999024    0    0 149255 75344 367653 976326 60 12 17 11  0
44  6      0 249166656 164256 5020188    0    0 121374 139964 331489 895632 56 12 19 14  0
12 34      0 249264752 164256 5041084    0    0 180163 86681 342710 891746 55 11 17 16  0
60  2      0 249226752 164260 5063624    0    0 155564 88385 374676 976578 59 12 15 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  3      0 249190944 164260 5085784    0    0 165138 64988 368758 988537 59 13 16 12  0
56  5      0 249152256 164260 5109568    0    0 148271 65208 377851 1027507 63 13 14  9  0
20 39      0 249112048 164268 5133472    0    0 135677 68513 384373 1039741 64 13 14  9  0
53  7      0 249078688 164276 5154612    0    0 130772 113068 334105 916212 56 12 21 11  0
57  0      0 249036864 164276 5177724    0    0 144659 69072 396296 1022959 62 13 15 10  0
43  6      0 248979200 164280 5198564    0    0 188061 61632 361144 903690 55 11 20 14  0
32 25      0 248939616 164280 5222320    0    0 148933 65652 396688 1024733 62 13 15 10  0
52  2      0 248892848 164288 5246716    0    0 139809 67313 386354 1034319 63 14 15  9  0
 0 50      0 248856352 164292 5268032    0    0 133794 111832 343731 915862 55 12 21 12  0
53  4      0 248797952 164292 5290784    0    0 154414 63740 377078 1000393 61 13 17 10  0
39  7      0 248746912 164292 5313984    0    0 147494 64872 369184 984603 60 13 16 10  0
49  1      0 248718048 164292 5337952    0    0 150125 66916 383832 1020033 62 13 15 10  0
60  2      0 248678544 164300 5361552    0    0 143752 66972 385788 1017445 62 13 16 10  0
45  6      0 248648064 164304 5379944    0    0 155689 121212 318448 822266 49 10 24 17  0
47  8      0 248837824 164312 5400632    0    0 154723 96961 340370 894935 56 12 18 15  0
59  1      0 248819872 164316 5421684    0    0 153288 104308 342974 907847 56 12 16 16  0
45  8      0 248768352 164316 5444024    0    0 156078 83397 367458 968232 60 12 15 13  0
53  5      0 248731840 164328 5465948    0    0 168243 78321 364608 961388 59 12 16 14  0
54  6      0 248711664 164332 5486756    0    0 184655 72625 344925 905780 55 11 19 15  0
49  9      0 248677728 164332 5507944    0    0 121236 123012 349674 929303 57 12 20 12  0
54  5      0 248642928 164336 5530064    0    0 160510 64320 370738 983539 60 12 16 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  1      0 248604320 164336 5554228    0    0 134767 70712 387675 1049263 65 14 14  8  0
59  2      0 248565760 164344 5577276    0    0 155365 67477 372787 997513 61 13 16 11  0
41 11      0 248530400 164344 5599412    0    0 164962 67732 369266 979959 60 12 16 12  0
23 24      0 248491680 164344 5620756    0    0 172567 62600 351919 928731 56 12 19 13  0
44 12      0 248453088 164348 5642192    0    0 122941 115840 353069 931472 57 12 20 11  0
51  6      0 248408400 164348 5665364    0    0 148234 66836 381013 1014890 62 13 15  9  0
45  7      0 248367920 164356 5688584    0    0 151588 68097 377062 991986 61 13 16 10  0
52  5      0 248327408 164356 5712192    0    0 140852 70232 390136 1024536 62 13 16  9  0
53  6      0 248292880 164356 5733096    0    0 167643 73444 354231 936134 57 12 18 14  0
65  2      0 248249184 164360 5754848    0    0 132530 111669 348320 920867 55 12 21 12  0
24  3      0 248206608 164360 5776836    0    0 145346 66980 377522 1001225 61 13 16 10  0
51  4      0 248392144 164368 5798084    0    0 145627 88724 333139 912704 58 12 17 13  0
54  2      0 248354912 164380 5820560    0    0 134608 93316 356065 963157 62 12 14 12  0
51  5      0 248317328 164380 5843920    0    0 158950 70113 370275 988022 61 13 15 11  0
47  8      0 248296256 164384 5864252    0    0 146900 113256 335779 878522 54 11 21 14  0
54  6      0 248259232 164384 5887880    0    0 154167 66224 375458 1007089 63 13 14 10  0
47  6      0 248204272 164388 5909956    0    0 169271 63601 360680 968026 59 12 16 12  0
50  0      0 248167296 164396 5932332    0    0 128961 93892 363276 977531 60 13 17 10  0
32 20      0 248130640 164396 5954864    0    0 151127 66908 376558 1019675 63 13 14 10  0
52  9      0 248092800 164400 5977940    0    0 156517 65792 371364 984098 60 14 16 11  0
43  5      0 248057984 164400 5999556    0    0 142412 88320 360581 969025 59 12 17 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  4      0 248019376 164404 6022740    0    0 151082 67733 372761 998354 61 13 15 10  0
54  4      0 247979952 164412 6045832    0    0 154075 66708 373681 987348 60 13 17 10  0
45  9      0 247943040 164412 6068136    0    0 148008 66924 372264 1002975 62 12 15 10  0
39  5      0 247889824 164412 6091080    0    0 151668 65888 377454 1003517 62 13 15 10  0
55  7      0 247853184 164416 6113384    0    0 123155 115677 350537 922846 57 11 20 12  0
 6 48      0 247808576 164416 6135508    0    0 161102 67124 377569 994142 61 13 15 11  0
37  5      0 247769360 164424 6158604    0    0 130801 67348 400575 1011658 62 13 16  9  0
51  1      0 248024752 164444 6179504    0    0 159458 75929 354844 903523 57 11 19 13  0
57  7      0 247989872 164448 6201420    0    0 140796 95124 349666 940973 61 12 15 13  0
55  4      0 247957504 164448 6218564    0    0 169794 118805 288682 768572 49 10 23 19  0
 1 50      0 247918592 164448 6242224    0    0 158834 63584 381032 1015219 64 13 14 10  0
51  2      0 247880192 164448 6265616    0    0 141175 63320 383608 1038666 65 13 14  8  0
49  4      0 247825696 164460 6288528    0    0 157453 61925 376865 1013046 63 12 15 10  0
55  7      0 247786304 164460 6312668    0    0 139272 65644 381712 1036162 65 13 14  8  0
 1 17      0 247751552 164460 6334220    0    0 142381 104260 350433 938105 58 12 18 11  0
45  6      0 247731776 164464 6356156    0    0 149373 69032 360238 965825 60 12 17 10  0
56  4      0 247692032 164468 6380744    0    0 139790 66956 381750 1028070 65 14 14  8  0
31 23      0 247654272 164476 6403872    0    0 152429 64984 372991 1003214 63 13 14 10  0
54  4      0 247617024 164476 6426716    0    0 150787 64413 376195 1012473 63 13 15  9  0
39  7      0 247563504 164476 6449104    0    0 146940 64020 372108 1011232 63 13 15  9  0
55  2      0 247529024 164476 6470420    0    0 125091 110128 345723 922630 58 11 20 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36 23      0 247490880 164476 6493104    0    0 148408 64164 380296 1005133 62 13 15  9  0
43  5      0 247470016 164484 6515628    0    0 153725 64228 375527 1012054 63 13 15  9  0
55  4      0 247430272 164488 6539260    0    0 137285 68381 384899 1029888 64 14 14  8  0
59  3      0 247392064 164488 6562952    0    0 135483 64976 385169 1034386 65 13 14  8  0
65  2      0 247604288 164500 6582404    0    0 127180 128356 309916 847074 55 11 20 14  0
50 12      0 247571232 164500 6602288    0    0 165332 100036 318357 862599 56 11 17 16  0
45 11      0 247535232 164524 6622992    0    0 165250 89413 346316 904560 57 11 17 15  0
55  2      0 247495632 164524 6644996    0    0 164676 84093 350802 918025 57 12 17 14  0
18 34      0 247459792 164528 6665360    0    0 163352 85021 353503 906630 57 12 17 14  0
 5 44      0 247427280 164528 6686436    0    0 159041 83660 359774 931611 57 12 16 15  0
53  3      0 247396512 164532 6704480    0    0 159503 120037 306477 792251 48 10 24 17  0
47  7      0 247358032 164540 6728272    0    0 140714 65104 384707 1029762 65 13 14  8  0
29 24      0 247321392 164540 6751372    0    0 152089 63680 372778 1001722 63 13 14 10  0
53  4      0 247282192 164540 6774692    0    0 137234 65869 381724 1041725 65 13 13  8  0
56  5      0 247241488 164540 6797628    0    0 154398 62816 368491 993571 63 13 15 10  0
46  7      0 247192704 164544 6818420    0    0 141085 106208 332057 881629 56 11 20 13  0
56  5      0 247157312 164544 6840936    0    0 152825 63396 378312 1009844 63 13 15  9  0
43  5      0 247118304 164552 6864184    0    0 152220 66852 374291 986872 62 13 15 10  0
58  6      0 247081312 164552 6886624    0    0 150672 66085 371719 995833 63 13 15 10  0
26 22      0 246990096 164556 6906764    0    0 227815 56152 306857 809457 51 11 23 16  0
12 20      0 246910384 164556 6918908    0    0 253932 94916 221706 577944 40  8 28 25  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
42  5      0 246843104 164564 6934040    0    0 170162 172278 246895 625060 43  8 25 24  0
16 35      0 246778080 164576 6946896    0    0 223402 123657 250595 635223 43  8 23 26  0
59  4      0 246993984 164588 6964856    0    0 143783 127913 288781 755036 53  9 19 19  0
69  2      0 246948432 164596 6981672    0    0 162626 138942 269487 714082 51  9 18 21  0
35  6      0 246921216 164600 6999500    0    0 165588 114705 289775 779683 56 10 16 19  0
 3 50      0 246862800 164604 7018644    0    0 176331 92688 302933 828951 58 11 15 17  0
44  4      0 246803376 164652 7036532    0    0 161022 109030 290940 786824 54 10 18 18  0
56  7      0 246774448 164652 7053568    0    0 184954 118801 278875 736335 51  8 19 22  0
 8 34      0 246790896 164656 7068056    0    0 172470 164589 238940 620811 44  8 27 21  0
36  5      0 246752192 164660 7082608    0    0 256287 92137 220520 576021 40  7 27 26  0
56  3      0 246829312 164664 7099140    0    0 194622 95493 286089 762663 51  9 19 20  0
53  6      0 246841936 164672 7119668    0    0 149932 93118 336483 899548 59 12 15 14  0
56  5      0 246792336 164672 7138600    0    0 205471 56208 350119 865405 50 11 20 19  0
34 19      0 246748448 164672 7161236    0    0 164896 71528 387941 1005665 60 13 15 11  0
52  6      0 246710272 164676 7180320    0    0 161859 123009 322526 836708 51 11 24 15  0
43 10      0 246672832 164680 7203060    0    0 156973 80080 381281 998059 60 13 15 12  0
49  3      0 246706272 164688 7224112    0    0 177908 82553 358809 898610 54 11 18 17  0
50  2      0 246672464 164688 7245416    0    0 160262 81128 371699 976960 58 12 16 13  0
51  6      0 246634896 164692 7268008    0    0 170769 68561 372046 962939 58 12 17 13  0
48 13      0 246597824 164692 7291500    0    0 149588 65100 385391 1031485 62 13 15 10  0
45  8      0 246551744 164692 7313452    0    0 124000 108808 357946 947560 58 12 20 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 43      0 246506224 164700 7335652    0    0 162406 66040 370285 973668 59 12 17 12  0
